"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
71266.3,55323,84422.5,17470.3,13999,81786.9,800.52,772.38,933.24,50.22,90.9,34036.5,0.293482
81778.9,56499,94859.4,31990.6,23499,89218,6305.88,1296.12,1945.44,73.47,127.8,61559.4,0.293482
85302.7,62623,89270.7,32345,24050,88139.9,1711.08,1255.38,1432.2,34.41,69.3,52667.5,0.294512
90404.3,64873,91328.2,25408.3,18772,88704.4,2200.8,1677.48,1856.82,17.67,101.7,74258.6,0.300691
59198.3,45271,85697.7,19658.5,15727,81919,932.4,644.7,964.32,42.78,35.1,30297.1,0.30584
50558.9,37434,88513.9,21119.3,15539,89070.9,246.96,269.64,408.24,29.76,54,9962.74,0.312018
79538.9,55340,94193.4,19314.1,14657,86359.4,1314.6,683.34,863.94,36.27,63,31072.9,0.312018
83695.5,56515,97055.1,33722.6,25175,87787.4,2740.92,1985.76,2792.58,52.08,42.3,87403.8,0.316137
66902.5,49651,88306.8,26287.8,20663,83375.9,1028.16,1073.1,1367.52,41.85,94.5,47402.4,0.318197
93725.8,64811,94774.3,44920.7,35638,82606.3,1241.52,608.16,664.02,65.1,92.7,26103.4,0.320256
50645,36697,90445.3,22423,17396,84474.1,1823.64,752.64,800.52,62.31,85.5,29780.2,0.321286
76284.6,58231,85854.4,19131.8,14751,84999.3,1784.16,728.7,689.64,53.94,24.3,36636,0.321286
84543.9,57945,95619.4,36780.2,27421,87904.5,2885.4,1239,1504.86,20.46,59.4,49926.4,0.321286
100386,68667,95808.3,40260.4,30491,86533.8,2257.08,1062.18,1146.18,33.48,69.3,42482.9,0.322316
66637.9,48902,89304.8,20278.4,16218,81944,3091.2,812.28,891.66,-5.58,80.1,40268.1,0.322316
61614.7,44487,90767.7,20365,13443,99281.3,1197,619.5,708.54,69.75,81.9,25680.9,0.323345
92218,72137,83779.5,27368,21108,84972.1,571.2,427.56,424.2,48.36,81.9,17451.6,0.323345
90998.6,60732,98196.7,21377.2,15144,92510.1,1821.12,910.14,1064.7,41.85,90.9,42880.6,0.324375
43628.2,28014,102064,29934.2,22506,87166.5,2951.76,1175.16,1225.56,26.04,115.2,48323.9,0.324375
46872.7,28929,106186,18494.3,12445,97391.8,2222.64,1570.38,1824.9,52.08,67.5,73098.6,0.325405
92550.5,65528,92561.8,21980.3,16593,86813.7,1250.76,1084.86,1397.76,21.39,73.8,51255.7,0.326435
79430.4,50454,103174,40210,25226,104464,2201.64,1393.14,1796.34,42.78,140.4,58296.1,0.326435
62981.8,43895,94032.9,25677.1,19435,86584.8,1426.32,706.86,728.28,15.81,66.6,30993.9,0.326435
69354.6,50378,90222.4,26155.1,20058,85457.1,1380.12,793.8,903,20.46,41.4,34415.3,0.326435
95110.4,64649,96415.3,31579.8,23188,89253.7,2493.12,909.72,981.12,76.26,132.3,39290.5,0.328494
96736.5,67850,93437.4,42073.9,30014,91869,4137.84,2187.78,2729.58,69.75,110.7,97949.4,0.329524
78088.5,57834,88487.9,24301.2,18190,87553.8,3293.64,1004.22,1524.18,85.56,107.1,47843.7,0.329524
72688.7,56790,83883.2,24072.7,19074,82711,1243.2,916.44,1052.94,74.4,73.8,40049.8,0.329524
80523.1,60172,87701.3,27157.2,21249,83758,929.04,782.46,790.02,57.66,58.5,33167.4,0.329524
95734.8,67659,92730.8,23274.7,16299,93584.4,2498.16,1438.08,1596.42,35.34,113.4,62671,0.330554
63886.9,34543,121208,48524.3,32223,98690,3096.24,1803.06,2176.86,92.07,103.5,80671.9,0.331584
84924.7,60329,92254.6,30080.4,22314,88345.8,4073.16,1595.16,2025.66,49.29,45.9,74944.2,0.331584
61800.2,42627,95013.4,33147.2,22167,97998.7,1849.68,1029.84,1267.56,-15.81,113.4,42202.1,0.332613
87647,60870,94365.6,32177,23818,88536.2,2382.24,1465.8,1524.6,43.71,183.6,58777.6,0.332613
91248.5,59418,100644,33482.4,23214,94525,1074.36,1208.76,1499.82,52.08,94.5,52815,0.333643
112192,72472,101454,26085.4,20021,85386.9,1167.6,807.66,1050.42,82.77,136.8,33473.1,0.333643
48421.8,35751,88763.1,17866.8,14355,81568.7,1632.12,900.06,1302,34.41,72.9,34271.9,0.334673
108292,85964,82558.2,21222.6,16664,83464,4074,1031.1,1593.06,39.99,123.3,47359.3,0.336732
56840.7,44003,84655.9,14962.9,12359,79343.8,918.12,531.72,774.9,-4.65,63.9,26369.5,0.336732
76895.7,58962,85469.2,16592.5,13590,80015.3,551.88,419.16,581.28,31.62,20.7,22214.7,0.336732
73175.2,47562,100829,28163.5,20362,90645.5,3143.28,1683.78,2055.06,29.76,49.5,75986.1,0.337762
79293.2,51459,100984,23796.4,17539,88917.2,1111.32,880.32,1096.62,25.11,46.8,41937.2,0.337762
88827.2,59355,98077.3,29257.2,19896,96371.1,1821.12,970.2,901.74,53.01,79.2,40562.5,0.338792
78976.8,59631,86797.5,27273.1,20770,86055.4,2533.44,1443.96,1866.48,26.97,119.7,64775.5,0.338792
81155.9,54098,98314.8,31794.8,23162,89962.3,1232.28,1192.8,1372.98,34.41,147.6,54635.8,0.339822
63623,43534,95777.9,50357.2,37299,88479.8,2062.2,1494.36,2156.7,51.15,135.9,69940.4,0.339822
66934.7,52080,84228.7,17407.3,14208,80293.2,1617,701.82,981.54,13.02,55.8,35070.8,0.342911
46112.5,32617,92652,14397.6,11428,82565.7,3394.44,965.16,1004.64,38.13,49.5,36664.4,0.34497
73483.9,54832,87829,29385.7,22424,85882.2,2166.36,763.14,931.56,44.64,63,34401.7,0.346
105838,64288,107892,58501.8,30812,124431,2794.68,1554.84,1831.62,48.36,130.5,67553.8,0.346
79426.9,57158,91069,29378.2,22066,87253.1,787.08,584.64,525.84,32.55,81.9,28886.4,0.346
71551.9,47809,98082.5,33820.9,26749,82862.5,800.52,1008.84,1243.2,53.94,47.7,38147.6,0.346
79258.2,50240,103389,30934.7,22296,90928.2,2394,1346.52,1617.42,66.96,151.2,56493.1,0.34703
88018.7,65718,87774.9,24318.8,18646,85474.6,1365.84,779.52,956.34,43.71,51.3,36144,0.34806
85305.5,60158,92931.6,25344.5,19149,86739.6,1452.36,683.34,769.02,25.11,48.6,31917.2,0.34806
49147.7,37950,84873.4,25028.6,19466,84263.7,2766.96,731.22,905.1,21.39,41.4,35063.1,0.34806
72947.7,55390,86309.8,17330,13715,82810.2,1686.72,655.2,854.28,56.73,56.7,29206.2,0.34909
106791,69683,100435,39315.4,28615,90042.7,3059.28,1779.12,2231.04,82.77,107.1,79170.3,0.350119
85828.4,63237,88948.7,30775.9,23113,87263.9,2515.8,1774.5,2184.42,29.76,84.6,79754.4,0.351149
85699.6,56842,98807.4,53983.4,38071,92927.9,2450.28,1701.84,1864.38,88.35,92.7,72975.9,0.351149
59139.5,42210,91821,21033.6,16770,82197.9,2083.2,687.12,846.3,42.78,117.9,28079.9,0.352179
80252.9,58990,89158.4,27371.4,21310,84177,1184.4,901.32,996.24,69.75,64.8,41517.7,0.352179
36590.4,29548,81155.7,18098.6,13665,86799.3,637.56,199.08,183.54,-28.83,-18,8897.2,0.353209
60683.7,45952,86546.1,24897.6,20344,80204.9,12889.8,1992.9,2274.3,-3.72,116.1,90435.8,0.354238
82469.8,55254,97816.3,52842.7,34750,99657.6,6086.64,3141.18,3774.12,26.04,79.2,142992,0.354238
49830.2,29129,112111,28047.6,19348,95003.5,1494.36,1561.56,2054.64,85.56,238.5,67720.2,0.357328
82887.7,58699,92542.1,33681.5,23231,95017.4,2841.72,1349.04,1597.26,79.98,128.7,60595.9,0.357328
66210.9,47906,90577.3,22591,17622,84015.5,796.32,749.28,961.38,37.2,40.5,31699.5,0.358357
86321.2,61050,92664.1,28770.8,21470,87821.4,4265.52,1605.24,2280.18,63.24,98.1,80891.4,0.358357
62535.9,47818,85707.3,16177.6,12387,85590.7,1637.16,1043.28,1316.28,51.15,41.4,42531.9,0.369685
96800.9,64773,97941.2,35751.2,24889,94137.7,2919.84,1939.56,2394,60.45,86.4,85201.9,0.370715
102655,63604,105773,31377.4,20912,98333.3,3018.12,1565.34,2034.48,74.4,133.2,69179.3,0.373804
64369.9,48235,87458.2,24347.4,19103,83527.8,1440.6,990.36,1154.16,45.57,124.2,36028.9,0.379982
121090,81250,97670.4,63446,48042,86549.3,2526.72,2271.36,2745.96,67.89,80.1,104819,0.381012
88442.2,57180,101367,51363.5,27239,123579,6932.52,3177.3,3651.06,51.15,337.5,144251,0.382042
76442.8,48764,102735,34141,23013,97226,4430.16,1655.22,1788.78,31.62,228.6,63716.5,0.383072
60274.2,40714,97021.4,21837.5,17127,83560.5,1289.4,704.34,948.36,26.97,35.1,29000.9,0.385131
83494.6,57600,94998.3,46489.8,34903,87292.1,1911,1069.32,1498.98,114.39,111.6,40603.8,0.385131
85353.1,62209,89917.9,34230,25721,87216.6,1292.76,1153.74,1486.38,40.92,55.8,52091.7,0.386161
78841,53921,95824,25498.2,18189,91871.5,2094.96,3861.06,4798.5,21.39,153,140698,0.386161
101112,71379,92835.3,37611.8,27811,88631.5,2472.12,1429.26,1439.34,13.95,68.4,63559.5,0.386161
82098.1,49987,107636,35980.6,26639,88517.7,3562.44,926.1,1170.12,68.82,189.9,35240.1,0.388221
97592.6,64184,99648.3,30486.1,21973,90927,1386,793.38,1146.18,59.52,65.7,40000.8,0.388221
65803.5,51963,82991.7,20065.1,15830,83069.2,922.32,637.98,784.14,63.24,3.6,24983.5,0.38925
132929,80885,107704,48485.6,33631,94482.9,2129.4,1873.62,2043.72,116.25,233.1,79127.8,0.39131
42386.4,29856,93041.1,34524,22860,98974.8,945,572.46,659.4,8.37,63.9,22460.7,0.393369
78806,59639,86598.2,19705.6,15279,84522.8,880.32,683.34,982.8,28.83,36,32819.9,0.393369
42821.1,36555,76769.9,15101.5,11883,83286.5,2035.32,966.84,1152.48,44.64,72.9,46733.3,0.396459
68617.5,51928,86599.1,17226.7,9957,113385,630,391.44,464.1,46.5,81,18562.6,0.397488
74024.3,53371,90896.9,20100.4,15279,86216.2,1345.68,913.5,1013.04,56.73,70.2,34349.8,0.397488
80609.9,50992,103602,38042.8,28220,88347.6,1319.64,3595.62,4281.9,44.64,206.1,157317,0.397488
51884.7,35384,96097.5,18152.4,13077,90971.6,1336.44,604.8,747.18,31.62,130.5,26387.2,0.398518
50827.7,28417,117220,57886.1,29241,129736,2747.64,1365.84,1639.26,23.25,100.8,55083,0.398518
94446.8,70525,87765.5,24067.7,18400,85722.8,708.96,651.84,733.32,75.33,71.1,31222.8,0.398518
47861.8,40483,77481.2,32169.5,24595,85719,425.88,436.38,558.6,18.6,45.9,17852.2,0.398518
77237.3,53874,93956.7,31796.5,20342,102439,1312.08,749.7,1042.86,64.17,108,35421.8,0.399548
78762.6,46455,111114,33532.8,23111,95089.2,2005.92,1235.64,1584.66,46.5,129.6,55539.6,0.400578
70824.6,52417,88550.7,19983.6,14667,89292,1125.6,502.32,703.92,14.88,50.4,25115.7,0.402637
44257.5,31482,92130.7,21646.8,16014,88587.8,1119.72,807.24,980.7,24.18,16.2,33820,0.403667
92699.6,56702,107142,18272.5,13098,91426.8,615.72,830.34,876.54,79.05,83.7,39722.9,0.404697
75623.8,51076,97033.5,27209.3,20212,88224.2,1428,858.48,792.96,79.98,48.6,34404.7,0.404697
83762.7,60165,91240.3,23320.1,18409,83019.4,1142.4,626.64,816.9,57.66,-3.6,28873.4,0.405726
88459,60357,96049.3,41850.5,28909,94874,3583.44,2390.22,2968.56,55.8,45,101577,0.405726
130498,97107,88071.2,39113.8,29359,87310.9,2565.36,2170.98,2717.4,62.31,135,98387.2,0.406756
96733.7,64419,98411,32458.4,22687,93762.8,2126.88,1424.64,1837.08,67.89,68.4,64205.6,0.406756
92554,62278,97395.9,32896.9,22206,97087.8,1618.68,894.6,936.6,33.48,75.6,42017.4,0.406756
121646,75591,105465,56653.8,34647,107163,3187.8,2447.34,2987.04,119.97,197.1,97704.6,0.409846
85451.8,63427,88293.1,26953.9,20699,85340,3785.88,1882.86,2491.86,81.84,113.4,86335.9,0.410875
87839.5,65810,87473.8,33810,27658,80113.2,4316.76,1551.48,1975.26,24.18,102.6,66344.9,0.411905
36752.8,27633,87165,31768.8,22549,92332.2,6168.96,826.56,848.4,9.3,97.2,34641.8,0.411905
57698.2,31780,118984,21970.2,12232,117711,1047.48,863.52,1057.14,22.32,53.1,35396.5,0.412935
69568.8,52512,86823.2,25871.2,20142,84177,1589.28,971.46,1043.7,79.05,53.1,42063.5,0.414994
55076,39045,92443.6,74687.8,48929,100038,2213.4,1672.44,1793.82,68.82,109.8,71444.3,0.414994
38670.8,31113,81455.6,26947.2,22468,78601.2,924,349.86,389.76,4.65,28.8,18491.8,0.417054
74081,46414,104601,38305.7,24599,102053,2253.72,1205.4,1339.38,69.75,119.7,47032.4,0.418084
77744.8,53296,95599.7,30262.7,22936,86470.8,2123.52,898.38,881.58,67.89,72,33625.9,0.422203
65811.2,52640,81933.9,20347.3,15964,83530.6,881.16,751.38,833.7,19.53,19.8,35299.1,0.423232
58305.1,44152,86543.8,34475.3,27141,83245.7,3577.56,1235.64,1414.56,39.06,76.5,52707.1,0.427351
53265.1,39585,88184.5,31700.8,21229,97863.3,2231.04,1139.04,1719.06,11.16,129.6,50605.5,0.429411
87847.9,62312,92393.1,22617,17692,83779.5,1736.28,1283.1,1451.52,49.29,51.3,58164.6,0.431471
62283.2,40801,100041,31601.6,21641,95700.1,2667,1166.76,1407.84,37.2,95.4,55442.3,0.43559
70949.2,49384,94154.5,19981.1,14485,90402.5,1082.76,803.04,876.96,36.27,66.6,33945.1,0.441768
71481.2,52707,88879.9,16357.3,12835,83521.1,357.84,312.48,387.66,79.98,64.8,13689.8,0.442798
73994.9,53661,90369.7,31434.5,25693,80181,2018.52,740.04,1011.78,56.73,68.4,33269.5,0.451036
95299.4,75389,82844.2,22398.6,16816,87292.7,1265.88,1254.54,1514.94,66.96,60.3,58758.7,0.451036
86611.7,62735,90478.7,34025.9,26098,85444.1,924,593.88,678.3,19.53,53.1,23759.3,0.452066
76224.4,55281,90364.5,29020.3,22409,84871.1,995.4,787.92,1043.28,65.1,78.3,35403.5,0.452066
89850.6,61682,95464.6,26570,18694,93147.2,1711.08,942.9,1137.36,24.18,63,38810.2,0.458244
52800.3,35228,98226.4,25170.6,16965,97234.3,3677.52,1234.38,1701,13.95,134.1,53802.1,0.460304
45084.9,30953,95457.1,36570.2,20452,117185,1116.36,735,714,-5.58,82.8,31992.2,0.461334
70290.5,53807,85612.6,20417.9,16175,82726.8,1425.48,1073.52,1385.58,36.27,90,49620.2,0.461334
74624.9,49499,98802.3,25394,18507,89924,2612.4,992.04,1078.98,45.57,112.5,40073.4,0.461334
74105.5,51959,93469.4,17989.4,12659,93131.8,947.52,741.3,817.74,96.72,60.3,34184,0.462363
106571,67345,103708,42787.1,27845,100704,3168.48,1959.3,2283.12,133.92,176.4,88770.2,0.462363
82428.5,56539,95545.3,23636.8,17711,87463.1,4150.44,1884.54,2304.12,82.77,80.1,83906.8,0.462363
36823.5,27760,86933.2,25737.6,17836,94569.4,783.72,508.2,698.46,12.09,49.5,22028.2,0.463393
56025.9,34332,106947,50395,32949,100236,2396.52,1504.02,1897.14,77.19,108,62638.5,0.464423
81559.1,61682,86655.1,23427.6,17670,86890.3,1349.88,930.72,1085.7,52.08,97.2,42748.4,0.466482
67421.9,50240,87949.1,22564.1,16652,88803.7,4100.04,1193.22,1365.42,69.75,83.7,56543.2,0.466482
82077.8,52844,101791,32101.4,23617,89079.9,1347.36,527.94,599.34,48.36,117,23325.6,0.467512
44543.8,24305,120108,31563,18665,110823,2403.24,2067.24,2774.52,70.68,164.7,95876.8,0.468542
102567,61935,108530,61761,34671,116742,5151.72,2672.04,3282.72,88.35,171,109928,0.468542
87211.6,58043,98470.1,35156.5,25430,90602.4,1617.84,913.5,989.52,83.7,82.8,38694.6,0.470602
46231.5,33048,91679.6,14498.4,12001,79174,307.44,273.42,400.26,17.67,33.3,12041.3,0.474721
75155.5,54080,91076,36227.5,28876,82220.8,1116.36,573.72,638.82,14.88,100.8,19989.8,0.47575
103382,74497,90946.8,26520.5,19101,90992.4,1380.96,1407,1711.08,60.45,78.3,63297,0.479869
82551,58900,91851.7,62687.5,47464,86555.9,2236.08,933.24,1127.28,-6.51,139.5,40330.6,0.479869
97650,63478,100816,38071.3,27362,91186.4,2216.76,2333.94,3142.86,54.87,130.5,109366,0.480899
63984.9,46671,89848.4,21278.9,16427,84892.7,1039.08,787.5,948.36,66.96,56.7,36113.3,0.480899
91359.8,68639,87229.6,30038.4,22927,85863.7,1173.48,702.24,884.52,33.48,80.1,35497.3,0.481929
121484,74531,106822,38829.8,27127,93808.8,2936.64,2525.88,2951.76,28.83,124.2,106277,0.482959
69007.4,48431,93379.6,31893.1,23979,87165.8,1069.32,700.98,806.4,16.74,48.6,30972,0.485018
47012.7,35841,85963.7,17099.9,14033,79858.7,1162.56,1519.56,1872.78,25.11,48.6,67326.1,0.489137
40514.6,23461,113174,60907.6,32697,122080,4593.12,1601.88,1987.44,29.76,218.7,62397.2,0.489137
75043.5,55277,88971,16758.8,13718,80063.2,1692.6,487.2,600.6,50.22,61.2,23029.5,0.489137
63620.2,46802,89086.2,21345.2,17270,81000.7,863.52,665.7,935.34,10.23,33.3,29769,0.490167
71651.3,44915,104547,75715.1,53303,93091.6,7516.32,2422.98,3058.86,32.55,188.1,119936,0.490167
85410.5,53074,105465,26507.9,18970,91577.2,934.92,773.64,895.86,31.62,92.7,28992.6,0.490167
98808.5,67365,96125.8,29172.4,21353,89535,2735.04,1259.58,1449.42,46.5,125.1,60626,0.492227
64750.7,48002,88402.6,41348.2,32366,83723.4,2150.4,942.48,1108.8,8.37,110.7,38072.7,0.492227
99810.2,64158,101954,28956.5,20462,92742.2,2443.56,1390.2,1977.36,109.74,158.4,69555.7,0.492227
67245.5,51049,86328.8,20481.7,16196,82877.9,48.72,104.16,83.16,52.08,66.6,4148.29,0.494286
88233.6,56763,101871,23980.3,18667,84190,481.32,268.38,257.04,70.68,81.9,10638.3,0.494286
80460.1,59919,88002.7,28888.4,22895,82692,610.68,435.12,612.78,33.48,54.9,22008.2,0.495316
84254.1,59700,92490.4,28730.5,21155,89004.2,871.08,1238.16,1341.06,27.9,99,46041.8,0.496346
76037.5,53340,93423.2,29521,21781,88824.5,1783.32,973.56,804.72,30.69,96.3,40306.4,0.497375
60199.3,44406,88844.3,28822.9,20438,92422.9,686.28,509.46,514.5,5.58,96.3,18223.3,0.497375
64517.6,51791,81640.2,14918.4,11631,84059.2,1101.24,578.76,577.92,30.69,50.4,25516.3,0.498405
115013,68793,109568,41349.8,27561,98323.8,3566.64,1504.44,2270.1,92.07,178.2,72858.5,0.500465
85024.1,64887,85874.5,31063.2,23895,85196,2349.48,826.98,980.28,18.6,56.7,35734.5,0.502524
47666.5,38629,80868.6,17625.7,14537,79460.6,1686.72,1096.62,1503.18,26.97,105.3,42339.6,0.502524
75160.4,56961,86475.2,23501.5,18825,81816.5,502.32,1326.36,1615.74,39.99,81.9,62245.6,0.502524
77677.6,52965,96114,30506.3,23101,86544.3,1769.04,621.18,738.36,48.36,52.2,29799.7,0.503554
77843.5,54403,93773.4,21304.9,14835,94117.9,2026.08,862.68,1004.64,39.06,85.5,40927.1,0.503554
90003.9,67033,87993.9,23331.8,17298,88396.1,291.48,303.66,383.04,51.15,74.7,13605.4,0.506643
78389.5,51958,98874.8,24647.3,17706,91228.1,1937.88,1063.86,1223.46,44.64,86.4,43281.2,0.507673
39478.6,31442,82287,29253.8,19718,97229.9,3658.2,660.24,582.96,2.79,42.3,29994.4,0.508703
66212.3,49402,87836.3,18978.1,14755,84293.5,3477.6,771.96,990.36,43.71,54.9,37266.2,0.510762
71257.2,51675,90370.8,20969.8,15455,88921,1046.64,468.3,546.42,81.84,80.1,24760.5,0.512822
98226.1,62669,102720,33329.5,22496,97096.5,2846.76,1241.52,1661.94,66.96,131.4,55116.6,0.512822
94147.2,63906,96548.5,24698.5,13758,117651,2938.32,1477.98,1798.02,87.42,98.1,66776.8,0.514881
69785.8,38592,118509,30340,20456,97201.8,2100,1315.02,1716.54,77.19,144,56953.9,0.517971
79387,61551,84526.8,23885.4,18370,85212.5,939.96,541.38,776.58,82.77,44.1,23800.6,0.52003
83466.6,55542,98485.2,33183.4,26170,83099.1,1317.12,907.2,867.3,61.38,67.5,39130.6,0.52209
96286.4,61855,102016,34858.3,23730,96269.5,2146.2,1021.44,1178.94,78.12,99.9,46503.2,0.52209
84347.2,54626,101193,17719,12578,92322.3,959.28,830.76,1193.22,66.03,66.6,40779.6,0.52209
80820.6,52900,100126,41307.8,25694,105361,3078.6,1954.68,2085.3,59.52,123.3,82778.8,0.523119
58494.8,46042,83261.3,27442,21939,81974.4,570.36,379.68,378.84,56.73,72,14256.2,0.523119
77259.7,58827,86070.9,25453.7,19643,84922.5,1419.6,1108.8,1412.04,61.38,82.8,49128.7,0.523119
74786.6,46659,105043,51567.6,24695,136851,5460,1976.94,2472.96,99.51,200.7,81012.9,0.524149
65088.8,47765,89305.1,31005.2,22685,89572.8,1331.4,930.3,1138.2,47.43,117,35266.7,0.525179
64929.9,45921,92664.5,36714.7,26133,92072.7,829.08,855.54,735.84,68.82,95.4,28841,0.525179
88379.9,62773,92270,49298.8,37897,85253.3,2355.36,1482.6,1680.42,87.42,113.4,56143.2,0.529298
40142.2,28717,91609.8,42114.2,29632,93142.5,291.48,1419.18,1636.74,66.96,75.6,51217.3,0.534447
56371,43124,85667.6,18138.1,14256,83382.4,1217.16,916.02,987,53.94,70.2,38739.4,0.534447
64992.9,35601,119642,72357.6,44697,106093,3946.32,2443.98,2963.52,102.3,126,104813,0.535477
59318.7,40574,95812.9,34903.7,22970,99584.1,2161.32,1480.08,1737.54,62.31,69.3,61335.8,0.535477
80369.8,60163,87547.4,25699,20151,83579.3,1465.8,1557.78,1871.1,60.45,104.4,67823.4,0.535477
108522,72882,97583.5,51460.9,34626,97399.1,7040.88,2831.22,3208.38,95.79,295.2,114120,0.536506
50570.1,30635,108182,26754.8,19771,88685.7,3596.04,1035.72,1209.18,21.39,108.9,44529.7,0.537536
