"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
83434.4,54107,101058,24517.1,18326,87676.1,2325.96,475.86,673.68,68.82,127.8,18589.1,0.418861
81025,54549,97344.7,18412,13113,92019.1,1007.16,298.2,282.66,62.31,105.3,14375.3,0.418861
94313.1,70047,88239.4,24483.5,18290,87728.2,2379.72,585.06,788.34,53.01,129.6,30798,0.422977
91705.6,64459,93237.9,42857.6,25151,111674,3767.4,540.96,709.8,70.68,146.7,24300.3,0.424007
78194.9,53746,95348.1,19197.4,14370,87551.7,1081.92,311.22,310.38,35.34,83.7,13032.5,0.424007
68476.8,52241,85903.7,32685.2,23389,91584.1,2624.16,434.28,513.24,16.74,42.3,18177.9,0.426065
87508.4,65458,87612.7,33223.7,25878,84138.9,3974.04,618.66,727.44,39.06,107.1,26560,0.430181
90641.6,60367,98402.9,22643.9,17234,86108.2,5320.56,516.6,753.9,39.99,54,23677.3,0.431211
92754.2,58906,103194,32936.4,21527,100270,3169.32,523.32,740.88,69.75,145.8,22712.6,0.433269
74871.3,53083,92435.7,20307,14895,89348.1,1967.28,462.42,536.76,72.54,47.7,18845.2,0.435327
85020.6,66150,84231.4,23047.1,17906,84352.4,1439.76,438.9,488.46,65.1,54,19508.3,0.435327
97972,66607,96396.7,32896.9,24306,88699.6,2881.2,603.96,623.7,73.47,58.5,25762.9,0.436356
47997.6,31634,99436.4,19157,14910,84203.6,374.64,154.14,239.4,60.45,-9,5668.13,0.441502
78312.5,54438,94277.7,20851.3,15846,86237,1914.36,283.5,387.24,48.36,36,16161.9,0.442531
95942,63946,98327.6,34606.3,25038,90580.7,2233.56,584.22,767.76,31.62,91.8,25001.2,0.442531
79659.3,60324,86541.9,20638,16120,83903.8,1650.6,309.96,316.26,23.25,84.6,13627.2,0.442531
109097,67475,105962,39757.2,25375,102681,2712.36,763.14,905.94,44.64,131.4,33037.6,0.442531
72076.9,51111,92419.1,23205,17587,86470.9,3397.8,850.92,1036.56,51.15,81,40420.9,0.44356
70413.7,52897,87238.1,19127.6,15177,82595.3,2106.72,304.92,433.44,25.11,63.9,11945.1,0.444589
74305,54258,89749.9,24891.7,18802,86762.2,4818.24,645.12,658.56,13.95,68.4,28090.5,0.445619
48640.9,32978,96662.3,25583.9,18414,91053.8,1535.52,255.78,355.32,19.53,81,9238.22,0.445619
66000.2,51281,84346.8,25285.7,20445,81052.7,2482.2,359.52,425.46,31.62,65.7,11736.9,0.445619
97462.4,63355,100818,49844.8,34294,95253.6,4245.36,695.94,1029,67.89,117.9,30505.4,0.446648
95262.3,71363,87483.9,26194.6,19763,86863.7,2436,289.8,478.38,33.48,65.7,15155.3,0.446648
73312.4,53862,89202.1,25229.4,17925,92241.8,2017.68,446.04,704.76,26.04,61.2,19344.9,0.447677
123320,83119,97232.6,38589.6,25970,97381.9,4944.24,556.92,805.14,57.66,105.3,21627,0.448706
126006,76386,108108,46569.6,32546,93774.5,1745.52,518.28,666.12,74.4,138.6,20653.5,0.448706
36892.8,30852,78367.9,28948.9,23128,82030.3,1565.76,76.44,27.3,13.95,16.2,1708.05,0.450764
95008.9,69655,89390.6,37064.2,27767,87479.3,2096.64,256.62,156.24,53.01,62.1,9144.41,0.450764
79846.2,62846,83263.9,73414.3,28814,166977,3071.88,603.96,661.92,104.16,543.6,20522.6,0.452823
102778,69579,96806.1,57768.5,43067,87907.6,2562.84,609.42,641.34,70.68,74.7,20182.1,0.452823
94618.3,55897,110934,59540.9,33716,115734,3962.28,535.5,477.12,57.66,76.5,19621.6,0.453852
113987,71033,105166,32319,22564,93868.9,2572.08,455.28,632.1,59.52,85.5,22938.6,0.453852
112309,76011,96832.2,38052.8,28470,87595,2922.36,573.72,530.04,88.35,146.7,19498.9,0.454881
53914.7,44072,80172.3,16025.5,12945,81131.6,972.72,299.88,375.9,55.8,-1.8,11513.8,0.454881
56182,41195,89378.4,16079.3,12127,86894.7,686.28,161.7,153.3,14.88,38.7,6219.78,0.45591
95127.2,62968,99006.7,25035.4,18364,89344.2,7415.52,1335.6,1764.42,51.15,66.6,64408.5,0.456939
101933,69170,96578,36015.8,26214,90041,283.08,1508.64,1800.96,2.79,108,68488.4,0.463114
108494,76708,92692.3,37668.1,26860,91906.8,3170.16,433.02,523.32,62.31,44.1,16619.1,0.464143
64015,46368,90478.1,21774.5,16460,86695.8,4226.04,496.86,541.8,35.34,85.5,20120.2,0.464143
74504.5,56353,86645.4,20969.8,16141,85141.8,704.76,223.02,262.92,66.96,45.9,6831.61,0.467231
59584,45478,85863.4,9878.4,8210,78853.9,244.44,89.88,92.4,61.38,22.5,3870.4,0.467231
55797.7,40064,91272.9,22923.6,17728,84742.8,3407.88,472.92,416.64,24.18,93.6,17969,0.470318
106833,64091,109242,29382.4,19835,97081,3706.08,851.34,1085.7,5.58,121.5,39190.2,0.470318
55014.4,38762,93014.4,31460.5,23098,89263,3386.88,440.58,470.4,14.88,101.7,21748.6,0.470318
77676.2,54079,94132.4,19528.3,13410,95436.9,1309.56,302.82,375.48,12.09,64.8,11861.4,0.471347
66521,51170,85196.8,20527.1,15754,85391.8,3250.8,572.04,624.12,16.74,46.8,23261.9,0.474435
83568.8,63672,86015.3,28780.9,21413,88086,3372.6,650.58,708.96,42.78,76.5,26040.2,0.480609
39953.9,37090,70596.4,17004.1,13666,81544.1,546,48.72,47.88,-8.37,18.9,1610.11,0.481639
68251.4,52822,84679.2,21827.4,16290,87813.4,756.84,155.82,203.7,6.51,53.1,4099.91,0.481639
41127.1,31928,84418.2,31795.7,21708,95990.5,2173.92,118.44,113.82,32.55,64.8,2276.22,0.482668
79825.9,50679,103228,25909.8,19487,87136.3,729.12,250.32,310.8,94.86,119.7,12316.8,0.483697
76187.3,54403,91778.2,27139.6,20255,87811.3,3770.76,386.82,438.06,57.66,76.5,16759.5,0.483697
73493,52644,91490.7,38777.8,28540,89044.8,3593.52,582.54,639.24,64.17,109.8,24708,0.485755
67127.9,39785,110577,49150.1,21012,153298,3880.8,584.64,550.2,23.25,141.3,20256.5,0.487813
66525.2,50476,86373.6,30988.4,23889,85012.3,2039.52,314.16,317.1,9.3,88.2,13573.5,0.490901
76213.9,51229,97498.6,23737.6,17958,86628,1099.56,330.54,255.78,60.45,108.9,10986.4,0.49193
97642.3,67933,94197,19666.1,15184,84881.2,3362.52,743.82,1039.92,66.03,115.2,36177,0.49193
84606.9,59594,93042.9,21524.2,16170,87236.1,379.68,154.98,129.78,39.99,106.2,4873.99,0.492959
98676.2,72590,89087.2,27265.6,20826,85800.2,2729.16,409.08,507.78,62.31,79.2,17440.4,0.499134
83076.7,59670,91243.7,25873.7,20466,82852.4,1729.56,420,575.4,18.6,34.2,22710.9,0.501192
60601.1,48328,82179.1,32999.4,26065,82971.4,1986.6,317.52,373.8,21.39,63,11277.3,0.501192
65153.9,49117,86933.8,32434.1,24864,85489.1,2630.04,493.92,595.14,39.99,65.7,19409.8,0.501192
132670,80761,107659,62071,41924,97029.9,8420.16,1714.44,1903.44,111.6,370.8,75717.1,0.503251
77157.5,51843,97536.7,37794.1,27675,89498.6,2643.48,540.96,453.18,27.9,109.8,19825.2,0.503251
84406,57677,95907.1,21680.4,16432,86468.3,3133.2,517.86,574.56,44.64,99.9,24330.4,0.506338
61212.2,46715,85874,15198.1,12406,80285.7,2684.64,398.58,454.44,23.25,81.9,16382.5,0.507367
72196.6,40530,116740,34492.1,15474,146082,6440.28,754.74,953.4,-17.67,82.8,34362.8,0.509425
82628,58701,92249,25421.8,18704,89074,2394,384.72,467.04,19.53,54,17687.6,0.509425
98189,68134,94445,34363.6,25482,88378.1,3334.8,574.98,613.62,54.87,94.5,25136.9,0.510455
89795.3,68257,86215.7,26809.4,20365,86274.7,2142,525.42,704.34,39.99,70.2,24198.3,0.512513
76047.3,58994,84480.4,22341.5,17898,81806.4,1491.84,272.58,307.02,52.08,64.8,11707.4,0.512513
84451.5,60386,91653.9,23499.8,17094,90095.1,2116.8,433.86,656.04,80.91,63.9,19372.6,0.512513
84469,55848,99121.9,26024.9,18725,91085,1517.88,555.66,566.16,43.71,102.6,20868.9,0.514571
55521.9,44622,81544.6,18388.4,14259,84515.4,1902.6,194.46,218.4,39.99,54,8612.82,0.514571
69563.9,49795,91554.2,29797.3,22151,88158.4,2756.88,496.44,549.36,36.27,94.5,20675.4,0.514571
97612.9,64049,99879.1,30749,22525,89463.7,2283.96,448.14,486.36,78.12,71.1,18051.6,0.514571
120866,73787,107351,37154.9,23723,102642,3129.84,549.36,622.44,45.57,133.2,25610.7,0.5156
90958,58757,101452,39849.6,28539,91509.3,4688.88,932.82,1026.9,76.26,196.2,34602.3,0.518688
83895,59874,91828.6,37610.2,29402,83831.7,2881.2,512.4,508.62,92.07,52.2,19123.1,0.519717
51748.2,38717,87593.8,20221.3,16525,80195.1,662.76,93.24,63.84,13.02,-23.4,4473.97,0.520746
47038.6,35616,86554.4,15890.3,12782,81472.8,3586.8,441.42,621.18,22.32,35.1,17561.3,0.522804
76759.2,58265,86338.1,28718.8,22212,84734,1815.24,328.44,593.04,11.16,-17.1,14874.5,0.522804
66299.1,45582,95322.2,28606.2,19834,94521.3,3706.92,591.78,697.2,83.7,121.5,21825.3,0.523833
83657,60496,90626.6,23255.4,18579,82031.6,819,223.44,239.82,68.82,78.3,10293.7,0.523833
69446.3,52314,86998.4,18038.2,13950,84741.9,1358.28,283.92,343.56,30.69,44.1,12316.2,0.525892
43224.3,33841,83707.6,16479.1,11929,90533.6,1458.24,210.42,309.12,32.55,33.3,9415.81,0.526921
77627.2,49179,103446,38719.8,26411,96078.9,3064.32,832.02,1039.5,35.34,187.2,39144.7,0.526921
68534.9,46869,95831,24338.2,17597,90641.9,1605.24,640.5,964.74,49.29,54.9,27330.6,0.52795
102549,72048,93279.8,40318.3,29032,91013.4,3738,616.98,694.26,53.01,70.2,27187.2,0.52795
82626.6,57291,94517.8,27768.7,20267,89793.8,2985.36,656.88,946.68,44.64,76.5,25821.3,0.52795
75132.4,58108,84736.6,35222.9,28161,81970.3,1162.56,412.02,497.7,61.38,-11.7,16804.4,0.530008
69230,49583,91504.3,25345.3,19279,86157.5,1391.04,619.92,847.98,45.57,40.5,24570,0.532067
78759.8,56494,91365.5,18761.4,14807,83038.2,1371.72,341.88,390.6,31.62,58.5,12977,0.532067
85233.4,63200,88383.8,23121,17780,85222.6,1008,217.98,221.34,13.02,51.3,6966.13,0.534125
87966.9,66914,86155.3,32293,24426,86643.4,5371.8,483,676.2,65.1,101.7,23617.1,0.545445
56116.9,44987,81749.8,25988.8,21686,78539.1,1068.48,268.38,233.94,8.37,45,8330.8,0.547504
80695.3,60420,87528.1,25834.2,20616,82124.1,3576.72,223.44,273.84,33.48,113.4,10279.6,0.548533
90566,65720,90312.4,22133.2,16833,86171.1,3572.52,498.12,672.42,44.64,54.9,21568,0.55162
59551.1,43710,89287.1,16751.3,12906,85062.1,1737.96,312.48,258.3,33.48,46.8,12977,0.553679
102123,69075,96890.8,38481.2,28463,88603,2666.16,493.08,572.46,65.1,117,20152.6,0.555737
80754.8,59200,89397.7,23221.8,17592,86508.9,1407,316.26,413.28,31.62,52.2,12274.9,0.56397
36652,17792,135006,21157.1,12700,109177,113.4,49.98,-10.92,0,27,199.42,0.564999
97183.1,68785,92592.7,33225.4,24753,87967.4,2457,430.92,690.9,43.71,93.6,20400.4,0.564999
90582.1,69847,84991.3,20298.6,16071,82775.8,3794.28,610.26,889.56,33.48,73.8,28429.1,0.564999
73971.1,50724,95571.5,25618.3,19292,87026.9,3407.04,362.88,409.08,59.52,9.9,14405.4,0.569116
72715.3,53978,88285.4,24087.8,18531,85188.1,2525.88,617.4,807.24,40.92,88.2,29445.7,0.571174
112246,70925,103718,43569.1,28688,99531,7371.84,2009.28,2370.9,119.97,161.1,82417.1,0.572203
99154.3,61899,104980,37363.2,25903,94530.9,3261.72,502.32,487.62,66.96,79.2,21370.4,0.573232
60111.1,46882,84028.9,22565.8,18226,81140.7,1551.48,285.18,331.8,7.44,47.7,13948.8,0.575291
118754,74166,104936,31507.6,21650,95375.5,1344,412.86,451.92,79.98,43.2,15165.9,0.577349
77730.1,55631,91569.8,39148.2,28722,89325.8,4824.96,803.88,827.82,142.29,92.7,30790.3,0.577349
153598,107825,93356.9,47525.5,34418,90494.3,8022,753.9,1063.86,57.66,93.6,36475.6,0.578378
96475.4,64072,98679.8,35834.4,25589,91775.5,4245.36,733.74,919.38,58.59,40.5,33701.4,0.579407
93952.6,63918,96330.9,42882,29223,96167.9,3087.84,658.56,818.16,41.85,94.5,27969.5,0.581465
83173.3,57867,94196.1,24743,17750,91355.5,1629.6,354.9,269.22,71.61,62.1,12494.4,0.581465
79025.1,57446,90154,28894.3,21670,87384.3,2484.72,430.5,440.58,42.78,75.6,19838.8,0.582494
41825,31454,87144.5,16981.4,11939,93215.1,1083.6,110.46,86.1,7.44,17.1,2309.26,0.583524
102477,66995,100245,35427,23951,96937.2,5393.64,893.34,1201.2,42.78,104.4,42258.2,0.589698
54610.5,45119,79322.5,17647.6,15119,76496.5,1405.32,276.78,285.18,-24.18,49.5,10891.4,0.590728
40432,32491,81553.4,17112.5,14159,79206.4,3071.88,509.04,617.82,0,72.9,19931.4,0.598961
69547.8,49332,92392,32109,23196,90718,2555.28,422.94,599.34,73.47,63.9,20487.2,0.598961
154718,100129,101265,73682.3,47785,101054,4503.24,954.66,1046.22,66.96,134.1,42214.5,0.601019
80654,48228,109599,51765,21192,160083,6285.72,1661.94,1881.18,60.45,202.5,71105.6,0.610281
101807,70774,94271.9,40066.3,30318,86608.2,4515,525.84,591.78,26.04,54,23317.4,0.615427
74573.8,53898,90676.2,26363.4,19370,89197.3,1006.32,371.28,472.08,21.39,54.9,15476.3,0.618514
46069.8,33378,90455.7,20699.3,16178,83851.4,1720.32,544.74,570.78,35.34,79.2,20760.3,0.625718
101107,70825,93556.3,45349.9,31876,93237.9,4269.72,803.04,796.74,57.66,114.3,35298.5,0.633952
76881.7,60706,82998.7,57651.7,44626,84665.1,5281.92,670.74,776.16,95.79,81.9,30514.2,0.63601
87154.2,61150,93405.4,58673.2,40983,93824.4,6888.84,1033.2,1168.44,62.31,110.7,46788.2,0.637039
59374,41868,92938.1,19031,13160,94773.4,2202.48,467.04,392.7,32.55,36,18416.3,0.644243
97334.3,59121,107896,36662.6,24681,97351.1,2625,549.78,489.72,68.82,59.4,19279.4,0.644243
75833.1,57729,86088.4,16847,13149,83967.4,884.52,223.02,249.48,30.69,93.6,10166.3,0.644243
77303.1,52540,96424.4,30240,21041,94188,1638.84,295.68,307.86,106.95,68.4,10516.2,0.646301
103349,61828,109547,49883.4,28072,116456,7262.64,817.74,869.82,62.31,86.4,30929.6,0.647331
60904.9,46226,86346.7,23987,19434,80889.9,2718.24,489.3,630.42,53.01,80.1,20237,0.64836
71905.4,52949,88998.7,27558.7,21149,85398.3,1748.04,341.88,358.68,39.99,100.8,14490.4,0.650418
57399.3,42478,88556.9,16669.8,12711,85947,1312.92,281.4,204.12,15.81,33.3,9407.55,0.656593
105347,63097,109419,32261.9,21469,98482.2,5209.68,865.62,1008,93.93,57.6,35994.7,0.656593
87594.5,62176,92328.1,20212.1,15256,86826.1,1840.44,296.1,341.88,20.46,14.4,11588.2,0.657622
84217.7,62905,87740.1,17320.8,13305,85316.5,788.76,365.82,460.74,4.65,73.8,15277.5,0.660709
83116.6,56245,96846.5,23818.2,17837,87511.9,2676.24,1199.1,1696.38,11.16,100.8,56566.2,0.664826
89461.4,65133,90014.9,23694.7,17984,86346.6,2557.8,577.08,561.96,28.83,91.8,25805.4,0.665855
66848.6,50517,86723.1,33553,24073,91344.1,3995.04,564.9,682.5,49.29,84.6,22719.1,0.666884
88582.9,56590,102586,20615.3,14798,91299,1183.56,433.02,388.5,59.52,99,13751.1,0.667913
78206.1,56567,90606.1,32151,22404,94047.8,1965.6,608.16,714.42,66.96,88.2,21489,0.668942
