"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
56742.7,45843,81117.9,10791.5,9051,78138.4,15.12,13.44,2.52,26.97,13.5,35.99,0.260314
62849.5,52432,78557.1,12250.6,9980,80446.2,21.84,8.4,29.4,28.83,13.5,40.12,0.261343
69502.3,44555,102231,30502.1,20923,95540,23.52,50.82,60.48,51.15,45.9,61.36,0.263401
47382.3,31672,98043.9,26365.1,20501,84281.8,1.68,63,42.42,43.71,40.5,99.71,0.26443
43211.7,38231,74074,34173.7,27199,82341.6,36.96,89.04,44.94,11.16,36.9,48.97,0.265459
77303.8,50349,100621,35815.9,25408,92381.6,157.08,53.76,86.52,75.33,169.2,182.31,0.267517
68309.5,53939,82996.2,40351.9,28451,92949.4,52.92,59.64,32.76,18.6,35.1,156.35,0.267517
84840,59191,93934.5,30393.7,23531,84649.3,36.12,24.78,14.28,29.76,35.1,70.8,0.267517
100710,66001,100001,27238.7,21106,84578.5,29.4,63.84,116.76,62.31,38.7,98.53,0.270603
64102.5,47663,88140.1,20051.6,16063,81809.4,11.76,25.2,52.08,34.41,52.2,80.24,0.270603
63988.4,38138,109957,25885.4,17210,98572.2,50.4,65.1,85.26,54.87,63,97.35,0.270603
85810.2,55335,101629,25158.8,18895,87261.7,74.76,46.62,60.48,64.17,60.3,100.89,0.270603
71853.6,48439,97215,23712.4,13043,119145,45.36,47.46,57.54,59.52,51.3,133.34,0.271632
61994.8,45487,89319.8,36267,27746,85662.6,78.12,103.74,25.2,52.08,61.2,125.08,0.272661
39171.3,34746,73882.8,19064.6,16666,74968.2,98.28,57.96,76.02,-1.86,23.4,43.66,0.272661
62274.8,44160,92419.4,19113.4,15124,82822.9,21.84,43.26,79.8,14.88,2.7,50.74,0.27369
60275.6,43083,91688.6,15998.6,12463,84128,20.16,65.94,32.34,51.15,24.3,88.5,0.274719
63275.1,46533,89115.2,16325.4,11913,89809.6,35.28,15.54,65.1,15.81,18,43.66,0.275748
64627.5,42918,98686.5,28727.2,19210,98004.3,89.04,59.22,57.96,41.85,56.7,73.75,0.275748
77964.6,45422,112489,112212,71674,102603,101.64,225.12,12.6,55.8,104.4,112.1,0.276777
114546,68813,109091,44504,28912,100879,47.88,60.9,9.24,96.72,51.3,170.51,0.277806
77053.9,47295,106772,38894.5,27291,93400.4,89.04,88.2,-5.88,65.1,12.6,122.13,0.277806
76856.5,44991,111953,60149.9,40223,98003.2,101.64,100.38,8.82,42.78,0.9,119.18,0.278835
42198.8,30478,90738.9,17598.8,13031,88508.8,12.6,9.24,-13.86,29.76,27,82.6,0.278835
94580.5,67939,91235.2,37565.6,30363,81082.3,50.4,66.78,28.98,61.38,57.6,70.8,0.278835
60725,38033,104637,34326.6,23321,96463.6,56.28,77.7,-47.04,25.11,45,129.21,0.278835
45628.1,31951,93589.7,12950.3,9954,85263.2,42,11.34,-11.34,39.06,-9,43.07,0.279863
60323.2,34266,115372,67948.4,34366,129578,152.88,154.14,56.28,32.55,71.1,227.74,0.280892
61343.8,43139,93192.4,40760.2,25831,103413,69.72,81.9,26.04,79.98,49.5,122.72,0.281921
54052.6,38261,92584.9,44210,36237,79955.6,-15.96,36.12,34.86,31.62,-18,82.01,0.28295
113838,71782,103933,31550.4,23374,88461,26.04,52.08,-30.66,66.96,9.9,89.68,0.283979
44210.6,34385,84263.1,19829,16549,78525.3,28.56,47.04,46.2,26.04,22.5,20.06,0.285008
71793.4,44764,105108,21246.1,13336,104408,58.8,49.98,-26.88,53.94,25.2,83.19,0.287066
51862.3,32827,103538,26959,15211,116152,13.44,23.94,105.42,-0.93,106.2,98.53,0.289124
78924.3,59809,86481.7,19457.8,14073,90612.1,10.08,47.88,30.24,63.24,55.8,90.86,0.293239
66885.7,45363,96629.9,29174.9,19875,96201.5,2.52,33.18,-17.64,43.71,39.6,96.17,0.293239
53333.7,41631,83958.5,12651.2,9903,83723.3,8.4,15.96,-39.48,42.78,18.9,7.08,0.295297
69593.3,52964,86112.6,16980.6,13128,84768.5,27.72,58.38,-7.56,40.92,5.4,23.01,0.295297
68075.7,52794,84506,23783.8,19390,80386.4,43.68,69.3,54.18,25.11,18,69.62,0.296326
102500,69900,96100.3,43759.8,22949,124966,131.04,82.32,51.24,39.06,103.5,156.94,0.299413
77187.6,55155,91715.5,22612,17395,85191,17.64,65.52,-56.7,53.01,9.9,24.19,0.301471
83331.5,55580,98258.6,26007.2,20949,81360,15.96,70.98,20.58,72.54,27,118.59,0.303528
64649.2,51658,82017.3,24196.2,18526,85594.4,49.56,46.2,22.26,62.31,34.2,89.68,0.303528
92612.8,62747,96729.3,29048,21590,88174.7,-0.84,56.28,11.34,65.1,33.3,81.42,0.305586
98504.7,58851,109694,48558.7,34799,91449.3,46.2,87.78,18.06,83.7,53.1,67.26,0.305586
62056.4,37693,107896,80011.7,50896,103027,168.84,138.18,39.9,82.77,108,353.41,0.307644
100657,70350,93769.3,30250.9,22142,89536.8,64.68,78.54,18.06,58.59,64.8,79.65,0.308673
40682.6,33943,78548.6,27918.2,19431,94161.4,47.88,52.92,-2.1,-7.44,6.3,55.46,0.309702
72501.8,52042,91300.8,26311.3,19763,87250.9,0,38.64,-28.56,50.22,57.6,117.41,0.310731
78810.9,51640,100018,30602,23333,85952.7,62.16,76.86,5.46,96.72,76.5,71.98,0.312789
44179.1,35690,81124.2,23397.4,18410,83290,31.08,21.42,-1.26,31.62,48.6,30.68,0.312789
92750.7,67857,89578.2,29212.7,22841,83817.8,73.92,66.78,57.54,76.26,78.3,74.93,0.313818
74929.4,50076,98062.4,24871.6,18579,87732.5,84,31.08,49.56,48.36,18.9,73.75,0.316904
54089.7,34785,101907,24118.9,17069,92604,73.92,52.5,147.42,27.9,74.7,98.53,0.319991
48582.8,40229,79145,59241.8,46065,84282.5,112.56,105.84,33.18,11.16,24.3,53.1,0.323078
62361.6,46617,87670.4,13757.5,10708,84199.9,5.88,2.1,0.42,50.22,13.5,45.43,0.324107
65765,49347,87340.2,13039.3,10243,83427.2,4.2,28.98,12.18,48.36,36.9,31.86,0.325135
92021.3,61955,97340.1,45260,34411,86198.1,70.56,89.88,42.84,75.33,49.5,130.39,0.327193
54009.2,39807,88917.7,21269.6,17151,81273.8,51.24,48.3,52.08,19.53,89.1,35.4,0.328222
46715.9,30843,99263.1,22527.1,16171,91295.4,80.64,36.12,-17.22,25.11,68.4,53.1,0.328222
90295.1,65217,90736.8,36391.3,27613,86370.2,81.48,92.82,72.24,40.92,59.4,93.22,0.328222
60083.8,46945,83878,11855.8,9513,81675.5,0.84,12.6,-7.98,18.6,29.7,39.53,0.329251
62255.2,50483,80818.4,23929.9,19911,78764.1,37.8,43.68,42.84,30.69,30.6,70.21,0.329251
66132.5,42097,102954,20589.2,15451,87330,47.88,34.86,-30.24,55.8,40.5,11.21,0.332338
110145,67809,106453,30854.9,19225,105181,57.12,52.92,11.76,41.85,42.3,88.5,0.333367
55982.5,39367,93196.6,25116,14515,113400,73.92,56.28,83.58,44.64,58.5,89.68,0.333367
59409.7,44431,87629.7,13502.2,10495,84314.2,37.8,12.6,-14.28,48.36,33.3,65.49,0.333367
62637.4,45696,89832.9,25936.7,19564,86883.4,67.2,65.94,44.52,66.96,63,60.18,0.333367
51282.7,37031,90758.1,22295.3,17407,83940,68.04,59.22,-20.16,74.4,72,55.46,0.334396
45572.8,29735,100443,34322.4,25187,89306.1,75.6,49.14,-42,52.08,57.6,77.29,0.334396
86117.5,59204,95328,28324.8,21068,88109.7,6.72,46.2,49.98,62.31,3.6,68.44,0.336454
85999.9,58952,95604.7,36807.1,26645,90530.7,10.92,36.96,20.16,88.35,9,116.82,0.336454
78557.5,51597,99779.9,29357.2,20768,92640.2,60.48,30.66,43.68,62.31,66.6,70.8,0.337482
117824,73634,104866,27533.5,20406,88426.8,41.16,57.54,54.18,94.86,52.2,83.19,0.337482
77462,44785,113354,30256,20921,94778.2,81.48,78.96,-16.8,97.65,77.4,103.25,0.337482
93312.8,66209,92364.3,24010.6,17977,87531.6,50.4,43.26,13.02,60.45,68.4,73.75,0.337482
67657.1,41871,105896,33033.8,21394,101192,63.84,65.52,2.1,71.61,63,67.26,0.338511
82456.5,54662,98859.7,31479.8,21466,96108.4,22.68,94.08,12.18,55.8,16.2,79.06,0.341598
89736.5,56802,103535,29095.1,22154,86069.1,25.2,49.98,48.72,66.03,0,118.59,0.342627
67478.6,42627,103744,23229.4,18347,82975.9,76.44,54.18,39.48,47.43,58.5,75.52,0.343656
71815.8,48125,97797.8,50284.9,26253,125527,51.24,105,81.48,34.41,90,120.95,0.351887
93366.7,63859,95818.6,29071.6,22371,85165.3,42,55.44,28.14,71.61,45.9,109.15,0.353945
67452.7,48935,90335.7,26772.5,21243,82594.8,16.8,59.22,-23.52,20.46,41.4,100.3,0.35909
54273.1,44684,79599.9,25646.9,21911,76710.1,57.12,72.66,-4.2,52.08,24.3,38.94,0.35909
84087.5,59228,93043.1,25268,19100,86699.8,21,57.96,-40.32,87.42,2.7,107.38,0.361147
46176.9,32399,93405.6,16062.5,12591,83605,31.92,28.98,25.2,18.6,-8.1,39.53,0.362176
106605,74881,93301,27434.4,20541,87529.4,47.04,57.54,10.08,48.36,38.7,56.64,0.364234
38677.1,19412,130576,55849.1,32520,112550,99.12,114.66,45.36,54.87,87.3,230.69,0.364234
70840,57446,80816.3,19230.1,16338,77137,80.64,70.56,-16.8,20.46,13.5,37.17,0.366292
95723.6,58865,106572,36541.7,27133,88261.4,98.28,119.7,52.08,87.42,87.3,184.08,0.366292
93517.9,60308,101625,26405.4,19420,89109.4,65.52,36.12,35.7,18.6,9,66.67,0.374523
42993.3,34912,80706,15736.6,13116,78630,17.64,57.96,28.98,54.87,32.4,36.58,0.375552
65669.1,48465,88800,10938.5,8709,82313,15.96,7.98,6.72,-1.86,22.5,3.54,0.378639
72156,52779,89596.5,16386.7,12438,86341.9,12.6,28.98,76.44,24.18,-2.7,70.8,0.379668
71664.6,49096,95661.8,24229.8,17653,89952.1,31.92,2.1,-18.9,9.3,16.2,87.32,0.379668
45965.5,37915,79451.3,10855.3,9030,78783.4,21,18.06,7.56,8.37,45,18.29,0.379668
68061.7,52786,84501.4,21843.4,18162,78819.9,42.84,48.72,37.8,38.13,46.8,63.72,0.380697
82460.7,55142,98004.1,25473,18510,90189,65.52,44.94,72.66,102.3,64.8,125.08,0.381726
71535.8,54800,85550.5,31428.6,24636,83605.5,40.32,75.18,47.04,37.2,4.5,107.97,0.381726
61567.8,46984,85878.3,17771,13080,89040,0,17.64,36.96,9.3,3.6,24.19,0.383783
50933.4,38794,86043.5,17961.7,14254,82583.1,72.24,30.24,13.02,31.62,38.7,50.15,0.385841
59257.1,43217,89859.9,17941.6,13925,84439.4,-1.68,23.94,70.14,27.9,3.6,43.66,0.388928
70457.1,51144,90283.8,17593,13324,86533.5,42.84,48.3,23.1,34.41,2.7,77.29,0.390986
46886.7,31693,96954.1,21471.2,15792,89104.6,36.96,64.68,112.14,21.39,10.8,69.03,0.390986
95071.2,62349,99930.8,36109.1,26624,88883.9,58.8,84.84,-6.72,32.55,104.4,82.01,0.392015
41380.5,24454,110899,23451.1,16346,94022.5,59.64,86.52,31.92,47.43,45,60.18,0.393044
93589.3,58049,105660,47839.7,30393,103156,89.88,99.12,39.06,75.33,73.8,162.84,0.393044
57228.5,42261,88746.8,15740.8,12377,83347.1,1.68,21.42,-53.76,30.69,-12.6,20.65,0.394072
40215.7,22297,118203,30978.4,20532,98879.7,85.68,42.84,72.24,66.96,66.6,61.36,0.395101
57850.8,39337,96380.3,22285.2,17202,84901.9,64.68,22.68,-64.68,-7.44,62.1,79.06,0.395101
70559.3,49742,92963.2,28565,22259,84102.5,66.36,69.3,4.62,35.34,87.3,37.76,0.397159
65771.3,38423,112182,47559.1,24499,127223,182.28,79.8,98.7,36.27,92.7,295.59,0.397159
77277.2,58290,86883.5,24040.8,18914,83300.1,79.8,55.86,115.08,41.85,72.9,101.48,0.402304
54328.4,41955,84863.9,15760.1,9147,112917,60.48,47.04,6.3,51.15,67.5,56.64,0.407448
53033.4,37463,92774.1,30673.4,25539,78711.6,0,43.68,27.3,15.81,-6.3,57.82,0.408477
82623.1,59581,90881.1,25456.2,20128,82884.4,-2.52,40.32,-20.58,36.27,52.2,97.35,0.41568
59225.6,43777,88663.2,21966.8,16605,86697.9,47.04,22.26,12.6,54.87,26.1,63.72,0.418766
91574,57613,104167,23409.1,16813,91247.2,21,30.66,-15.96,103.23,23.4,59.59,0.418766
66309.6,52067,83463,20650.6,16135,83877,27.72,58.8,6.3,88.35,31.5,104.43,0.419795
97181.7,66499,95774.4,28623.8,21191,88523,-18.48,60.48,23.52,52.08,18,94.4,0.420824
89525.8,58458,100365,33065.8,23747,91253.5,-2.52,29.4,10.08,52.08,23.4,99.12,0.420824
77452.2,47066,107847,34424,22158,101815,22.68,39.06,73.08,69.75,40.5,117.41,0.420824
35585.2,28050,83141.2,51379.4,32154,104721,36.96,98.7,5.88,43.71,25.2,73.75,0.420824
58004.1,44531,85364.3,26607.8,21163,82397.2,13.44,21.84,1.26,39.06,35.1,84.96,0.421853
123685,81364,99624.2,35468.2,25907,89722.5,73.92,84,43.26,109.74,69.3,170.51,0.422882
67034.8,47505,92478.5,26077,21241,80456.6,44.52,83.58,46.62,94.86,76.5,96.76,0.422882
81953.9,59085,90901.8,26821.2,19968,88028.6,84.84,99.12,13.02,38.13,60.3,86.14,0.422882
64071,47567,88274.6,18525.4,14098,86117,83.16,23.52,-17.22,23.25,35.1,87.91,0.422882
40296.2,31187,84678,27203.4,21463,83064,36.96,36.12,-26.04,52.08,9.9,72.57,0.425969
50138.9,38959,84342.6,15795.4,12562,82404.4,10.08,23.1,23.52,33.48,-7.2,20.65,0.425969
63715.4,49016,85189.6,21268,18005,77412.8,73.92,37.38,-0.84,38.13,43.2,59,0.438316
58820.3,38147,101052,23366.3,14651,104521,49.56,42,14.28,17.67,45.9,129.8,0.44346
62869.8,49173,83790.6,27058.9,21529,82369.5,75.6,62.16,-15.96,42.78,26.1,84.96,0.444489
76316.1,54585,91626.9,29683.1,23092,84241.7,40.32,55.02,-68.88,57.66,18.9,121.54,0.446547
61473.3,42459,94884.8,25599.8,19478,86133.6,13.44,16.38,-33.18,66.96,48.6,64.31,0.447576
71850.8,44315,106258,28885.1,20694,91476.4,65.52,79.8,-15.96,69.75,67.5,87.91,0.448605
94155.6,62237,99146.5,23670.4,16960,91465.8,25.2,44.94,30.24,68.82,12.6,38.35,0.450662
57360.1,41540,90494.7,34608,24270,93451.6,54.6,60.06,-18.48,-1.86,9,94.4,0.451691
72994.6,52005,91986.8,26455.8,19961,86859.8,6.72,34.86,65.1,38.13,0.9,79.06,0.451691
56833,37279,99911.7,22993.3,16066,93793.7,2.52,8.82,-11.76,20.46,25.2,51.33,0.45272
74083.8,55707,87155.2,28700.3,21659,86841.6,12.6,77.28,37.38,37.2,17.1,97.35,0.45272
39252.5,20238,127110,52611.7,30995,111243,53.76,117.6,21,25.11,76.5,86.14,0.453749
70428.4,53034,87030.9,24773.3,19651,82618.8,28.56,48.72,-2.52,27.9,58.5,71.98,0.455807
79254.7,58621,88603.7,14840.3,11872,81921.6,56.28,31.08,59.64,43.71,36,43.07,0.455807
71994.3,50178,94029.6,21290.6,16218,86034.2,39.48,61.74,-81.06,64.17,50.4,44.25,0.455807
49264.6,38390,84100.1,17918,14710,79828.5,20.16,34.02,-24.36,31.62,27,48.97,0.455807
85386,51289,109104,24709.4,18498,87542.3,23.52,26.88,22.68,91.14,11.7,100.3,0.456836
99590.4,63711,102443,47113.9,28658,107742,95.76,52.5,22.68,69.75,51.3,130.39,0.456836
70564.2,54266,85219,14028.8,10867,84604.2,21,18.06,-35.28,26.97,-2.7,20.65,0.457865
85621.2,51408,109152,25279.8,18988,87251.8,81.48,51.66,49.98,112.53,39.6,97.35,0.457865
51366.7,40136,83874,12232.9,9029,88791.3,31.08,-4.2,-4.2,29.76,39.6,30.68,0.457865
65155.3,41124,103833,37151.5,26568,91642.6,45.36,75.18,-31.5,57.66,38.7,94.4,0.458894
63504,48207,86331.8,17884.4,14059,83368.3,27.72,45.36,-13.02,59.52,22.5,41.3,0.460952
68409.6,49196,91131.2,19813.1,16067,80816,80.64,19.32,-25.62,37.2,62.1,71.98,0.460952
83130.6,55848,97551.3,30016.6,21887,89878.2,71.4,50.82,-29.4,92.07,87.3,67.85,0.461981
45607.1,34073,87720.7,24990,18916,86579.9,65.52,58.8,-26.46,63.24,48.6,61.95,0.461981
68139.4,48669,91754.2,26314.7,19872,86783.4,12.6,56.7,54.6,21.39,37.8,59.59,0.463009
62776,43634,94286.3,23077.3,18254,82852.8,54.6,25.62,-5.88,47.43,50.4,104.43,0.463009
91984.2,56182,107299,25738.4,18498,91187.9,78.96,28.14,65.1,66.03,47.7,66.08,0.464038
72441.6,52470,90480.9,19215.8,14834,84894.8,57.96,33.18,7.56,29.76,37.8,57.23,0.464038
59887.1,46900,83683.6,30245,22516,88032.5,100.8,71.4,62.58,6.51,45,67.85,0.465067
69514.9,39770,114552,52997.3,26099,133079,152.04,115.5,50.82,53.01,55.8,256.65,0.467125
42454.3,31283,88939.2,31405.9,20083,102486,106.68,93.66,62.16,41.85,54.9,102.07,0.468154
64607.9,39046,108440,23194.9,16898,89957.5,70.56,52.5,-7.98,55.8,96.3,94.4,0.470212
51999.5,36180,94191.2,29549.5,22080,87706.4,19.32,68.46,20.16,26.97,64.8,107.97,0.47227
66887.1,49662,88266.9,18064.2,13939,84931.1,34.44,31.92,65.52,0,25.2,67.26,0.474327
57491,36600,102943,31968.7,20945,100029,42.84,60.06,-23.1,50.22,36.9,75.52,0.475356
81718,59210,90448.8,91237.4,52126,114709,446.88,364.56,276.78,12.09,201.6,454.3,0.475356
43513.4,31058,91818.3,19792.1,15050,86185.6,15.12,34.44,-29.82,39.99,39.6,50.74,0.475356
70829.5,55641,83425.6,25667,21396,78618.2,42,32.34,-20.58,62.31,47.7,49.56,0.476385
59809.4,44435,88211.3,24632.2,20267,79651.3,61.32,33.6,-4.2,49.29,83.7,74.34,0.476385
60143.3,38983,101110,38821.4,26351,96550.5,68.04,96.18,147.84,70.68,99.9,70.8,0.476385
60469.5,41376,95778.4,17098.2,13340,83999.1,42,48.3,39.9,49.29,46.8,41.3,0.476385
75836.6,54173,91743.6,18638.8,14128,86460.2,48.72,23.52,-41.16,27.9,47.7,114.46,0.477414
81029.2,64870,81861.1,23052.1,18962,79672.2,39.48,28.98,-46.2,33.48,54.9,96.76,0.477414
42682.5,24257,115317,31048.9,19149,106263,55.44,55.86,-4.2,-23.25,18.9,32.45,0.480501
84798.7,57896,95988.8,30149.3,22753,86839.7,63,73.5,49.56,87.42,54.9,221.25,0.482559
86074.8,64862,86969.2,20837,16122,84702.6,43.68,49.98,30.24,19.53,57.6,80.24,0.484617
64626.1,46077,91918.7,32756.6,25664,83647.9,36.12,58.8,60.48,43.71,52.2,109.15,0.486674
54729.5,42522,84350.5,48432.7,38634,82157.9,273,147.42,204.12,39.06,134.1,347.51,0.488732
94794,67784,91650.2,23770.3,18065,86233.7,47.04,55.44,-34.02,56.73,58.5,112.69,0.488732
65656.5,49126,87588.3,32030,25842,81229,49.56,56.28,9.24,25.11,4.5,30.68,0.489761
91999.6,64442,93561.4,27732.6,21229,85613.2,78.12,63.84,29.82,48.36,29.7,80.24,0.489761
73167.5,44575,107574,36681.1,21099,113936,80.64,60.9,90.72,18.6,73.8,125.67,0.49079
58765.7,40620,94812.1,41528.8,30177,90188.8,77.28,107.1,27.72,25.11,54,87.32,0.49079
52316.6,39573,86640.4,23182.3,18809,80773.9,105.84,91.98,61.74,51.15,47.7,111.51,0.49079
64892.8,45161,94170.1,21870.2,17604,81418.3,52.08,36.12,17.64,82.77,47.7,64.9,0.491819
71183,52785,88378.3,18363.2,14505,82968.2,42.84,34.86,-15.12,11.16,20.7,80.83,0.492848
99024.1,65992,98339.9,23431.8,17253,89006.3,-21,63.42,-58.8,22.32,9.9,69.62,0.493877
87955.7,55412,104026,36944,25124,96368.6,5.88,34.02,24.36,47.43,75.6,35.99,0.495935
99711.5,64110,101929,29689,21626,89970.2,94.08,60.48,10.08,69.75,51.3,97.35,0.496963
51601.2,41761,80978.3,13057,11113,77000,5.88,2.52,-11.76,27.9,-1.8,32.45,0.496963
53811.1,37498,94046.7,33141.4,26382,82327,117.6,79.8,75.18,0.93,47.7,66.08,0.497992
47859,31301,100204,22843,18121,82613.3,61.32,42,31.5,25.11,36.9,86.14,0.499021
82611.2,53010,102132,56702.5,39074,95103,263.76,102.48,2.94,78.12,464.4,1025.42,0.499021
71604.4,51736,90704.1,50547,31941,103711,131.04,116.76,86.1,30.69,99.9,87.91,0.507253
70398.3,50542,91282.9,24418.8,17194,93073.8,68.04,43.68,-31.08,75.33,94.5,74.93,0.507253
51769.9,37355,90825.6,16644.6,13227,82469.2,12.6,32.34,42,29.76,43.2,45.43,0.516513
103573,69875,97141.2,31420.2,22907,89891.9,33.6,32.76,0,72.54,53.1,105.61,0.520628
85386,61103,91580.7,31362.2,23586,87143,89.88,106.26,59.22,39.99,61.2,98.53,0.522686
91921.2,63213,95299.2,35511,27520,84565.7,101.64,83.58,0,34.41,74.7,122.72,0.523715
83472.9,62820,87081.8,23995.4,18840,83469.5,49.56,39.06,-51.24,45.57,72,67.26,0.527831
76536.6,59143,84809.8,17403.1,14203,80302.1,26.88,33.18,34.86,44.64,39.6,48.97,0.52886
84963.9,61562,90448.6,28564.2,22867,81864,29.4,53.76,-12.6,8.37,24.3,74.93,0.530917
61989.2,48515,83737.5,21562,16311,86633.8,26.04,57.54,26.88,26.04,22.5,72.57,0.531946
51130.1,28558,117335,22808.5,16270,91873.3,70.56,42.42,-46.62,43.71,55.8,34.22,0.534004
74361,52618,92617,29626.8,22842,85002.3,69.72,46.2,-21.42,106.02,104.4,66.67,0.534004
101910,64025,104315,25175.6,18665,88396,48.72,65.1,-14.7,63.24,32.4,114.46,0.537091
68670,52065,86437.3,19293.1,15689,80591.1,5.04,46.2,55.86,48.36,28.8,76.11,0.53812
94287.2,64274,96138.5,33069.1,24610,88062.5,72.24,88.2,84.84,81.84,67.5,154.58,0.53812
87280.2,58356,98019,23334.4,16396,93269.1,54.6,35.28,5.46,46.5,39.6,52.51,0.539149
65818.9,52391,82333,14961.2,12183,80481,23.52,62.16,39.48,35.34,12.6,30.09,0.539149
54448.8,39665,89962.4,22177.7,16601,87551.1,-2.52,28.56,13.44,67.89,18,71.98,0.540178
55314,41416,87528,18291,13843,86593.9,-2.52,34.86,26.04,68.82,-0.9,45.43,0.541207
44015.3,32835,87851,18417.8,12835,94042.2,47.04,29.4,-13.02,24.18,51.3,34.81,0.543264
73617.6,53494,90189.6,21010.9,16686,82522.6,34.44,44.1,-15.12,22.32,44.1,43.07,0.543264
79459.8,54568,95431,38665.2,27441,92342.2,82.32,71.82,15.96,58.59,66.6,81.42,0.544293
49360.5,34988,92457.1,13885.2,10373,87725.9,37.8,17.64,-13.86,40.92,21.6,34.81,0.545322
72869.3,53140,89867.6,29437.8,18792,102663,84.84,37.8,64.26,60.45,53.1,99.12,0.545322
45635.1,28887,103532,30050.2,16439,119798,20.16,64.26,15.54,84.63,84.6,76.7,0.546351
58557.1,42485,90328.3,16298.5,13389,79777.4,12.6,38.64,40.32,63.24,26.1,71.98,0.54738
97045.9,68535,92799.3,18546.4,13603,89351.9,50.4,45.78,-21.42,66.03,52.2,32.45,0.548409
69839,46445,98546,44227.7,30528,94945.8,82.32,109.2,11.76,47.43,52.2,94.4,0.548409
47184.9,35979,85947.6,23487.2,13887,110842,42,81.06,36.12,55.8,48.6,60.77,0.549438
76329.4,59218,84473,25273.1,20386,81246.8,24.36,52.5,88.62,39.99,18,63.13,0.550467
57940.4,39294,96635.2,20898.4,14558,94078.5,104.16,52.5,54.18,56.73,97.2,105.02,0.550467
74538.8,51246,95324,28644.8,21555,87092,40.32,59.22,52.5,94.86,26.1,104.43,0.550467
73133.2,52179,91854.1,25153,19311,85361.9,21.84,84.84,-39.06,66.03,30.6,54.28,0.551496
76323.8,52834,94673.1,29648.6,18370,105773,32.76,54.18,-14.7,61.38,63,83.19,0.551496
