"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
42883.4,29472,95358.5,32870,21084,102171,2484.72,114.24,139.02,-22.32,71.1,2704.56,0.309438
74644.5,54771,89315.5,14737,11343,85145.1,2433.48,910.14,1206.24,14.88,54.9,41449.3,0.310466
94168.9,60636,101779,31313.5,21489,95498.3,2861.88,1000.86,1230.18,58.59,88.2,46952.8,0.311494
110099,67762,106482,37827.7,27986,88582.8,1224.72,771.96,985.74,54.87,94.5,34796.4,0.312522
80079.3,57581,91142.5,28997.6,21977,86471.7,1534.68,847.56,1234.38,36.27,36,34119.7,0.316634
74682.3,46953,104240,17708,11092,104626,3028.2,1078.14,1465.38,44.64,76.5,47969.4,0.317662
82268.2,58849,91616.3,19424.2,15273,83348.5,646.8,415.38,522.48,28.83,81.9,21520.8,0.319718
55975.5,36574,100301,20426.3,14494,92359.4,2569.56,793.38,834.96,39.99,63,34225.9,0.320746
59999.8,39470,99623.7,20573.3,13783,97822.7,2060.52,763.56,947.94,44.64,28.8,27993.1,0.321774
87287.9,55639,102815,41630.4,29331,93017.3,992.04,264.6,201.6,106.02,92.7,7303.02,0.321774
73162.6,49949,95993.6,22525.4,17718,83317.9,968.52,420,466.62,39.06,45.9,18544.3,0.322802
46033.4,28877,104472,54391.7,36400,97928.9,11180.4,337.68,402.78,5.58,99,13024.8,0.325886
131614,102063,84511.1,37851.2,27986,88637.8,2994.6,1250.76,1461.6,58.59,81.9,57147.4,0.329998
61975.2,41550,97752.3,26153.4,17502,97931,3829.56,1092.84,1273.02,61.38,80.1,46780.5,0.334111
93713.9,62103,98894.3,19244.4,13939,90480,2177.28,637.14,647.22,47.43,76.5,28825.6,0.334111
93330.3,68083,89838.8,24826.2,18635,87309.4,2123.52,688.8,795.48,72.54,90,33208.1,0.334111
52158.4,38145,89612.1,32803.7,24777,86766.9,4035.36,389.34,348.6,39.06,88.2,13307.4,0.335139
69303.5,43587,104202,26846.4,19295,91184.5,7014.84,1427.16,1762.32,43.71,114.3,57050,0.335139
71884.4,47699,98765.5,17306.5,13247,85619.4,2590.56,900.9,1021.44,85.56,113.4,38223.7,0.336167
72475.2,49734,95502.8,17371.2,13358,85225.2,1754.76,671.16,878.22,46.5,28.8,32600.4,0.337195
60750.9,50371,79040.9,20391.8,16651,80259.4,2264.64,417.9,559.44,6.51,55.8,21611.7,0.339251
117418,70538,109092,37402.7,24883,98509.9,3632.16,1021.02,1121.82,55.8,153.9,45043.5,0.339251
88846.1,66384,87711.2,39024.7,28456,89876.4,6598.2,1339.38,1434.72,17.67,154.8,62486.3,0.339251
79576,59628,87460.5,21922.3,16725,85901.4,788.76,164.22,160.44,66.03,1.8,5168.99,0.340279
73495.1,58465,82383.9,21294,15657,89131,4167.24,595.56,732.06,24.18,-6.3,28766.6,0.342335
107839,65116,108535,44462.9,29589,98479.8,3499.44,1742.58,2067.24,73.47,126,66885.3,0.342335
89019.7,56795,102720,30925.4,20635,98218.1,3349.08,1024.38,1241.52,50.22,54,47876.1,0.343363
92672.3,63054,96320.2,39274.2,28007,91901.1,1956.36,602.7,749.28,68.82,92.7,25529.9,0.346447
102067,61908,108048,44578,25036,116690,1921.92,763.14,887.46,16.74,66.6,37217.8,0.348503
43363.6,31820,89311,14004.5,10764,85265.5,1222.2,309.12,253.68,13.95,27,13713.4,0.348503
90624.1,61076,97241.8,21166.3,15912,87176.7,795.48,395.22,513.24,18.6,45.9,17360.8,0.349531
37011.8,25830,93906.5,18517,8418,144159,166.32,35.7,38.64,1.86,46.8,86.73,0.354671
85528.1,56194,99746.8,36201.5,26206,90532.7,4441.08,1120.14,1237.74,10.23,88.2,50640.3,0.361868
77581,58380,87090.6,12898.2,10181,83026.9,1026.48,389.76,449.82,15.81,10.8,17949.6,0.362896
90267.1,63522,93129.1,29932.6,19158,102394,4982.88,1146.6,1396.92,84.63,108,55040.5,0.36598
73609.2,46614,103489,26007.2,13862,122956,1827,746.76,991.62,45.57,61.2,35666.7,0.36598
94010.7,62755,98176.8,31512.6,21696,95188.5,1562.4,428.4,635.04,64.17,38.7,19651.7,0.368036
59598.7,42985,90865.7,19006.7,14964,83241.2,2074.8,742.56,826.56,23.25,28.8,35466.1,0.368036
74118.1,49689,97756.1,25958.5,18765,90659.1,4163.88,1078.98,1163.4,38.13,19.8,50254.4,0.369064
73159.8,50989,94032.1,24239,18665,85107.4,3278.52,1012.62,1132.32,26.97,34.2,41599.1,0.369064
91579.6,61631,97382.2,26988.4,20111,87947.4,4412.52,1094.1,1561.56,60.45,88.2,57135,0.370092
104288,71683,95345.1,27155.5,19755,90086.8,3517.08,808.08,931.56,56.73,126.9,36459,0.37112
64190.7,45219,93031.7,15581.2,11535,88524.2,775.32,379.26,394.38,38.13,63,16770.8,0.372148
92470,60176,100706,22918.6,16228,92555.5,2232.72,809.34,910.98,41.85,54.9,38624.3,0.374204
52152.8,30731,111219,40991.2,29183,92053.5,1240.68,908.88,937.44,49.29,81,39843.9,0.374204
54918.5,41001,87781.7,12823.4,10548,79673.6,205.8,266.28,264.18,6.51,-13.5,10166.3,0.374204
71628.2,49786,94288.1,27825.8,17418,104696,2372.16,345.24,354.48,14.88,81,14072.1,0.374204
99448.3,68748,94801.9,22013.9,16088,89675.6,2121.84,429.66,461.16,36.27,57.6,19156.7,0.375232
85859.2,58910,95516.4,29552,21438,90340.6,4610.76,960.96,903.42,15.81,102.6,43140.8,0.379344
64278.9,44655,94336.2,18426.2,13954,86540.2,582.12,264.18,242.34,30.69,63,10634.2,0.380372
56648.2,40606,91427.3,15741.6,12419,83069.6,1285.2,585.9,753.9,82.77,51.3,22734.5,0.3814
73215.8,49991,95982.7,33582.4,24667,89222.6,3581.76,1052.52,986.58,86.49,97.2,44447.1,0.3814
73166.1,46351,103450,25282.3,18626,88956.4,1842.12,816.9,987.84,87.42,119.7,34964.6,0.382428
75546.8,55051,89935.4,24846.4,19519,83422.9,5638.08,1118.88,1335.6,80.91,119.7,49070.9,0.382428
72457,58925,80586.2,22297,18000,81180.8,108.36,31.08,-23.94,2.79,35.1,118,0.384484
77875.7,55493,91969.5,28237.4,21551,85869.3,824.88,260.82,235.62,52.08,60.3,9435.28,0.385512
64150.1,45403,92596.1,19461.1,14838,85955.2,2895.48,780.36,868.14,34.41,55.8,33421.7,0.38654
92590.4,64922,93466.1,23129.4,17710,85590.5,588.84,277.62,427.98,55.8,72.9,11800.6,0.393737
48267.8,31131,101612,23849.3,14966,104436,6739.32,1540.98,1810.2,83.7,37.8,65999.8,0.393737
73932.6,48398,100113,21853.4,15946,89814.8,649.32,224.7,299.88,58.59,85.5,9824.68,0.395793
40723.2,22669,117731,36844.9,23584,102386,948.36,110.04,92.4,6.51,63.9,2860.32,0.395793
84898.1,58062,95826.6,35449.7,25178,92272.2,503.16,206.64,107.94,14.88,103.5,5795.57,0.395793
75614.7,52550,94300.4,17863.4,14502,80726.7,1475.04,514.92,572.04,50.22,77.4,25153.5,0.396821
71465.8,52832,88650.5,21346.9,17098,81822,2147.04,665.7,963.9,68.82,80.1,29602.1,0.396821
78092,57580,88882.2,21136.9,16001,86571.4,1922.76,789.18,976.08,58.59,46.8,35122.1,0.397849
63493.5,49654,83802.1,38023.4,27810,89604.6,3711.96,475.02,441.84,31.62,81.9,14731.1,0.398877
90724.9,56533,105173,40120.9,28421,92514.9,3648.96,1163.82,1298.22,59.52,90,50554.7,0.399905
60711.7,38802,102541,30161.9,23766,83173,3348.24,876.54,1060.5,29.76,27,40314.1,0.399905
90073.9,56254,104936,30110.6,21322,92549,2618.28,1262.1,1495.2,21.39,53.1,55493.6,0.399905
74767,51040,96001.8,21893.8,16752,85651.2,1396.92,470.82,638.4,47.43,66.6,19968,0.401961
71129.1,50097,93049.8,23467.1,16511,93146.3,1244.04,375.06,478.38,101.37,32.4,14280.9,0.404017
68890.5,47806,94440.2,29813.3,21514,90817.3,2482.2,454.02,540.96,65.1,30.6,20491.3,0.404017
84402.5,62089,89088.3,24434.8,19140,83665.4,1428.84,702.24,1013.04,27.9,68.4,32781.6,0.406073
67586.4,49894,88775,29894.8,22597,86701,4613.28,950.04,1216.74,27.9,92.7,38308.7,0.418409
68012,46461,95935,15986.9,11824,88609.3,2442.72,929.46,1172.22,35.34,65.7,44690.7,0.419437
56027.3,39706,92474.8,18581.6,14378,84696.5,1207.08,580.86,564.9,41.85,53.1,27363.6,0.419437
42604.8,27531,101418,17908,13510,86870.2,446.88,188.16,354.06,43.71,45,7901.28,0.420465
76686.4,48581,103450,24870.7,15185,107338,2021.88,597.66,713.16,39.99,56.7,25005.4,0.422521
89497.1,61532,95320.8,35578.2,25713,90679.9,1224.72,605.22,692.16,82.77,145.8,24778.8,0.42869
60723.6,43082,92372.3,24111.4,18474,85534.4,3597.72,1003.38,1059.24,41.85,93.6,40521.8,0.429718
57068.9,43927,85142.8,17040.2,13643,81855.1,1726.2,622.86,871.08,23.25,36.9,24165.8,0.432802
88260.9,61283,94386.1,35755.4,25575,91623.4,2530.92,852.18,990.78,77.19,72,39521.7,0.432802
74960.2,53095,92524.6,28387.8,18975,98046,2261.28,646.38,677.04,41.85,51.3,30436.3,0.434858
80824.8,49581,106834,52876.3,24416,141928,1643.04,550.62,732.48,22.32,93.6,20186.3,0.435886
116383,70915,107555,61414.1,45339,88772,52114.4,5266.8,6515.46,43.71,92.7,226315,0.436914
91722.4,58387,102953,29633.5,20647,94060.3,997.08,382.2,415.38,100.44,81.9,21986.3,0.436914
88417,64410,89962.7,23330.2,17582,86962,2268.84,552.3,634.62,78.12,51.3,26042,0.437942
75779.9,52319,94923.7,28177.8,21388,86341,78.96,237.3,370.86,59.52,45,9159.75,0.437942
62132,44767,90957.2,18014.6,13691,86232.4,1916.88,476.7,539.7,29.76,60.3,21836.5,0.441026
80208.1,54183,97014.2,21515.8,15671,89978.7,1258.32,708.54,907.62,78.12,54,28087.5,0.442054
116194,71879,105941,46722.5,31603,96889.7,4688.04,1302.84,1832.88,56.73,124.2,61016.6,0.44411
102004,76759,87089.9,49505.4,34187,94901.2,2409.12,919.8,1246.14,58.59,131.4,35933.4,0.44411
71714.3,48038,97836.5,18926,14418,86027,2892.12,807.66,1004.64,6.51,50.4,35087.9,0.44411
69343.4,49174,92416.5,33805.8,23954,92489.6,2633.4,803.46,796.32,31.62,93.6,34477.2,0.445138
66706.5,46987,93040.1,26730.5,18975,92321.9,3692.64,733.32,801.78,37.2,74.7,32479.5,0.447194
91049.7,57785,103263,52978.8,35988,96477.1,5308.8,1130.22,1183.56,65.1,69.3,49409.5,0.447194
79191,49517,104810,34815.5,23926,95363.5,4855.2,1180.2,1408.26,60.45,111.6,48798.9,0.44925
70083.3,50861,90304.5,36084.7,26080,90676.7,5465.04,1540.56,1878.66,49.29,88.2,62415.5,0.450278
76482.7,49319,101632,24213,17739,89453.9,3445.68,910.56,1190.28,50.22,49.5,40567.2,0.450278
84443.1,56543,97873.5,46618.3,32290,94616.9,157.92,294.42,330.12,59.52,62.1,8911.95,0.450278
76883.1,52415,96129.2,43045.8,30962,91113.3,7544.04,1413.3,1741.74,66.03,114.3,65855.8,0.451306
103542,64907,104545,37430.4,24982,98192.2,3643.92,861.42,1008.42,91.14,113.4,33543.3,0.452334
50150.8,33220,98936.9,20724.5,14508,93617.3,4053,1131.9,1376.76,58.59,90.9,44522.6,0.459531
93422,65253,93827.2,34451.8,22909,98556.5,2845.92,632.94,719.04,84.63,54.9,30649.9,0.461587
85084.3,53890,103472,37553,27574,89253.5,5446.56,888.72,954.24,66.03,116.1,36246.1,0.462615
68535.6,52476,85592.4,25313.4,17905,92652.3,3714.48,1000.86,1092.84,70.68,72.9,48991.2,0.464671
41305.6,31916,84816.5,32528.2,21633,98542.3,2404.08,260.4,429.24,15.81,87.3,7078.82,0.465699
73835.3,59566,81235.4,13179.6,10942,78937.9,1375.92,532.14,533.82,55.8,142.2,24943.4,0.465699
67236.4,39563,111377,46366.3,31087,97747.1,13749.1,1455.3,1709.82,71.61,220.5,61345.2,0.466727
69468,49883,91266.7,23702.3,18182,85433.5,2188.2,588.84,643.02,33.48,54.9,25950,0.466727
61873,45291,89530.1,20162.5,15579,84817.4,4967.76,1296.54,1510.32,35.34,98.1,60334.6,0.469811
85227.1,60684,92041.5,23544.4,17797,86700.2,1860.6,273.84,288.96,36.27,73.8,11637.7,0.470839
59278.1,41929,92653,29195,21108,90644.6,1772.4,714.84,680.4,65.1,68.4,25259.7,0.472895
61179.3,48109,83340.9,26515.4,21040,82591.1,2868.6,549.78,829.08,18.6,49.5,22749.8,0.475979
90932.1,60768,98066.8,34286.3,25320,88743.5,1418.76,1365.84,1671.18,26.04,99,59801.8,0.475979
74729.2,50309,97347.4,26343.2,18829,91690,3526.32,895.44,1177.26,79.05,95.4,42434,0.478035
59177.3,42564,91115.6,16006.2,11692,89717.9,1492.68,769.44,1050,48.36,37.8,34120.3,0.483175
78607.2,53495,96300.6,18202,13215,90267.4,1844.64,713.58,979.86,22.32,60.3,36223.6,0.484203
69022.1,46802,96650.4,21063,14186,97306.1,602.28,286.44,425.46,20.46,79.2,11136.2,0.484203
69318.2,41385,109770,39839.5,24420,106917,5098.8,1496.46,1722,65.1,61.2,71907.4,0.485231
78528.1,53374,96421.8,30345.8,22307,89153.4,3913.56,1093.26,1366.68,70.68,62.1,48696.8,0.485231
127455,81928,101954,30308.9,22353,88861.6,1145.76,1244.46,1429.68,82.77,125.1,53051,0.486259
73346.7,50848,94533.7,21649.3,16860,84152.4,1145.76,399.42,494.34,95.79,76.5,16297.6,0.487288
73857.7,47650,101581,31198.4,12722,160715,7899.36,434.7,388.92,76.26,83.7,15742.4,0.487288
62090.7,46085,88297.2,17517.4,14489,79233.7,1879.08,760.2,948.78,54.87,80.1,33544.4,0.488316
92251.6,62206,97190,36138.5,25271,93718.9,3527.16,787.5,832.02,41.85,90,31733.7,0.488316
76423.9,48397,103488,37667.3,23120,106772,3126.48,684.18,757.68,26.97,72,31848.2,0.490372
75931.1,53679,92703.3,20386.8,14699,90895.2,2530.08,692.58,868.14,25.11,50.4,32241.7,0.4914
97974.8,67226,95511.8,32718,24650,86986.1,3275.16,799.26,947.52,41.85,45.9,34020,0.4914
106158,63606,109379,59005.8,42254,91518.1,5990.88,1780.8,2022.3,46.5,127.8,82597.6,0.4914
116173,74103,102742,25346.2,18372,90414,467.04,88.62,18.9,64.17,124.2,2596.59,0.492428
79324,56763,91583.9,19504,14623,87411,2345.28,792.96,1051.26,2.79,87.3,38527,0.492428
48916,35723,89739.4,20412.8,16255,82299.3,1395.24,507.36,799.26,38.13,87.3,21218.2,0.492428
59556,39242,99461.3,36035.2,25070,94200.3,2664.48,1029,1118.88,30.69,68.4,47665.5,0.493456
131865,85887,100620,46726.7,33122,92454.6,5843.88,1166.76,1391.46,49.29,103.5,56962.1,0.493456
117643,76721,100492,27720.8,20169,90074.5,3207.12,1062.18,1327.62,21.39,52.2,51644.5,0.493456
158853,105616,98570.3,117370,64564,119137,6464.64,2152.5,2777.46,226.92,474.3,91943.2,0.494484
99426.6,61925,105224,45342.4,30353,97899.9,5070.24,1960.56,2554.44,79.05,168.3,92500.8,0.497568
101697,61500,108371,31542,21015,98364.8,5411.28,1026.9,1371.3,59.52,96.3,47618.9,0.499624
92143.1,63558,95010.7,30339.1,21798,91215,4657.8,1138.62,1386,63.24,73.8,49953.5,0.499624
81997.3,60963,88148.1,31813.3,25135,82948.8,461.16,103.74,88.2,30.69,74.7,777.03,0.505792
98047.6,68362,93994.4,35362.3,25635,90403.9,4751.04,1270.08,1322.16,104.16,117.9,54589.2,0.50682
87541.3,59586,96282.8,16888.2,12678,87299.6,202.44,140.7,88.62,45.57,113.4,3216.09,0.507848
73068.1,58382,82021.7,22082.8,17018,85040.3,1263.36,661.92,747.18,46.5,-0.9,29381.4,0.509904
48932.1,38680,82906.3,18643.8,14785,82640.5,2752.68,684.6,716.1,15.81,63,25182.4,0.512988
41960.8,31590,87051.1,25301.6,18650,88909.8,1322.16,125.58,188.58,25.11,62.1,3555.93,0.514016
78138.2,55924,91568.3,63971.9,27976,149859,1380.96,921.06,1223.88,90.21,307.8,14062.6,0.515044
96770.1,72734,87193.4,25047.1,19859,82657.1,1693.44,332.64,488.46,49.29,42.3,13812.5,0.519157
92733.9,63923,95073.9,37754.6,28083,88106.3,3800.16,868.56,998.76,37.2,41.4,39733,0.520185
97218.1,65463,97326.5,39843.7,30535,85514.9,1010.52,604.8,606.9,72.54,34.2,22769.9,0.520185
48531,35778,88896.2,16545.5,13102,82760.2,431.76,269.64,202.86,18.6,13.5,8969.77,0.521213
65120.3,45586,93619.2,22149.1,11382,127532,1619.52,336.42,296.52,45.57,57.6,13969.4,0.521213
