"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
88412.1,56344,102836,48589.8,35413,89921.2,101.64,82.74,-31.08,66.96,102.6,197.06,0.294727
54755.4,39487,90876.7,23953.4,18283,85861.9,-10.92,38.22,23.94,29.76,42.3,70.21,0.295757
69839.7,40705,112444,42728.3,27138,103185,69.72,62.16,-38.22,62.31,87.3,62.54,0.296788
51377.9,36235,92924,24798.5,17995,90313.6,50.4,77.7,13.02,76.26,63,112.69,0.297818
76508.6,49095,102130,26437.3,19575,88510.7,62.16,48.3,7.14,54.87,8.1,72.57,0.299879
86918.3,66469,85698.3,47262.6,35437,87405.9,96.6,83.16,-45.36,51.15,70.2,138.06,0.30194
56779.1,35792,103964,19162.1,14172,88611.8,48.72,80.64,-0.84,65.1,54.9,100.89,0.302971
79867.2,61539,85054.6,16951.2,13415,82811.3,35.28,53.34,20.58,47.43,30.6,59.59,0.305032
63342.3,36051,115148,76072.1,41043,121469,357,174.72,206.22,21.39,188.1,267.86,0.311215
72821,51833,92072.6,27803.2,17092,106606,60.48,51.24,46.2,65.1,66.6,91.45,0.312246
57970.5,42004,90447.5,19450.2,15955,79892.7,48.72,46.2,43.68,47.43,48.6,35.4,0.318429
84676.2,65344,84925,44641,35196,83122.8,18.48,126.42,-26.04,16.74,18.9,65.49,0.32049
45294.2,29580,100352,27492.4,18933,95164,126,83.16,-43.68,-6.51,45,74.93,0.330795
80220,54635,96225.8,23093.3,17899,84554.5,15.96,59.64,61.32,0,-3.6,75.52,0.332856
82628.7,54741,98923.2,24522.1,17401,92355.7,15.12,39.06,20.58,27.9,36,83.19,0.333886
95536,64606,96911.2,37684.1,28519,86597.1,56.28,53.34,5.88,47.43,66.6,81.42,0.335947
42690.2,25126,111349,23854.3,17890,87384.9,15.12,31.92,67.62,57.66,21.6,105.61,0.336978
67728.5,43395,102285,22785.8,16931,88198.7,-0.84,54.18,70.14,73.47,18,41.89,0.338008
59636.5,46903,83328.1,24834.6,19275,84438.9,26.04,54.6,-15.54,53.94,32.4,56.64,0.340069
110336,66240,109163,61791.2,36456,111080,112.56,109.2,32.34,143.22,123.3,141.01,0.3411
87717,61599,93323.3,26731.3,21330,82131.4,17.64,47.46,-0.84,87.42,26.1,84.37,0.345222
91203.7,55042,108592,31555.4,22574,91610.6,45.36,64.26,-37.38,53.01,27,104.43,0.348313
45545.5,32111,92954.8,20420.4,16082,83215.5,70.56,63.42,99.54,48.36,42.3,90.27,0.350375
88624.2,58030,100087,27095.9,17303,102627,68.04,55.02,59.22,81.84,18,58.41,0.352436
46659.2,37288,82006.5,13820.5,11324,79984.2,21,11.76,15.96,30.69,-42.3,21.24,0.352436
46874.8,32837,93552.6,72399.6,49305,96233.2,261.24,217.98,175.56,13.02,114.3,204.14,0.353466
61301.1,46731,85969.2,18190.2,14703,81079.6,-4.2,10.92,-1.26,17.67,21.6,37.17,0.353466
77329.7,53320,95046.5,20659,15489,87410.8,0,76.86,10.92,55.8,27.9,83.78,0.354497
81190.2,52841,100696,32190.5,23997,87912.5,50.4,58.8,-14.7,32.55,89.1,212.4,0.356558
73395,53252,90325.5,20439.7,15100,88711.1,15.12,40.32,-24.78,52.08,23.4,77.29,0.357588
64381.8,54243,77785.6,9654.12,7907,80016.8,-33.6,13.02,-45.36,26.04,3.6,62.54,0.357588
36554,28353,84492,50531.9,41485,79827.8,71.4,97.02,19.32,13.02,45.9,54.87,0.359649
50766.8,40993,81161.5,14337.1,12141,77390.4,-5.88,28.56,-9.66,44.64,14.4,-2.36,0.359649
74608.1,56427,86652.1,34587.8,26278,86260.3,75.6,75.6,54.6,35.34,65.7,76.11,0.36068
130098,79419,107356,61133.5,36662,109281,170.52,159.18,90.3,173.91,113.4,243.67,0.36171
114470,73716,101767,38887.8,27240,93559.1,70.56,95.76,60.06,98.58,82.8,125.67,0.362741
95168.5,63207,98675.2,37430.4,26103,93975.4,36.12,65.94,39.48,103.23,44.1,73.75,0.362741
96156.9,64567,97600,35715.1,25255,92679.7,44.52,113.4,62.58,68.82,19.8,115.05,0.363771
66546.9,43550,100143,51025.8,25374,131789,73.92,124.32,31.92,7.44,38.7,96.17,0.364802
82990.6,58804,92491.5,28502,22248,83958.5,77.28,19.74,54.6,71.61,83.7,143.37,0.364802
100009,61903,105878,30649.9,21611,92946.8,33.6,64.68,5.88,84.63,45.9,123.31,0.367893
113514,76455,97302.5,36808.8,24479,98545.8,68.88,59.22,52.5,69.75,61.2,81.42,0.368924
83654.9,54355,100863,45451.6,26183,113765,194.04,74.76,122.64,42.78,82.8,178.77,0.372015
80034.5,59867,87613.2,29245.4,18111,105827,49.56,48.72,-13.02,52.08,44.1,158.71,0.372015
71467.9,50539,92675.4,22276.8,17343,84179.9,5.88,27.72,2.52,36.27,27.9,56.05,0.372015
39203.5,29234,87885.4,23446.1,15646,98208,48.72,52.08,93.24,24.18,47.7,71.39,0.373046
78969.8,52492,98593.4,24382.7,17733,90111.3,17.64,28.56,72.66,57.66,33.3,64.31,0.374076
53999.4,40134,88177.2,21989.5,17378,82927,10.08,10.5,37.8,-5.58,27,40.12,0.375107
65279.2,45171,94709.8,18678.2,13651,89670.9,31.92,23.1,73.92,55.8,69.3,62.54,0.375107
63293.3,46950,88349.1,28840.6,22450,84191.3,42,23.52,-28.14,20.46,31.5,54.87,0.375107
86116.1,54880,102837,92508.4,70915,85491.5,65.52,172.2,19.32,86.49,92.7,84.96,0.376137
63938,43209,96976.1,26369.3,19876,86945.9,12.6,44.1,68.04,26.04,49.5,78.47,0.379229
82849.2,51390,105655,55523.2,29450,123557,220.92,203.7,182.7,26.04,165.6,4442.7,0.380259
47564.3,37250,83682.5,11174.5,9682,75638.6,11.76,15.12,-8.4,29.76,68.4,8.26,0.380259
65895.2,47534,90850.9,37969.7,17463,142494,131.04,70.98,14.28,36.27,131.4,118.59,0.38129
52285.8,34125,100413,19228.4,14256,88394.7,75.6,25.2,-26.04,48.36,77.4,71.39,0.38129
84511,53691,103155,31430.3,22859,90109.6,91.56,67.2,59.22,71.61,107.1,148.68,0.38129
76233.5,54769,91220.2,23376.4,17389,88101.3,88.2,53.34,55.02,38.13,88.2,118.59,0.38129
61671.4,45074,89668,27093.4,21742,81666.4,52.08,62.16,-1.26,44.64,25.2,146.32,0.38232
93052.4,57333,106366,58735.3,37209,103450,87.36,113.82,11.34,57.66,60.3,135.11,0.383351
71069.6,49851,93430.8,20909.3,16235,84404.7,13.44,15.54,-16.8,55.8,-12.6,81.42,0.384381
43315.3,29943,94803.8,14805.8,12071,80384,31.08,2.1,-55.02,29.76,22.5,53.1,0.386442
59049.9,35530,108919,32293.8,22570,93770.8,108.36,61.74,-31.08,41.85,77.4,99.71,0.388504
83731.2,49163,111617,27793.9,19071,95511.6,81.48,54.6,109.2,100.44,42.3,82.6,0.389534
49384.3,39225,82509.9,13800.4,11524,78481.5,-7.56,-14.28,-33.18,53.01,8.1,41.89,0.389534
105570,68747,100640,26313.8,19126,90165.4,42.84,59.64,-12.18,82.77,42.3,71.39,0.389534
54665.8,33307,107562,39013.8,27215,93948.5,38.64,96.18,90.72,79.05,77.4,141.01,0.390565
77621.6,57112,89070.8,24710.3,16901,95817.6,26.88,42.84,-9.24,59.52,30.6,42.48,0.391595
151230,92930,106650,113058,50150,147744,242.76,236.88,113.4,173.91,241.2,352.23,0.393656
66024.7,52582,82290.4,21992,17890,80562.9,110.04,31.5,140.7,70.68,117.9,161.66,0.394687
49215.6,33135,97341,20714.4,15199,89317.6,42.84,23.94,29.82,3.72,9,58.41,0.399839
57302.7,44063,85227.7,32460.1,26283,80938.5,67.2,68.04,-42.84,35.34,22.5,73.16,0.4019
36717.1,20944,114892,51522.2,24184,139620,127.68,118.86,66.78,12.09,73.8,151.04,0.4019
69150.9,50782,89241.7,29982.1,22478,87414.7,63,61.74,29.82,42.78,39.6,35.99,0.402931
59383.8,45349,85818.4,23092.4,16233,93229,106.68,42,-12.18,32.55,82.8,79.65,0.402931
61142.9,47364,84601.4,18440.5,15132,79865.1,36.12,52.92,77.7,35.34,27.9,69.03,0.402931
80518.9,50724,104031,26584.3,17244,101034,46.2,67.62,7.14,101.37,85.5,44.84,0.403961
40586,25157,105730,25763.6,17533,96301,27.72,41.16,6.72,19.53,21.6,63.72,0.403961
78348.2,49354,104037,42628.3,23335,119721,89.88,77.7,44.94,70.68,81,157.53,0.403961
97822.9,66471,96446.9,24245.8,19159,82936,43.68,86.1,-28.56,106.02,46.8,89.68,0.409114
63407.4,46902,88598.9,18738.7,15438,79547.9,21,14.28,28.98,43.71,-1.8,54.28,0.411175
89180,55827,104690,33311.9,23531,92776.6,91.56,55.44,-2.52,51.15,54.9,64.31,0.411175
47990.6,34751,90504.2,14395.1,11263,83760.6,5.04,51.66,4.2,43.71,22.5,48.38,0.411175
73228.4,48638,98669.7,25823.3,19175,88258.4,11.76,60.48,24.78,14.88,-19.8,77.88,0.411175
56669.2,40763,91108.9,51055.2,39675,84334.1,45.36,51.66,60.9,53.01,-6.3,101.48,0.412205
57372,43141,87154.5,27055.6,22457,78955.9,6.72,22.26,-8.82,20.46,-2.7,38.94,0.412205
107028,68813,101931,32126.6,24032,87610.3,42.84,36.12,-14.7,66.03,15.3,106.2,0.412205
73735.9,46802,103251,25514.2,18074,92513.9,33.6,51.66,44.94,71.61,14.4,83.19,0.412205
58460.5,50374,76056.5,18768.1,16918,72702.9,94.08,52.08,30.66,11.16,43.2,162.84,0.412205
62983.2,46226,89293.2,16768.1,13414,81922.8,24.36,14.7,10.92,35.34,27,48.38,0.413236
53691.4,36138,97369,16709.3,12862,85139.1,48.72,39.06,26.04,89.28,58.5,103.84,0.414266
38569.3,22764,111038,23867.8,16817,93012.9,14.28,-0.42,-12.18,12.09,35.1,96.76,0.416327
111958,70266,104421,21592.2,15703,90114.4,41.16,37.38,31.92,86.49,9,118,0.416327
66484.6,45675,95394.3,39701.8,18255,142530,131.04,69.3,35.7,14.88,90,79.65,0.418388
91698.6,57459,104589,22722.8,17455,85314.5,77.28,44.94,-53.76,63.24,67.5,61.95,0.420449
71337.7,53341,87647.2,20168.4,16153,81827.3,37.8,23.94,88.62,18.6,51.3,68.44,0.420449
93050.3,60089,101485,41542.2,30068,90545.1,62.16,54.18,57.96,45.57,62.1,43.66,0.428694
103578,64222,105697,35881.4,22634,103894,81.48,43.68,33.18,32.55,42.3,69.03,0.428694
79000.6,49694,104185,44610.7,24487,119394,115.92,100.8,13.02,104.16,123.3,129.21,0.428694
102159,75033,89229,24151.7,19044,83113,46.2,23.94,47.46,47.43,49.5,94.4,0.429724
61394.2,42715,94194.8,21611.5,14694,96388.5,46.2,60.9,73.08,39.99,51.3,75.52,0.430755
66621.8,45042,96934.6,22603.6,17738,83512.6,57.12,41.16,36.54,42.78,46.8,104.43,0.430755
51097.2,40574,82533.3,23076.5,18595,81330.5,35.28,35.7,26.88,39.99,19.8,64.31,0.431785
67375,39595,111516,33724.3,23803,92852,17.64,47.04,86.52,79.05,-6.3,86.73,0.431785
111472,70406,103762,37734.5,26822,92199.2,48.72,69.3,59.22,39.99,61.2,87.91,0.432816
100124,59394,110478,46945.1,27746,110884,89.88,102.48,59.22,82.77,82.8,230.1,0.437968
39925.2,27024,96822.8,53376.1,40404,86577,51.24,137.76,16.38,-5.58,47.7,21.24,0.437968
81991,53546,100350,22574.2,17162,86203.2,26.04,41.58,70.56,80.91,53.1,81.42,0.437968
51457.7,33222,101509,76827.2,59806,84188,268.8,189.84,180.6,-0.93,112.5,243.67,0.440029
66415.3,46390,93826.1,30656.6,24030,83608.6,45.36,13.86,84.84,41.85,61.2,48.97,0.440029
108942,70090,101863,33821.8,25159,88101.4,76.44,33.18,-3.36,80.91,81,202.96,0.44106
100360,66179,99384.6,23383.9,17331,88424.7,57.96,64.68,44.1,50.22,58.5,131.57,0.44106
72416.4,51954,91347.8,23007.6,18314,82331.9,31.92,73.5,-12.18,53.94,28.8,84.37,0.44106
78579.9,46331,111153,19499.8,14687,87011.4,31.92,38.22,28.14,41.85,29.7,36.58,0.44209
82061,57091,94199.6,41976.5,32363,85003.6,42.84,58.8,34.44,43.71,44.1,132.16,0.443121
59544.8,44660,87378.6,25553.6,20296,82513,26.88,33.6,27.72,39.99,22.5,51.92,0.443121
82326.3,58614,92048.6,19949.2,15686,83347.5,24.36,28.14,41.58,54.87,31.5,57.23,0.443121
60010.3,49057,80168.7,15756.7,13341,77402.9,5.04,62.16,28.56,55.8,18.9,110.33,0.446212
99285.9,71288,91274.8,56395.1,39032,94689.2,126,162.12,80.64,62.31,115.2,157.53,0.449304
51007.6,32873,101689,55449.2,34708,104700,73.08,69.3,136.5,97.65,59.4,149.27,0.453426
81477.9,61283,87132.4,33846.1,24695,89821.4,46.2,81.48,-24.78,82.77,60.3,70.8,0.454456
81952.5,55646,96518,16425.4,13034,82588,53.76,0.42,-10.5,71.61,75.6,39.53,0.454456
58158.1,37806,100816,23980.3,17447,90077,70.56,50.4,21.42,66.03,79.2,92.63,0.454456
50241.8,37041,88892,15369.5,12489,80651.3,57.96,11.76,35.28,35.34,54,35.99,0.455487
73921.4,49424,98019.4,22758.1,17486,85295.4,61.32,43.26,23.52,53.94,61.2,40.71,0.455487
103492,66278,102334,63448.6,39926,104147,117.6,111.3,67.2,74.4,89.1,134.52,0.455487
85239,57654,96892.2,26696,20702,84511.2,82.32,46.62,33.18,62.31,95.4,116.23,0.456517
67368.7,51795,85241.3,23532.6,19075,80851,7.56,56.7,54.6,47.43,22.5,58.41,0.456517
74603.9,48333,101157,46356.2,23568,128904,99.96,123.06,-31.5,11.16,79.2,162.25,0.459609
47573.4,35473,87891.4,15241,12521,79772.5,-10.08,0.84,-40.32,28.83,10.8,5.31,0.464761
66075.1,47625,90924.9,35146.4,28708,80234,36.12,80.22,11.76,21.39,6.3,51.33,0.467853
100384,59502,110563,23433.5,14698,104486,29.4,36.54,-18.06,78.12,45.9,50.15,0.467853
44903.6,30604,96157.4,20699.3,15847,85602.8,41.16,33.6,3.78,13.02,54,63.72,0.469914
57941.1,35195,107891,28129.9,19142,96307.7,74.76,70.56,37.38,60.45,118.8,109.15,0.469914
46325.3,34861,87088,15150.2,12368,80278.6,54.6,21,9.24,-10.23,46.8,32.45,0.469914
100020,66209,99003.5,29896.4,23501,83370.6,69.72,86.52,68.04,102.3,54.9,87.91,0.471975
52444.7,43694,78661,9950.64,8298,78588.2,38.64,21.84,-39.9,20.46,37.8,44.25,0.473006
99325.1,62850,103570,26941.3,19810,89128,21,66.36,31.08,68.82,42.3,94.99,0.474036
60978.4,44252,90307.4,23213.4,16760,90770.5,31.08,44.1,9.66,19.53,10.8,41.3,0.474036
70777,47096,98489.1,17496.4,12999,88210,30.24,37.8,11.76,28.83,18.9,93.22,0.475067
50817.9,35880,92820.6,11161.1,7297,100240,7.56,22.68,45.78,16.74,24.3,24.19,0.476097
51377.9,34762,96861.6,24259.2,19242,82624,68.04,45.36,-16.38,60.45,26.1,82.6,0.476097
99503.6,73008,89319.9,29809.1,23468,83243.9,52.08,82.32,-34.86,80.91,65.7,143.96,0.477128
101028,66367,99762.5,28532.3,21979,85076.3,47.04,70.56,-10.5,45.57,54.9,115.05,0.477128
79261,46242,112332,31628.5,23286,89015.1,56.28,36.96,6.72,42.78,50.4,51.92,0.477128
46909.1,34503,89100.5,17558.5,13583,84717.3,65.52,40.32,12.18,19.53,31.5,84.37,0.478158
69518.4,50074,90984.5,16424.5,13774,78147,50.4,27.72,7.14,40.92,48.6,51.92,0.478158
43894.2,32918,87388.4,17151.1,14262,78811.9,30.24,0.84,28.56,30.69,24.3,70.21,0.478158
83981.1,63255,87009.5,29270.6,22843,83976.7,46.2,47.88,7.14,48.36,20.7,83.78,0.478158
78111.6,44866,114098,41392.7,30274,89605.3,40.32,73.08,-6.72,54.87,33.3,52.51,0.478158
86961.7,56069,101645,51890.2,25101,135480,107.52,83.58,38.64,106.02,109.8,161.66,0.478158
91758.8,59658,100800,27643.6,20570,88072.4,48.72,51.66,-18.06,57.66,74.7,73.75,0.480219
54308.1,36718,96931.6,18083.5,14003,84633.4,50.4,23.52,5.46,47.43,59.4,86.14,0.48228
110867,68580,105946,52707.5,35064,98512.4,58.8,84.42,-3.36,54.87,34.2,77.88,0.483311
84347.9,55320,99924.5,27347.9,21969,81581.8,97.44,21,-2.94,38.13,67.5,43.66,0.484341
83310.5,50945,107171,108123,70861,99998,419.16,313.32,321.3,10.23,217.8,415.36,0.484341
73719.8,45644,105847,21071.4,15201,90845,34.44,37.38,-4.2,42.78,28.8,74.93,0.484341
92240.4,56447,107093,24937.9,17515,93310.4,54.6,37.38,44.94,73.47,36.9,118.59,0.485372
73745.7,48357,99944.1,28094.6,21453,85825.3,54.6,77.28,3.78,48.36,76.5,69.62,0.486402
95012.4,57895,107552,39860.5,28883,90444.2,79.8,90.3,7.98,110.67,61.2,135.11,0.486402
69897.1,43619,105018,29347.9,18259,105337,78.96,76.44,24.78,94.86,52.2,112.69,0.487433
67035.5,38690,113550,24255.8,17426,91221.8,103.32,37.38,-0.42,95.79,89.1,95.58,0.487433
55583.5,34759,104799,22691.8,16035,92742.6,91.56,60.06,25.62,80.91,63,89.68,0.487433
88553.5,58351,99457.5,38321.6,28351,88584.1,72.24,120.12,-78.96,75.33,83.7,118.59,0.487433
79314.9,49906,104155,28127.4,19926,92510.1,78.12,55.02,35.28,73.47,52.2,95.58,0.488463
60088,44970,87567.9,34910.4,28734,79623,84,70.98,-7.14,80.91,10.8,184.67,0.489494
42957.6,33966,82884.9,56668.1,46734,79466.8,154.56,86.94,62.58,61.38,143.1,194.7,0.490524
41435.8,24123,112570,54220.3,24383,145732,107.52,90.3,163.8,73.47,153.9,136.29,0.492585
50438.5,32830,100686,24339,16446,96989,50.4,39.06,93.66,18.6,81,53.1,0.493616
51421.3,37120,90785.2,15557.6,11832,86171.9,22.68,20.16,0.42,52.08,33.3,84.96,0.493616
64967.7,42216,100856,23588.9,17425,88718.5,75.6,35.28,7.14,30.69,63.9,66.67,0.497738
96911.5,64043,99170.7,31720.1,23638,87943.4,39.48,59.22,48.3,75.33,45,84.96,0.500829
55965,49215,74524.5,50933.4,44226,75475.3,73.08,99.96,58.38,-10.23,49.5,74.93,0.500829
57717.1,44987,84080.9,16117.9,12939,81637.2,28.56,23.94,-54.18,8.37,25.2,37.17,0.505982
85080.8,60616,91986.5,29096.8,22517,84686.5,61.32,81.48,-35.28,61.38,-2.7,91.45,0.508043
75944.4,46483,107073,26087.9,19291,88626.6,43.68,91.14,7.98,106.02,38.7,93.22,0.512165
46413.5,39677,76662.9,18874,15760,78485,9.24,63.42,19.32,34.41,-10.8,31.86,0.516287
59376.8,43377,89709.3,27502.4,15837,113809,43.68,65.52,76.44,51.15,33.3,146.32,0.516287
66229.8,43890,98893.5,24460.8,19282,83137.8,27.72,54.6,8.4,75.33,25.2,61.36,0.516287
68128.9,47847,93316.1,66167.6,50655,85605.8,295.68,162.12,63.42,10.23,97.2,166.97,0.518348
82869.5,58980,92081,16868,13338,82880.8,19.32,46.62,-32.76,51.15,11.7,71.39,0.52144
66289.3,50692,85700.6,15777.7,13024,79392.6,40.32,51.66,50.82,40.92,54,74.34,0.524531
49011.9,38604,83205,20616.1,15985,84522.9,48.72,49.98,70.98,39.99,30.6,97.35,0.525562
89842.2,57817,101837,53452.6,26333,133030,59.64,86.52,112.56,55.8,52.2,147.5,0.528653
66860.5,44775,97862,26076.1,18755,91118.3,24.36,61.74,20.16,40.92,41.4,83.19,0.532775
60272.8,43755,90276.3,13373.6,11375,77051,40.32,23.94,-1.68,50.22,27,12.98,0.534836
96738.6,64119,98876.5,52936.8,37459,92615,56.28,149.1,63.42,125.55,43.2,127.44,0.536897
69698.3,49426,92415.9,17991.1,13190,89390.9,-3.36,14.28,53.34,58.59,6.3,44.84,0.536897
87012.8,61747,92352.2,34191.4,27151,82529.7,38.64,38.64,-18.48,40.92,-0.9,57.82,0.537928
55843.9,47547,76972,14299.3,10966,85456.9,-22.68,27.3,53.76,40.92,-16.2,20.65,0.537928
88439.4,58829,98522.2,59765.2,35392,110668,120.12,119.28,15.96,84.63,72,223.02,0.541019
77261.8,55737,90845,22326.4,16697,87631.3,79.8,33.18,53.76,53.01,45.9,110.33,0.541019
140930,103059,89618.6,57162,44035,85072.5,100.8,92.82,43.68,91.14,101.7,123.31,0.54205
95634,60852,102995,38771,25528,99533.8,66.36,32.34,-44.1,49.29,34.2,100.89,0.543081
47816.3,35934,87206.8,24468.4,19027,84278,18.48,47.46,73.08,41.85,3.6,103.25,0.543081
84402.5,60377,91614.4,30240.8,22738,87160.9,26.88,37.38,22.26,50.22,64.8,90.27,0.544111
61056.1,37241,107445,22364.2,16601,88287.3,39.48,10.92,18.9,68.82,54.9,97.94,0.544111
70817.6,49591,93587.6,32692,26675,80318.7,16.8,12.18,77.28,17.67,25.2,79.06,0.544111
39175.5,30030,85494.7,16553.9,13735,78986.2,28.56,27.72,52.08,15.81,23.4,22.42,0.546172
113086,71687,103383,34716.4,24919,91302.7,99.96,58.38,15.96,126.48,79.2,114.46,0.546172
53177.6,37275,93495.6,15059.5,11483,85948,26.04,18.48,-5.88,50.22,25.2,58.41,0.547203
75067.3,53706,91602.6,30716.3,24334,82724.7,36.96,33.6,-31.92,75.33,-2.7,71.98,0.547203
90566.7,65051,91241.9,26936.3,20575,85798.1,19.32,1.26,-2.94,53.01,18.9,101.48,0.548233
110021,73399,98234.9,41701,26463,103273,56.28,54.18,47.46,100.44,50.4,100.3,0.548233
58113.3,44709,85184.5,15723.1,13289,77540.1,66.36,36.12,64.68,23.25,47.7,76.11,0.550294
42802.9,27998,100190,51089.6,33322,100480,57.96,111.72,1.68,15.81,47.7,47.2,0.550294
86408.7,51210,110582,35164.9,25514,90325.6,152.88,73.92,17.22,32.55,61.2,129.21,0.550294
74843.3,51823,94647.8,19913,15087,86499.7,62.16,43.26,68.04,53.94,55.8,77.29,0.550294
75898.9,50902,97719.4,36028.4,20138,117249,92.4,125.58,36.96,88.35,40.5,125.67,0.551325
