"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
35413.7,16826,137934,39449.8,20679,125024,1161.72,356.58,265.02,52.08,234,8358.53,0.277461
75658.8,51244,96760.1,20384.3,14853,89941.7,1179.36,457.8,546.84,91.14,153.9,15353.6,0.278488
59031.7,43231,89489.1,15623.2,12306,83201.6,1601.88,499.38,622.86,52.08,147.6,14614.3,0.280543
37877.7,26590,93356.6,23628.4,17354,89230.6,780.36,545.58,437.64,64.17,197.1,18790.9,0.283626
68828.2,37797,119341,46645.2,28381,107711,4620.84,833.7,1133.58,81.84,248.4,33563.3,0.285682
72724.4,45286,105244,20644.7,14058,96242,974.4,301.56,326.76,58.59,171,10429.4,0.289792
52765.3,33609,102890,24888.4,17924,91000,1138.2,400.26,444.78,70.68,128.7,13429,0.289792
41536.6,27242,99924.5,19355.3,13367,94895.5,406.56,118.44,114.66,28.83,139.5,3327.01,0.291847
71139.6,45856,101671,57582,29444,128165,5923.68,996.66,1263.78,106.02,371.7,34857.8,0.293903
81727.1,55118,97174.6,18895,14186,87290.3,813.96,420,430.92,85.56,266.4,12191.2,0.293903
58398.2,42189,90715.2,15697.1,11229,91613.1,1659.84,543.06,691.32,17.67,132.3,20815.8,0.29493
74783.8,52674,93044.6,18683.3,13846,88431.9,2665.32,544.74,707.28,27.9,239.4,21165.7,0.295958
60890.2,45270,88148.9,30972.5,19322,105052,4249.56,496.02,622.02,46.5,71.1,16943,0.295958
55671.7,32900,110897,23199.1,16136,94222.7,1537.2,558.6,622.02,62.31,140.4,21548,0.296986
61753.3,44004,91970.4,25200,19200,86016,1091.16,374.22,448.14,21.39,103.5,10352.7,0.296986
50464.4,32232,102607,20449.8,14305,93687.4,612.36,161.7,131.46,70.68,155.7,4495.8,0.300068
102672,58454,115112,42838.3,26810,104717,4513.32,1401.54,1651.86,112.53,246.6,44764.5,0.300068
60727.1,38699,102840,28825.4,19606,96353.4,1691.76,548.94,669.9,67.89,185.4,29862.3,0.302124
46910.5,27633,111256,33768,19885,111291,5055.96,807.24,847.98,83.7,289.8,26678,0.302124
61091.1,37157,107750,45940.4,25974,115914,7626.36,1357.86,1518.72,99.51,340.2,48045.5,0.303151
108848,62959,113303,40014.2,24754,105937,2882.04,965.16,1127.7,58.59,320.4,35443.1,0.303151
75537,47728,103721,47393.6,20856,148925,4626.72,1097.04,1427.58,96.72,337.5,33874.3,0.304179
73999.1,46926,103346,26068.6,17863,95640.7,2009.28,622.02,871.5,79.05,161.1,23834.2,0.304179
64989.4,42758,99610.5,24008,18382,85594.1,2170.56,561.12,670.32,90.21,219.6,20641.1,0.304179
100244,58731,111859,36176.3,23942,99024.7,540.12,82.74,57.96,56.73,170.1,417.72,0.307262
35580.3,22157,105239,21574.6,14448,97862,1905.96,627.9,817.32,43.71,360.9,22756.9,0.30829
71396.5,47508,98489.5,15065.4,11176,88343.4,1758.96,512.4,877.8,65.1,266.4,20192.2,0.309317
69556.9,47921,95124.9,17059.6,13257,84334,729.96,330.54,501.48,34.41,99,13581.8,0.311372
39079.6,21380,119790,24668.3,16544,97718.8,1163.4,230.58,273.42,49.29,168.3,8042.88,0.3124
73700.2,52099,92708.4,18729.5,14399,85245.9,256.2,33.18,47.46,35.34,59.4,158.12,0.3124
74132.8,52690,92206.6,15588.7,11278,90585.4,2133.6,819.42,889.98,53.01,157.5,32912.6,0.313428
86493.4,52069,108864,21867.7,15385,93150.7,3384.36,963.06,1325.52,125.55,395.1,35591.8,0.315483
68479.6,48905,91767.3,16292.6,11817,90357.5,1717.8,476.7,408.66,39.99,89.1,16800.8,0.315483
56270.9,42588,86591.8,17234.3,11976,94310.8,1596.84,618.24,779.1,74.4,204.3,22903.8,0.315483
83136.9,50694,107477,31699.9,21818,95218.9,2336.88,911.4,1372.98,72.54,195.3,31898.9,0.316511
50817.2,28220,118014,35261.5,21964,105213,3144.12,1003.38,1072.26,87.42,311.4,37139.3,0.316511
33626.6,21330,103317,39356.5,23766,108528,2391.48,393.96,397.74,38.13,129.6,11232.4,0.316511
92089.2,52847,114201,22774.1,14331,104146,398.16,292.32,266.7,74.4,182.7,9769.81,0.318566
79936.5,51842,101052,33807.5,24642,89911.8,6015.24,746.76,1073.52,75.33,257.4,27413.2,0.318566
82356.4,52898,102032,30962.4,22837,88853.7,1725.36,544.32,574.56,67.89,137.7,14640.3,0.319594
65566.9,42473,101170,34113.2,21012,106398,1525.44,327.6,425.04,74.4,216,10315,0.319594
68231.8,39913,112035,19733.3,14052,92032.5,236.88,50.4,8.82,54.87,131.4,327.45,0.320621
89509,60427,97076.8,21652.7,15531,91367.6,2446.08,709.8,936.18,70.68,270.9,27706.4,0.321649
95364.5,57137,109383,29839.3,20017,97694.4,1617.84,791.7,1028.58,119.97,288.9,26940.6,0.321649
60981.2,41760,95700.8,18874.8,13476,91791.2,2593.08,697.62,706.86,56.73,157.5,22535.6,0.321649
52598.7,40028,86117.4,13336.7,10792,80988.9,3001.32,599.76,634.2,44.64,118.8,24230.1,0.322676
72257.5,51476,91993.7,16192.7,12084,87818.9,1068.48,396.06,504,41.85,155.7,12921.6,0.322676
52729.6,36566,94505.5,25269.7,17102,96835.2,1472.52,664.86,554.82,103.23,197.1,20006.3,0.323704
104561,57353,119480,58483.3,23812,160959,3746.4,1031.94,989.52,61.38,226.8,31460.6,0.323704
65261.7,47403,90226.2,14704.2,11254,85627.7,794.64,405.72,441,53.01,88.2,15570.1,0.325759
66446.1,45094,96567.4,23910.6,15842,98914.6,4341.12,749.7,1143.24,58.59,159.3,27203.7,0.326787
74316.2,43189,112769,27830.9,18657,97760.9,4157.16,797.58,785.4,69.75,289.8,24489.7,0.326787
44503.2,20052,145450,51241.7,18888,177794,7601.16,1775.76,2189.04,62.31,273.6,55312.5,0.327815
74735.5,47692,102698,26983.3,18952,93308.3,3813.6,761.46,789.6,70.68,181.8,29952.5,0.32987
63401.8,33304,124763,35689.9,18705,125045,6931.68,1241.1,1597.68,110.67,395.1,48107.4,0.330897
72136.4,46665,101308,23978.6,17129,91742.9,1471.68,627.9,692.16,60.45,279.9,23124.5,0.331925
44480.8,28814,101169,24354.1,17562,90882.1,2159.64,721.14,731.64,28.83,153.9,22280.2,0.335008
105714,68239,101527,42866,31595,88915,8305.08,1743.42,2117.22,35.34,163.8,61606,0.336036
90567.4,54009,109897,55375.3,32948,110146,4640.16,1381.38,1817.34,158.1,441,40730.6,0.336036
55470.8,46604,78004.8,10034.6,8232,79887.1,1084.44,311.22,370.44,22.32,125.1,10398.8,0.339119
38063.9,27138,91921.1,15445.1,12478,81119.5,1685.88,616.98,509.46,21.39,178.2,19632.8,0.340146
69146,47297,95810.6,21275.5,15713,88736.2,1254.12,393.96,480.48,56.73,345.6,13803,0.340146
56658.7,30518,121672,19624.1,9582,134219,1305.36,457.38,604.8,61.38,106.2,18070.5,0.342201
85878.8,52703,106790,19444.3,14114,90286.5,1924.44,972.72,1049.16,74.4,369,33448.3,0.342201
57652,36925,102323,20102,14489,90924.6,1848,515.76,646.8,42.78,126.9,17950.2,0.344257
39819.5,22290,117075,39999.1,15678,167201,3316.32,1109.22,1360.38,103.23,306.9,34651.9,0.345284
99590.4,58759,111077,32478.6,21019,101266,4858.56,1039.92,1206.66,102.3,430.2,37178.3,0.345284
63743.4,37652,110950,22514.5,15608,94535.6,1338.12,422.52,571.2,77.19,171.9,13328.7,0.346312
60571,41803,94959.2,15829.8,11903,87156.3,2035.32,724.92,901.32,59.52,81.9,28134.7,0.34734
53194.4,35688,97684,23843.4,17064,91573,504,169.68,202.44,64.17,108,6082.9,0.34734
54653.2,35505,100880,19387.2,15137,83937.3,2005.08,557.76,480.9,64.17,268.2,17184.9,0.348367
27484.8,21285,84625,39905,29089,89904,351.12,171.78,135.66,35.34,89.1,2914.6,0.349395
38189.2,26318,95097.2,23908.9,17031,92002.5,2382.24,368.34,501.9,38.13,166.5,13981.8,0.35145
44432.5,34675,83977.7,39210.4,27040,95032.9,1997.52,435.54,511.56,32.55,118.8,15495.2,0.352478
61987.1,37328,108829,22646.4,15456,96024.5,1887.48,661.92,906.78,65.1,208.8,26489.8,0.353505
59851.4,37280,105215,23977.8,17588,89345.5,2089.92,568.68,758.1,61.38,192.6,19390.3,0.354533
87612,52255,109879,14920.9,10514,93005.3,661.08,514.92,560.28,100.44,384.3,19557.9,0.354533
64524.6,38367,110217,48783.8,27119,117891,1312.92,436.8,533.4,67.89,114.3,13098.6,0.355561
112136,63093,116478,78367.8,45089,113906,2496.48,1913.52,2036.58,127.41,358.2,49478,0.356588
87557.4,49201,116627,43540.6,25665,111182,5480.16,1028.58,1257.06,112.53,296.1,38446.2,0.357616
46984,33608,91619.4,13856.6,10885,83427.5,1480.08,296.1,368.34,65.1,151.2,8276.52,0.357616
43222.2,25185,112472,20945.4,14009,97985.4,1863.12,469.56,530.04,74.4,228.6,16182.5,0.358644
49940.1,30336,107887,44286.5,26600,109111,2999.64,653.1,670.74,85.56,249.3,20083,0.359671
56120.4,30880,119103,39520.3,23596,109765,2323.44,589.68,681.66,66.03,245.7,18062.3,0.363782
65508.1,39071,109880,20144.9,13058,101104,1139.04,408.66,455.7,64.17,122.4,11931,0.365837
69817.3,45891,99704.6,26434.8,18991,91223.8,1434.72,656.04,780.78,63.24,213.3,21936.2,0.372003
71364.3,38496,121491,31919.2,16844,124190,2291.52,945.84,1080.66,50.22,170.1,31523.1,0.37303
57218.7,40473,92651.5,19633.3,14233,90401.8,2635.92,543.9,686.7,69.75,186.3,19626.3,0.375086
76636.7,41583,120782,19492.2,11186,114200,1962.24,819.42,1081.92,61.38,241.2,25119.2,0.377141
72634.1,46038,103396,26176.9,18650,91985.6,255.36,35.28,42,57.66,165.6,130.98,0.378169
53750.2,34864,101038,23607.4,17336,89243.9,1765.68,484.26,643.02,37.2,145.8,18442.2,0.379196
113044,63244,117141,34894.4,20389,112161,4567.92,1058.82,1501.08,81.84,262.8,42677.1,0.379196
59037.3,38758,99826.3,18036.5,14002,84419.3,1081.08,639.24,638.4,78.12,105.3,23484.9,0.380224
55525.4,36302,100240,36663.5,23527,102129,2478,865.62,793.8,66.96,219.6,26271.5,0.383307
107404,67914,103644,43003.8,27447,102681,3151.68,1075.2,1443.54,125.55,332.1,39783.7,0.383307
62644.4,40150,102253,25084.9,19574,83987.2,1559.04,717.36,942.06,90.21,101.7,29966.7,0.384334
75142.9,44047,111802,39480,21042,122962,2497.32,852.6,939.54,79.05,298.8,26584.2,0.385362
38733.8,25175,100832,24115.6,17479,90419.2,1316.28,462.42,515.34,38.13,108,14606,0.38639
78405.6,44710,114927,37126.3,19754,123171,4092.48,828.66,1068.06,102.3,332.1,29810.9,0.38639
63385,35468,117120,54799.9,24488,146658,4456.2,858.9,1108.38,85.56,193.5,26824.3,0.38639
78537.9,46045,111783,70575.1,32368,142895,3402,1291.08,1685.88,105.09,291.6,47657.2,0.38639
53340,37536,93129,31133.8,22364,91235.1,1126.44,216.3,159.6,64.17,201.6,3211.37,0.387417
76909.7,42892,117513,57148.6,23733,157809,2877.84,690.06,849.24,128.34,493.2,24945.8,0.388445
48515.6,23495,135327,22378.4,11115,131947,321.72,76.44,-14.28,-12.09,-16.2,106.2,0.3905
82024.6,47639,112840,21405.7,14195,98826.7,2677.92,1194.06,1456.56,90.21,278.1,36664.4,0.391528
50880.2,36390,91631.9,11793.6,9590,80594.9,884.52,566.58,405.3,31.62,132.3,17813.3,0.392555
36237.6,23033,103107,21324.2,15369,90930.1,2078.16,678.3,748.02,56.73,131.4,23581.1,0.394611
52069.5,40774,83691.2,52077.5,43354,78722.8,993.72,230.58,244.86,26.97,173.7,3987.81,0.398721
68084.8,41041,108721,24557.4,17401,92488.6,1790.88,673.68,919.8,59.52,144,24370.5,0.400776
63819.7,35307,118461,24977.4,11286,145040,1265.88,459.9,460.32,57.66,150.3,17506.5,0.401804
49998.9,28983,113057,42346.9,27287,101706,1153.32,653.1,749.28,39.06,132.3,21958.6,0.402832
44369.5,28513,101982,29425.2,18373,104959,1643.88,652.68,657.72,59.52,270.9,23997.7,0.405915
76594.7,47075,106632,37725.2,25615,96520.1,1839.6,542.64,646.38,60.45,162,21819.4,0.40797
55083,32643,110588,47894.3,32815,95651.4,5440.68,858.48,895.02,43.71,185.4,25970.6,0.40797
77629.3,42124,120775,49271,31953,101056,2243.64,563.64,480.9,121.83,424.8,15530,0.40797
56448,36259,102026,21135.2,15179,91252.3,2533.44,753.9,1027.74,62.31,187.2,27576.6,0.41208
47800.2,29797,105133,17932.3,12145,96765.1,2978.64,582.12,740.04,49.29,188.1,20416.9,0.41208
49845.6,34860,93708.6,16091.9,12312,85656.1,2649.36,669.06,809.34,18.6,81.9,24063.1,0.414136
43372.7,31587,89988.7,10255.6,8275,81221.6,566.16,246.54,222.18,47.43,111.6,7635.19,0.415163
126173,75739,109176,116715,45478,168193,6472.2,1249.5,1474.2,321.78,744.3,35489.7,0.415163
77913.5,52995,96351.3,19529.2,14495,88296.9,2027.76,648.48,621.6,79.05,178.2,23197.6,0.415163
27577.2,20760,87056.8,46810.7,31804,96459.1,110.88,47.88,81.48,16.74,49.5,46.61,0.416191
96672.8,55662,113822,60688.3,30871,128835,3348.24,1670.76,1646.82,108.81,261,56463,0.418246
51750.3,37526,90377.6,21689.6,16894,84139.5,894.6,312.48,375.48,12.09,71.1,10073.1,0.419274
69048,36912,122592,28387,18380,101217,2661.12,915.6,678.72,61.38,210.6,32186.3,0.420301
59450.3,38739,100574,22149.1,16235,89409.6,1824.48,679.56,814.38,56.73,266.4,23527.4,0.420301
54631.5,33936,105502,17367.8,12544,90738.1,1473.36,416.22,701.4,50.22,91.8,20804.6,0.420301
79714.6,46251,112953,45992.5,28902,104289,4408.32,1265.88,1288.98,110.67,255.6,44377.4,0.421329
73343.9,50236,95681.7,20444.8,15240,87917.8,3645.6,902.16,1044.12,66.96,115.2,31152.6,0.421329
81542.3,50723,105356,47475.1,28763,108171,2879.52,582.12,733.74,64.17,284.4,18487.6,0.422357
86964.5,56291,101247,26291.2,19303,89261.6,6466.32,735,868.98,53.01,326.7,29269.9,0.423384
63451.5,42020,98961.4,20701,14380,94343.4,3062.64,939.54,1410.78,44.64,101.7,36000.6,0.423384
47611.2,30482,102364,41707.7,23514,116244,2653.56,704.34,817.74,34.41,223.2,21050,0.423384
41916.7,28345,96914.9,13294.7,9780,89088,106.68,53.34,118.02,32.55,153,1460.84,0.423384
52852.8,37034,93529.2,22273.4,16583,88024.6,2909.76,587.16,567.42,-0.93,79.2,21044.1,0.424412
63443.1,39671,104807,28194.6,18843,98060.9,1771.56,620.34,530.04,41.85,179.1,19434,0.42544
91982.1,55023,109557,34440.8,18763,120296,2870.28,339.78,335.16,108.81,251.1,11397.6,0.42955
65298.1,37491,114144,35370.7,20543,112839,3336.48,687.54,855.12,75.33,171.9,24216,0.430578
39533.2,35667,72639.9,10001,8235,79590.5,2809.8,342.3,495.18,15.81,-2.7,13475,0.431605
78626.8,46093,111793,27088.3,19577,90680.9,1711.92,826.14,1118.88,82.77,156.6,28655.7,0.432633
42756.7,23106,121272,29966.2,14122,139064,2226.84,510.3,695.94,50.22,113.4,17239.2,0.432633
66013.5,43678,99049,19009.2,13178,94535.4,1341.48,546.42,679.56,85.56,124.2,17690.6,0.433661
39790.8,23300,111920,17841.6,12808,91291.9,1737.96,580.86,623.28,52.08,241.2,18543.7,0.435716
60445.7,39947,99165.6,20865.6,15366,88991.8,399.84,87.78,-32.76,51.15,178.2,1526.92,0.436744
84461.3,49937,110845,31030.4,18373,110685,91.56,139.86,337.68,111.6,206.1,5835.69,0.436744
41854.4,25185,108913,19717.3,13797,93657.6,115.08,217.56,265.44,71.61,128.7,5854.57,0.436744
48734,28654,111462,25153,17127,96247.1,133.56,90.72,41.16,66.03,227.7,500.91,0.440854
58081.1,41914,90814.6,22480.1,16791,87740.7,1282.68,480.9,551.04,41.85,188.1,18700.6,0.440854
87756.9,56937,101011,27445.3,18452,97477.6,1243.2,185.64,148.68,80.91,220.5,4645.66,0.441882
67541.6,34634,127805,42214.2,22846,121096,3310.44,835.8,1172.22,100.44,441.9,27430.9,0.441882
70502.6,41306,111859,28909.4,19191,98723.8,3153.36,887.04,1127.7,28.83,100.8,30370.8,0.444965
66300.5,40081,108407,30382,20889,95318.7,1008,750.12,853.86,93,474.3,24127.5,0.444965
46175.5,32097,94281.6,19965.1,13837,94560.5,1645.56,620.34,569.52,66.96,215.1,22980.5,0.44702
68889.8,35605,126801,43102.1,22801,123887,2645.16,1011.78,1146.6,72.54,223.2,38073.9,0.449075
57029,34822,107330,24683.4,17178,94169.9,2543.52,861.84,973.14,93.93,265.5,27681,0.449075
70130.9,50356,91272.1,33459.7,25060,87502.6,527.52,582.96,703.08,39.06,98.1,20904.9,0.449075
43812.3,25827,111174,25818.2,19471,86899.7,327.6,101.22,59.64,67.89,108.9,2144.06,0.450103
33492.9,21017,104439,33083.4,23929,90607.8,1825.32,821.94,798,57.66,91.8,24868.5,0.45113
61462.1,40038,100604,25539.4,18158,92176.9,1170.96,282.66,470.4,78.12,243.9,11025.9,0.452158
47042.8,30799,100101,15854.2,12258,84762.5,1239.84,483.84,577.92,72.54,111.6,19447.6,0.453186
52550.4,29941,115024,59833.2,28277,138672,10308.5,1988.7,2151.24,89.28,407.7,65350.8,0.455241
40285.7,28420,92898.1,15795.4,11872,87193.8,568.68,291.48,286.86,23.25,150.3,11341.6,0.456269
51852.5,35905,94644.4,14355.6,10873,86527.1,689.64,401.1,481.32,8.37,85.5,16996.7,0.457296
60323.9,42486,93051.5,19936.6,14842,88031.4,2992.92,642.6,897.96,54.87,204.3,23032.4,0.458324
29518.3,21222,91155.9,33729.4,24542,90069.6,508.2,173.88,146.58,62.31,107.1,3419.64,0.458324
69997.2,48063,95444.2,16057.4,12219,86123.3,420.84,52.92,12.6,47.43,85.5,510.35,0.458324
48785.1,32622,98006.9,18683.3,13790,88791,2060.52,357,448.56,38.13,254.7,20924.9,0.459351
58188.9,37465,101787,20663.2,11517,117581,651.84,171.78,140.28,33.48,87.3,5414.43,0.459351
64058.4,45762,91738.4,24609.5,17438,92488.1,1866.48,519.12,787.92,69.75,255.6,22116.1,0.461407
41676.6,28182,96917.1,11119.1,8574,84989.5,890.4,446.88,541.8,29.76,135,16481.1,0.462434
81370.8,50098,106446,64332.2,37706,111814,4839.24,1372.98,1807.26,125.55,455.4,49011.3,0.463462
46573.1,30776,99175.2,20533,13125,102526,453.6,49.56,40.32,54.87,133.2,1585.92,0.463462
31309.6,23248,88261.6,48864.5,29219,109599,1197.84,54.6,68.04,-5.58,26.1,663.16,0.46449
100654,57117,115490,33902.4,24000,92576.2,333.48,630,912.24,68.82,135,23175.8,0.46449
52228.4,29089,117668,28204.7,18417,100365,2277.24,376.74,498.96,32.55,125.1,15878.1,0.465517
46286.1,32611,93017.9,12676.4,9675,85867,1396.08,496.86,630.42,17.67,100.8,19219.2,0.466545
35329,22648,102231,57599.6,31633,119333,2590.56,705.18,793.38,30.69,135.9,24159.9,0.469628
43766.1,32748,87585.6,10983,8961,80323.8,438.48,228.06,270.9,35.34,76.5,7337.83,0.469628
51300.9,32198,104418,38509.8,18854,133859,2572.08,777.42,912.24,98.58,219.6,25246.7,0.471683
45488.1,30668,97205.8,26531.4,17317,100408,1222.2,439.32,430.08,36.27,180.9,16379,0.474766
76967.8,42920,117525,30462.6,15212,131238,248.64,82.74,100.38,62.31,162,1587.1,0.475794
86724.4,56583,100447,39280.9,26795,96074.4,4467.96,1060.5,1177.68,107.88,411.3,43977.4,0.480932
58595.6,32268,119007,29870.4,15605,125446,2107.56,813.12,973.56,105.09,269.1,31119.5,0.480932
45098.9,22762,129848,39681.6,16871,154145,1589.28,378.84,355.74,68.82,189.9,10626.5,0.481959
122281,71346,112323,71581.4,30074,155987,7959,2284.8,2899.68,179.49,481.5,75302.9,0.482987
67127.9,44112,99730.1,34250.2,25392,88398.6,1662.36,986.58,1102.5,64.17,111.6,38050.9,0.482987
65528.4,41680,103034,18377.5,13680,88040.1,3457.44,464.52,784.98,68.82,173.7,19362,0.482987
50029.7,27305,120079,24695.2,16857,96008.9,1850.52,489.72,613.62,73.47,275.4,19160.2,0.482987
92078.7,50712,118995,34363.6,21537,104567,1969.8,1014.72,1410.36,96.72,171.9,37885.1,0.484015
41448.4,29349,92553.8,21586.3,16181,87428.5,972.72,344.4,307.86,58.59,196.2,11561.6,0.484015
68228.3,39487,113238,38199,24962,100289,3067.68,631.26,742.98,74.4,175.5,24455.5,0.485042
57017.8,37362,100014,17506.4,12250,93657.3,1507.8,636.3,810.18,103.23,331.2,24424.2,0.48607
55013.7,32065,112440,53755,30417,115820,2129.4,155.82,55.44,72.54,276.3,2604.85,0.487098
40695.9,24386,109368,28845.6,17422,108508,4632.6,65.1,33.6,48.36,198,138.06,0.488125
74552.8,44659,109404,33597.5,20095,109572,3706.08,994.98,1153.74,115.32,227.7,38925.8,0.492236
63244.3,37808,109627,44172.2,32688,88560.7,1349.88,783.3,897.12,56.73,177.3,26745.9,0.492236
98228.2,58298,110424,22934.5,15779,95255.5,3051.72,805.56,1074.78,95.79,486.9,30675.3,0.496346
97017.2,53887,117990,43339,27170,104537,2100.84,1171.8,1584.24,102.3,250.2,45755.1,0.50354
46509.4,29969,101706,21750.1,15529,91790.6,1522.92,590.94,604.8,54.87,94.5,18273.5,0.504567
53890.9,38045,92832,17136,13184,85180.9,2351.16,548.1,766.92,57.66,96.3,20127.3,0.505595
46393.2,27973,108691,18943.7,13717,90507.6,2018.52,592.2,811.44,26.97,150.3,21254.8,0.506622
52170.3,35386,96621.1,33437.9,25043,87504.9,2119.32,476.7,518.7,32.55,100.8,14858,0.506622
40995.5,22492,119451,28795.2,11605,162613,3892.56,511.56,699.72,72.54,382.5,17256.9,0.50765
78416.1,42910,119764,26494.4,16807,103311,2756.88,1015.56,1126.44,95.79,330.3,32226.4,0.510733
67297.3,45065,97867.4,31050.6,17001,119695,2823.24,770.28,942.48,93.93,241.2,24444.9,0.510733
33694.5,21337,103492,27034.6,18349,96557.7,2602.32,762.72,975.24,53.01,209.7,25888.6,0.513816
32729.9,14508,147849,31781.4,14849,140267,200.76,55.86,33.18,51.15,44.1,102.07,0.514844
35857.5,21187,110915,22360.8,14831,98809.1,1764.84,472.08,577.5,56.73,162.9,18936.6,0.514844
59663.8,37638,103888,23756.9,16158,96356.6,2102.52,700.14,829.08,72.54,279,20715.5,0.514844
40167.4,22226,118438,26372.6,17850,96826.7,1008,550.2,698.88,40.92,102.6,19326,0.516899
48087.9,34739,90719,14430.4,11435,82702.9,1586.76,606.9,601.86,38.13,70.2,18878.2,0.516899
40583.2,22118,120249,25244.5,17282,95731.1,2820.72,841.68,984.06,33.48,192.6,27888.1,0.516899
