"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
78777.3,63150,81753.7,21663.6,17850,79537.6,18.48,36.12,22.68,39.99,4017.6,87.91,0.287095
67955.3,50694,87851,23237.8,17650,86283.8,34.44,45.78,-2.1,88.35,3601.8,69.62,0.289153
87381.7,59723,95886.8,28521.4,20886,89494.2,62.16,48.3,-2.94,140.43,4556.7,107.38,0.290182
75005.7,52185,94195.1,17561,13492,85300.9,34.44,47.46,107.94,111.6,4536.9,89.68,0.290182
66000.2,45825,94389.3,47412.1,30617,101486,149.52,51.24,86.1,95.79,5979.6,164.61,0.293269
71064,51359,90680.3,18070.1,13999,84594.7,35.28,32.76,-3.36,60.45,2719.8,67.26,0.300472
47180.7,39926,77444.1,35388.4,29998,77312.2,57.12,88.62,52.08,13.95,392.4,64.9,0.305617
50821.4,35902,92770.1,16549.7,10206,106271,49.56,70.14,10.5,22.32,1447.2,66.67,0.314878
67426.8,49867,88613.4,19685.4,15563,82895.5,41.16,34.02,-6.3,70.68,1827,50.74,0.318994
74758.6,53306,91910.5,21660.2,16723,84884.6,33.6,64.26,21.42,33.48,3681.9,61.36,0.320023
73600.1,55530,86862.2,15098.2,11751,84203.3,42.84,13.02,-12.18,71.61,3990.6,17.7,0.320023
84740.6,60793,91352,21432.6,16109,87193.9,94.92,33.6,49.56,87.42,2847.6,76.7,0.331342
53446.4,42054,83289.7,16436.3,13762,78271.2,-7.56,26.46,-31.92,30.69,2023.2,22.42,0.3334
107668,71467,98732.4,25720.8,18923,89078.8,36.12,36.96,24.78,80.91,3062.7,58.41,0.334429
51833.6,32631,104102,25910.6,19603,86623.5,52.08,45.78,43.26,83.7,4701.6,59,0.336487
88204.9,61559,93903.3,43213,32023,88436.6,84,60.48,23.94,134.85,5346,65.49,0.337516
97387.5,70310,90775,25627.6,18790,89384.1,13.44,39.48,21.84,65.1,3763.8,4.72,0.338545
81018,61100,86900.1,18289.3,14149,84713.3,31.08,13.02,81.48,24.18,2441.7,28.91,0.339574
69506.5,47432,96036,31346.3,24209,84857.3,61.32,66.36,-17.64,59.52,4185,42.48,0.340603
90253.1,61151,96724.9,24538.1,18203,88344.1,93.24,32.34,49.98,59.52,4896.9,50.74,0.340603
72143.4,53296,88711.9,18915.1,15036,82443.6,78.12,36.96,13.02,29.76,2038.5,35.4,0.341632
76919.5,46612,108148,29458.8,20820,92728.7,90.72,71.82,37.8,150.66,8389.8,53.69,0.342661
85296.4,65343,85548.3,26308.8,18783,91794.4,29.4,48.3,14.7,99.51,2789.1,89.68,0.34369
110535,69082,104861,30098.9,21770,90609.1,67.2,35.7,22.68,103.23,7340.4,50.15,0.345748
83951.7,56893,96705.4,26314.7,19662,87710.2,52.08,12.18,-11.76,73.47,4067.1,64.9,0.345748
76936.3,51786,97364.1,30131.6,22654,87168.1,74.76,73.5,-13.86,71.61,4759.2,90.86,0.345748
95092.9,59061,105518,34815.5,25773,88529.4,105.84,62.58,19.32,146.94,7440.3,134.52,0.348835
81240.6,60194,88450.4,16423.7,12098,88968.6,54.6,39.9,30.24,94.86,3416.4,81.42,0.350893
74342.1,46688,104354,62343.1,35244,115927,156.24,150.78,217.56,42.78,603.9,192.93,0.351923
51963.8,32699,104147,20686.7,11878,114137,5.88,-9.66,54.18,15.81,1030.5,33.63,0.35501
71787.1,51858,90721.6,26850.6,20190,87156.1,32.76,15.54,12.6,51.15,3897,37.76,0.35501
106357,63053,110545,27463.8,19200,93743.1,47.88,33.18,77.28,144.15,7985.7,50.74,0.356039
86081.1,55303,102009,29365.6,21107,91178.3,74.76,28.56,-36.12,93.93,7767.9,150.45,0.356039
74240.6,52648,92414.4,21829.9,15733,90932.8,44.52,34.44,23.52,93,3911.4,93.22,0.356039
51709.7,33095,102398,24151.7,19523,81073.8,73.92,52.5,-40.32,43.71,3190.5,18.88,0.357068
86576.7,56827,99845,32844,22822,94315.3,101.64,91.98,79.8,111.6,6842.7,143.37,0.357068
78944.6,58952,87761.5,21572,16721,84549.1,62.16,22.68,24.36,75.33,4526.1,158.71,0.359126
81588.5,62381,85714.9,24934.6,19216,85039.1,0,7.98,-40.32,55.8,3386.7,59,0.360155
51062.9,39272,85212.3,9226.56,7541,80184.6,1.68,-2.1,57.54,31.62,2660.4,12.39,0.360155
52020.5,37809,90169.4,18634.6,14765,82711.4,10.92,37.38,32.76,26.97,2678.4,64.31,0.361184
64442,49529,85268.7,21322.6,17092,81757.3,191.52,77.28,126.84,107.88,11057.4,234.23,0.362213
46941.3,35375,86963.8,16615.2,12987,83844.9,79.8,69.3,12.18,99.51,6237,61.36,0.362213
76190.1,56489,88392.3,17649.2,13757,84078,50.4,39.06,21,62.31,3415.5,61.95,0.362213
81209.1,57230,92995.3,19077.2,14894,83942.9,71.4,50.82,17.22,62.31,2844,48.38,0.363242
74686.5,54884,89181.8,13831.4,10652,85097.4,-15.12,37.8,63.84,53.01,2523.6,44.84,0.3653
84409.5,52795,104780,30232.4,22662,87428.9,15.96,42.84,11.76,84.63,7178.4,76.11,0.3653
74991,55768,88126,19398.1,14945,85063.6,28.56,49.56,-5.46,57.66,2943.9,41.89,0.366329
75489.4,56096,88193,19593,15352,83640.4,70.56,57.12,37.38,64.17,3210.3,57.82,0.368387
52782.8,41296,83765.4,12593.3,10448,78992.5,0,20.16,28.56,69.75,3168,18.88,0.370445
115837,69629,109028,50104.3,30448,107844,126.84,123.06,99.12,142.29,6843.6,181.72,0.373532
68667.9,51623,87174.7,15231.7,12015,83081.6,63.84,42.42,102.48,31.62,131.4,89.09,0.373532
96562.9,67629,93574.4,38136.8,28393,88026.5,45.36,90.3,51.66,47.43,4095,93.81,0.374561
66266.9,45018,96469.6,29425.2,19370,99556.5,97.44,64.68,15.12,101.37,4555.8,149.27,0.374561
65982.7,45567,94898.5,19680.4,14943,86312.8,25.2,22.26,62.16,78.12,2074.5,61.36,0.377648
70182,52564,87501.9,28060.2,23004,79940.6,41.16,34.44,-12.6,39.06,4543.2,63.72,0.377648
40712,33790,78961.3,20179.3,15363,86081.6,47.04,29.82,18.9,16.74,158.4,51.92,0.378677
78583.4,59276,86882.4,23110.1,17605,86029.1,84.84,43.26,11.34,109.74,5508.9,69.03,0.378677
64595.3,43791,96671,25798.1,17922,94336.7,65.52,51.66,13.02,78.12,4817.7,118.59,0.379706
92934.1,55722,109302,38830.7,26803,94944.9,79.8,85.68,69.72,118.11,6488.1,133.93,0.380735
47368.3,35135,88354.3,29699,24418,79709.9,46.2,31.08,-3.78,52.08,2555.1,106.2,0.380735
81094.3,57043,93168.2,28082,21927,83932.3,32.76,94.5,84,88.35,5044.5,79.06,0.382793
74960.2,49619,99006.3,29118.6,21603,88335.7,56.28,73.5,10.92,72.54,1891.8,103.25,0.384851
40494.3,31512,84216.6,17432.5,14449,79068.3,30.24,34.02,24.36,64.17,2317.5,73.16,0.384851
102017,62734,106573,35224.6,25671,89925.5,83.16,90.72,115.5,135.78,3836.7,187.62,0.384851
83012.3,55804,97489.3,43229.8,31761,89200.8,87.36,97.44,72.66,151.59,8779.5,114.46,0.384851
101017,66544,99486.8,32188,23660,89157.6,80.64,80.22,6.3,71.61,3221.1,113.87,0.384851
88635.4,56747,102363,32761.7,24998,85889.6,82.32,60.06,51.66,119.97,4427.1,73.75,0.38588
69771.1,43581,104920,31016.2,14896,136458,68.88,55.02,61.74,14.88,5045.4,-8.85,0.387938
89222.7,62434,93655.7,21073.9,16082,85878.6,73.92,29.82,-9.66,33.48,1902.6,73.75,0.387938
83983.9,65588,83917.3,13657.6,11812,75775.6,73.92,7.98,1.26,33.48,5491.8,14.75,0.387938
74258.1,48575,100187,31907.4,23650,88417.9,76.44,101.64,-13.02,35.34,1667.7,71.39,0.388967
81026.4,62766,84602.3,23920.7,16238,96543,94.08,41.16,68.04,126.48,8328.6,40.71,0.388967
80712.1,54116,97744.6,20475.8,14872,90230.3,52.92,39.48,25.2,86.49,2707.2,47.2,0.389996
78232,58982,86925,20180.2,16210,81587.1,21.84,27.72,62.58,63.24,4946.4,97.35,0.391025
92740.9,62157,97782.5,58068.4,45712,83251,80.64,124.32,64.68,94.86,5706,121.54,0.393083
55379.1,41729,86973.7,19909.7,15741,82891.9,29.4,18.9,-56.28,36.27,3623.4,38.35,0.393083
78632.4,58207,88533.2,14983.9,11743,83623.1,47.04,15.12,11.34,68.82,4489.2,48.97,0.394112
90911.8,59710,99782.2,32497.1,23795,89503.2,85.68,57.12,82.32,127.41,5164.2,143.37,0.395141
105599,64497,107300,31589.9,22937,90259.2,100.8,71.4,59.22,138.57,5124.6,105.61,0.39617
72340.1,49404,95961.5,26667.5,19160,91215,38.64,45.36,43.68,92.07,3276.9,89.09,0.397199
90895,62827,94814.2,30705.4,23046,87317,12.6,44.1,61.74,126.48,185.4,96.76,0.397199
150197,93531,105241,96102.7,72047,87417.8,159.6,138.18,97.86,216.69,12555.9,173.46,0.397199
63282.8,44700,92780.8,37929.4,28321,87770.1,48.72,48.3,35.28,152.52,9459,90.86,0.397199
88211.9,62179,92974.4,22330.6,17063,85767.8,73.08,54.6,83.58,74.4,4675.5,119.77,0.398228
97314.7,61622,103496,38309.9,24186,103807,68.04,86.52,60.06,130.2,6648.3,142.78,0.399257
74624.9,50874,96132,19603.1,14995,85675.7,52.92,55.86,28.56,110.67,6989.4,130.39,0.399257
66038.7,53371,81091.1,21423.4,17371,80824.4,49.56,8.82,39.9,65.1,2651.4,53.1,0.399257
36778,22475,107243,27818.3,17126,106452,33.6,60.9,93.24,1.86,224.1,25.96,0.400286
80685.5,61582,85866.1,19327.6,15210,83277.5,50.4,44.94,103.74,102.3,3626.1,47.79,0.400286
37299.5,30966,78940.1,33425.3,24422,89696.1,47.04,66.78,19.32,0,801,99.71,0.400286
64844.5,48122,88309.9,34590.4,24138,93914.7,64.68,36.96,71.82,89.28,3108.6,82.6,0.401315
85794.8,54829,102549,36572.8,25209,95078.4,84.84,56.28,39.48,76.26,3405.6,80.83,0.401315
57822.8,42039,90141.9,19063,13703,91170.6,-23.52,18.48,13.86,30.69,1634.4,21.24,0.402344
85004.5,60083,92719.3,27137.9,21243,83722.1,7.56,50.82,-47.88,39.06,4575.6,69.03,0.402344
81312,51960,102557,25169.8,17921,92044.3,16.8,40.32,95.76,76.26,3191.4,38.94,0.402344
79424.8,55606,93608.3,21862.7,15878,90237.6,5.88,26.46,-10.5,42.78,2980.8,75.52,0.402344
97617.8,63096,101393,31169.9,24405,83702.1,49.56,57.96,110.88,110.67,10424.7,56.64,0.403373
82321.4,57515,93801.9,24760.7,18235,88989.1,23.52,50.82,20.58,57.66,3842.1,74.34,0.403373
86739.1,63174,89982.2,34800.4,20990,108655,31.92,21.84,-1.68,78.12,3287.7,130.98,0.405431
74246.9,49000,99303,22519.6,16257,90781.9,84,46.2,36.12,110.67,5155.2,100.89,0.405431
102800,63287,106453,29305.9,21427,89634.2,84,46.62,105,96.72,8424.9,107.97,0.405431
73327.8,48718,98641.4,21954.2,16947,84899.6,60.48,42,-42.42,75.33,4506.3,93.81,0.405431
72245.6,49051,96525.8,25888,19627,86441.8,62.16,68.46,-9.66,54.87,3601.8,101.48,0.40646
82734.4,59226,91549,22871.5,17070,87809.5,5.88,57.12,25.2,103.23,5269.5,87.91,0.407489
98924.7,59926,108186,42672,29682,94217.1,138.6,113.4,41.16,165.54,6512.4,219.48,0.410576
43449.7,32451,87748.3,50420.2,34527,95703,65.52,132.72,18.48,30.69,188.1,66.67,0.414692
41116.6,34747,77549.6,28107.2,22271,82710.1,64.68,64.26,22.68,-1.86,84.6,132.75,0.415721
63822.5,48138,86889.2,21144.5,16707,82942.8,69.72,49.56,27.72,86.49,2781.9,90.27,0.420866
50745.1,29925,111132,27380.6,19801,90622.6,57.96,31.5,9.66,94.86,2458.8,66.67,0.421895
78023.4,59337,86174.6,32607.1,26420,80883.4,13.44,62.58,4.62,119.04,4783.5,180.54,0.422924
66418.1,46245,94124.3,19325.9,14133,89615.8,39.48,42.42,-81.9,69.75,3758.4,92.63,0.423953
50318.1,28049,117567,26304.6,15369,112167,38.64,39.06,73.92,101.37,4341.6,32.45,0.428069
87156.3,58038,98416.1,48891.4,28514,112371,146.16,102.48,37.38,50.22,5138.1,188.21,0.428069
44471.7,28368,102739,42118.4,18092,152569,62.16,101.64,111.72,28.83,1344.6,165.2,0.433215
106439,71230,97930.6,31537.8,22919,90181.1,59.64,39.9,48.3,45.57,171.9,120.36,0.435273
90686.4,66954,88765.8,31627.7,23598,87835.9,50.4,34.44,39.9,109.74,7225.2,136.29,0.435273
73014.2,51445,93013.1,32938.9,26293,82101.1,7.56,69.72,68.46,122.76,5036.4,119.77,0.437331
95950.4,62043,101352,35710.1,23851,98121.5,78.12,46.2,39.9,129.27,6207.3,101.48,0.43836
118476,75400,102977,57870.1,36273,104556,136.08,111.72,84.42,129.27,9065.7,225.38,0.439389
41554.8,26177,104035,25202.5,18537,89101.4,81.48,18.9,44.1,61.38,7288.2,53.1,0.439389
39668.3,31935,81406,31721.8,24891,83520.8,141.96,69.3,11.76,-20.46,361.8,89.68,0.439389
61296.2,43696,91933.1,44062.2,31484,91718.3,52.92,86.1,42,115.32,6480.9,107.97,0.443505
53971.4,32585,108549,26214.7,18020,95338.9,41.16,32.34,1.68,53.01,3645.9,73.75,0.443505
67837,44941,98924.5,24617,17440,92505.9,59.64,49.98,-0.42,45.57,4742.1,42.48,0.444534
47793.9,35108,89216.7,18591.7,14836,82126.4,78.12,33.6,30.24,40.92,2806.2,70.21,0.446592
99875.3,65221,100358,34163.6,25293,88520.5,80.64,61.74,44.1,126.48,5255.1,82.01,0.449679
75470.5,55898,88483.2,23150.4,16462,92162.8,84,44.52,35.7,60.45,2796.3,114.46,0.450708
69386.1,39954,113813,53147.6,27886,124904,111.72,115.5,47.04,160.89,11141.1,195.88,0.450708
40849.9,24065,111246,30164.4,20925,94473.3,71.4,48.72,-30.66,5.58,1321.2,119.18,0.451737
81004,57411,92468,38369.5,29791,84407.5,85.68,78.96,23.1,56.73,3848.4,80.24,0.451737
88893.7,63398,91891.5,21040.3,15998,86191.9,89.88,69.72,27.72,133.92,4364.1,87.32,0.451737
99434.3,69660,93547.6,31232,23564,86862.3,28.56,37.8,18.9,93,4051.8,94.4,0.454824
114056,81791,91388.6,24163.4,18427,85937.8,26.88,54.6,-10.08,82.77,4696.2,105.02,0.454824
59981.6,44360,88614.8,14707.6,12204,78980.2,24.36,6.3,-31.92,30.69,2491.2,24.19,0.454824
73972.5,56350,86031.3,24918.6,19658,83073.8,7.56,58.38,93.66,64.17,2924.1,70.21,0.455853
76793.5,56712,88742,18401,14577,82728.3,10.92,28.14,15.12,81.84,5079.6,65.49,0.45894
94146.5,61567,100216,50801.5,35227,94510.7,63.84,60.48,89.04,151.59,7537.5,159.3,0.459969
81078.9,58693,90531.9,29289.1,21557,89042.6,45.36,51.66,-4.2,122.76,2888.1,81.42,0.464085
65012.5,49333,86365.3,16045.7,13149,79973.4,44.52,23.52,76.86,36.27,3971.7,80.83,0.466143
76630.4,58272,86182.9,14627.8,11376,84269.1,21,28.56,66.36,70.68,3365.1,41.89,0.471288
74498.2,55508,87956.9,22134,18108,80106.8,17.64,49.98,-58.8,53.01,1805.4,77.29,0.471288
88078.2,60672,95139.3,20810.2,16412,83098.6,36.96,34.44,-43.68,66.03,3891.6,69.03,0.472317
100484,73096,90091,24569.2,18913,85135.3,55.44,52.5,-26.04,101.37,5882.4,70.8,0.472317
73764.6,52004,92959,24722.9,19272,84072.2,40.32,60.9,57.96,75.33,4407.3,60.18,0.473346
56232.4,44706,82432.9,20972.3,17654,77854.3,74.76,76.86,59.64,83.7,2036.7,92.04,0.473346
82989.2,64002,84978.3,21806.4,17438,81953.4,52.92,33.18,80.22,75.33,3152.7,68.44,0.477462
75780.6,49188,100967,30774.2,25336,79603,83.16,38.22,49.14,75.33,7177.5,93.81,0.477462
78705.9,54859,94024.1,24045,17983,87627.9,71.4,31.92,1.68,49.29,4370.4,97.35,0.477462
58198.7,43746,87187.6,23300.8,17846,85567.6,-9.24,78.96,34.44,82.77,4010.4,40.12,0.481578
108420,72483,98028.9,43287.7,32291,87854.3,112.56,68.88,-41.58,126.48,7701.3,163.43,0.482607
49584.5,36344,89411.5,22264.2,18213,80113.5,15.12,42.84,-4.62,61.38,4927.5,44.25,0.482607
101811,64073,104135,46473.8,33058,92132.3,80.64,73.92,-21,88.35,146.7,115.05,0.483636
98047.6,58010,110768,52480.7,28227,121847,118.44,85.68,65.1,163.68,7346.7,183.49,0.484665
59781.4,36155,108362,32606.3,19247,111024,49.56,112.56,94.5,129.27,4017.6,102.07,0.484665
69900.6,50567,90592.8,20107.1,16455,80081.3,13.44,39.48,-0.84,53.01,1860.3,44.25,0.485694
65602.6,46248,92962.6,20477.5,15733,85299.4,15.12,29.4,-21.84,87.42,3528,71.98,0.485694
119645,74300,105533,26203.8,18769,91496.2,31.08,47.04,52.08,119.97,5250.6,83.19,0.485694
82778.5,52303,103722,36251.9,17931,132497,41.16,50.82,-29.82,71.61,3892.5,76.7,0.486723
71687,55601,84496.3,19165.4,15777,79611.2,52.92,49.56,-39.06,26.97,1566.9,43.66,0.488781
86567.6,52230,108621,48209.3,24062,131304,125.16,113.82,36.96,82.77,4823.1,158.71,0.488781
59024,41738,92678.1,17176.3,13050,86258,48.72,38.22,60.9,68.82,3160.8,74.93,0.48981
57452.5,43158,87242.4,12789.8,10378,80766.5,66.36,26.46,-42,53.01,4703.4,49.56,0.490839
60141.2,43638,90320.7,24638.9,20130,80215.3,26.04,52.5,103.74,54.87,1443.6,48.97,0.490839
82207.3,63898,84314.7,19053.7,15434,80906.1,31.92,59.22,26.88,85.56,3393.9,51.33,0.490839
102195,64570,103724,37905,26766,92809.6,60.48,97.02,66.78,123.69,7429.5,102.07,0.491868
93446.5,67204,91127.2,22360.8,16874,86845.9,41.16,43.68,-4.62,114.39,5441.4,36.58,0.492897
44520,24405,119552,29144.6,19099,100006,103.32,71.4,55.44,77.19,5801.4,76.7,0.494955
81461.1,59410,89860.9,25851.8,20790,81492.4,74.76,35.7,21,89.28,6503.4,114.46,0.495984
65849.7,41689,103517,26796.8,19060,92138.4,16.8,70.14,5.04,91.14,4334.4,93.81,0.498042
106889,75387,92921.8,31481.5,23647,87248.8,40.32,89.46,25.2,124.62,4531.5,103.84,0.501129
86671.9,61195,92820.2,29987.2,23222,84628.3,61.32,35.7,25.62,63.24,5452.2,132.16,0.507303
59609.2,44504,87779.7,15701.3,12389,83057.5,52.08,18.48,-0.84,37.2,2511.9,36.58,0.510391
73789.8,51687,93561,22022.3,17503,82457.4,62.16,58.8,48.72,92.07,3321.9,73.16,0.514507
42076.3,34182,80671.5,45745.6,25222,118864,103.32,90.3,111.3,41.85,780.3,114.46,0.515536
61382.3,42787,94018.1,26108,18771,91152.1,73.92,65.52,17.64,77.19,2258.1,103.84,0.520681
54151.3,43842,80946.6,18879,14950,82759.5,36.12,34.86,-0.42,90.21,4215.6,87.91,0.522739
82401.9,54909,98349.8,28681.8,20062,93694.1,55.44,40.32,10.92,16.74,2490.3,104.43,0.523768
98036.4,69507,92435.5,26407.1,19471,88881.6,71.4,65.94,66.78,58.59,4145.4,130.39,0.528913
111023,68395,106382,29158.1,20934,91282.3,71.4,67.2,54.6,59.52,3086.1,126.26,0.532
79338.7,51264,101427,30997.7,23160,87714.3,35.28,75.18,-39.48,97.65,5031.9,91.45,0.534058
63569.8,47999,86795.8,17516.5,13442,85401.2,11.76,30.66,16.8,16.74,4829.4,62.54,0.534058
61756.1,46627,86800.5,24003,16595,94791.2,70.56,39.48,109.62,103.23,3771,119.18,0.537145
89545.4,63139,92944.9,40541.8,28863,92053.7,88.2,76.86,97.86,48.36,3837.6,96.76,0.540232
73028.9,54950,87097.8,22680.8,15694,94712.1,47.04,35.7,-17.64,63.24,2417.4,53.69,0.541261
63424.2,50558,82213.9,38556.8,31470,80294.3,64.68,67.62,18.06,52.08,1468.8,45.43,0.543319
81785.9,51292,104498,27239.5,20353,87710.4,84.84,50.4,22.68,72.54,3602.7,38.35,0.543319
97606.6,73395,87155.1,30623.9,23795,84344,39.48,70.98,139.02,64.17,3014.1,128.62,0.545377
69787.2,54427,84031.3,20363.3,16683,79993.3,43.68,36.12,-15.54,66.96,4765.5,63.72,0.551551
44564.8,34151,85520.1,37151.5,25759,94520.8,39.48,78.96,90.3,46.5,436.5,110.33,0.553609
49401.8,40030,80879.3,23673.7,15438,100498,13.44,66.36,1.26,-1.86,515.7,66.67,0.554638
