"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
55090,34016,106138,23125.2,15792,95968.4,1130.64,360.78,320.88,75.33,184.5,12024.2,0.37217
96434.1,58155,108673,63017.6,32411,127424,4851.84,944.58,952.14,155.31,498.6,26038.5,0.379677
61554.5,38767,104058,21905.5,16018,89624.2,2080.68,339.78,417.9,66.03,103.5,10195.2,0.379677
108032,63694,111157,50603.3,29674,111759,2063.88,517.44,680.4,57.66,183.6,17686.4,0.381823
83948.9,55017,99999.5,22741.3,16468,90501.3,1061.76,200.34,229.74,59.52,114.3,5833.92,0.381823
104723,61531,111539,37540.4,25926,94895.1,1660.68,280.56,236.46,109.74,216.9,10037.1,0.382895
58576.7,40901,93857.9,17275.4,12741,88859.8,374.64,93.66,87.78,33.48,57.6,3177.15,0.388258
62267.1,30392,134270,34840.7,17192,132813,920.64,323.4,306.18,110.67,299.7,9724.97,0.392548
61761.7,39360,102836,32558.4,19300,110557,2735.88,429.66,469.98,48.36,136.8,12830.1,0.407563
55616.4,33913,107477,27148.8,17869,99570.4,2115.12,538.86,715.26,26.04,161.1,19954.4,0.410781
26910.1,20397,86462.7,42122.6,28813,95809.2,556.92,360.36,330.54,53.94,146.7,10158,0.419361
40373.2,23759,111364,34325.8,18639,120692,2314.2,429.66,408.24,59.52,277.2,11415.3,0.421506
63062.3,34270,120597,46231.1,16983,178402,430.92,1201.62,1386,4.65,118.8,45495.5,0.429014
51998.1,28531,119440,43385.2,20383,139493,3594.36,923.16,1229.34,47.43,161.1,29525.4,0.430087
39126.5,25530,100438,15493,12170,83430.3,962.64,202.86,222.18,23.25,103.5,6272.29,0.433304
44130.8,32870,87987.7,20680.8,14886,91047.8,1883.28,227.22,344.82,33.48,153.9,8596.89,0.434377
70977.2,38098,122095,62178.5,33286,122422,4473.84,729.96,851.76,105.09,361.8,23049.5,0.437594
58562.7,40545,94659.4,19142.8,14517,86418.7,492.24,70.56,64.26,56.73,154.8,2478.59,0.442957
45817.8,30044,99943.9,14026.3,10581,86875.4,1044.96,303.24,246.96,40.92,123.3,9047.65,0.44403
50462.3,37547,88078.9,19544.3,13862,92400.4,1361.64,164.64,112.14,38.13,198.9,4460.99,0.44832
47722.5,27303,114549,42892.1,24991,112480,1034.88,522.06,554.4,77.19,233.1,14963.6,0.454755
67850.3,35359,125757,53343.4,26123,133825,4209.24,990.36,1394.4,91.14,276.3,35808.3,0.454755
85015,58462,95302,27740.2,20967,86706.7,640.08,131.46,91.98,56.73,161.1,3935.3,0.460118
77394.8,53203,95335.7,24478.4,18351,87418.6,952.56,315,286.86,74.4,95.4,8848.82,0.471915
84432.6,53525,103379,26759,18269,95992.1,1007.16,139.44,89.46,74.4,130.5,4798.47,0.472988
71504.3,48143,97337.2,23982,17298,90859.3,3727.92,333.48,513.24,31.62,162.9,11143.9,0.472988
109474,65420,109668,68586.8,31617,142167,9414.72,1317.54,1544.76,183.21,472.5,47168.7,0.474061
73075.8,37103,129076,47012.3,26351,116921,2635.92,199.92,125.16,89.28,183.6,3803.14,0.477278
59763.9,35826,109325,49792.7,27326,119418,1936.2,461.58,519.12,85.56,206.1,15132.3,0.478351
62802.6,43917,93718.4,18858.8,13216,93517.9,1879.08,308.28,379.26,13.02,97.2,12421.3,0.478351
44342.2,28782,100966,19928.2,14350,91011.3,568.68,145.74,184.38,28.83,112.5,6197.95,0.480496
113727,66274,112460,44039.5,30538,94510.9,479.64,365.4,519.96,107.88,294.3,11558.7,0.482641
71115.8,38673,120514,35541.2,18793,123941,2869.44,526.26,556.5,61.38,151.2,16596.1,0.494439
32284,26794,78964.1,26780,18019,97400.3,413.28,425.88,501.9,-20.46,24.3,11856.6,0.494439
111689,62040,117983,27561.2,15164,119115,2346.12,781.62,945,172.98,390.6,29429.8,0.495511
67015.9,45296,96961.2,38582,21028,120245,3941.28,331.8,500.22,77.19,234,13665.6,0.497656
51384.2,33637,100113,21165.5,15437,89855.6,1388.52,270.9,336,52.08,250.2,10671.9,0.498729
91924,56070,107443,33310.2,22450,97239.1,2205.84,452.34,531.3,35.34,132.3,16477.5,0.499801
52303.3,36333,94342.6,13442.5,9725,90588.1,534.24,174.3,232.68,22.32,45,6156.06,0.501946
104021,57627,118297,83167.6,40790,133623,5361.72,1324.68,1430.94,179.49,588.6,40141.8,0.501946
92272.6,56357,107301,25959.4,18093,94029.3,3119.76,338.94,234.78,94.86,270,10796.4,0.505164
45528.7,33438,89232.9,60714.4,46963,84725.8,450.24,586.32,644.28,2.79,306.9,15671.6,0.507309
69915.3,47786,95885.2,62190.2,35859,113659,6987.96,770.28,803.46,119.04,299.7,23572.9,0.509454
72039.8,45007,104899,65782.1,34027,126696,1871.52,413.7,450.24,76.26,338.4,10654.8,0.510527
71827.7,40895,115107,49019,30127,106632,2477.16,312.06,467.04,101.37,234.9,10476.6,0.510527
40625.2,26477,100556,22050,16185,89284.5,683.76,168.84,194.04,4.65,53.1,7138.41,0.519107
99829.8,59047,110801,33140.5,23627,91924.4,1632.96,75.18,114.24,94.86,178.2,0,0.52018
39469.5,37079,69761.1,11511.4,10619,71043.3,1071,25.62,-3.78,44.64,136.8,190.57,0.521252
46018.7,35019,86121.3,24606.1,16710,96504.3,447.72,188.16,240.66,14.88,68.4,4228.53,0.522325
88475.8,51938,111640,42147.8,28922,95505.2,817.32,173.88,138.18,88.35,223.2,3737.65,0.525542
71215.2,43314,107752,25319.3,18162,91362.4,1884.12,51.24,97.44,41.85,146.7,138.65,0.52876
44363.2,27709,104926,37463.2,27232,90158.1,175.56,140.28,127.26,-21.39,73.8,2046.71,0.52876
45030.3,33306,88605.8,13789.4,10035,90055.3,1400.28,257.46,372.54,18.6,115.2,11963.4,0.52876
59534.3,40434,96494,18842,14114,87489.9,831.6,291.48,338.1,34.41,68.4,9688.39,0.52876
79097.9,51325,100999,38699.6,24697,102693,2448.6,227.22,316.26,52.08,249.3,6535.43,0.535195
92723.4,54809,110871,27852.7,18473,98812.1,2052.96,585.06,588.42,120.9,353.7,18843.4,0.536268
37125.2,20034,121445,43243.2,24074,117720,6824.16,459.06,623.7,73.47,171.9,18191.5,0.53734
56378,31672,116658,27725,19372,93794.6,1128.96,205.38,216.3,48.36,141.3,7871.19,0.538413
39258.1,31705,81148.7,17739.1,14921,77913.7,1481.76,50.82,36.12,17.67,22.5,313.88,0.544848
41711.6,27085,100927,51413,25421,132544,147,1801.38,2140.74,22.32,191.7,58899.7,0.544848
39457.6,28836,89675.9,18707.6,13492,90870.4,426.72,55.02,88.62,59.52,185.4,69.62,0.54592
75498.5,51271,96504.3,22753.1,17599,84729,761.88,160.44,169.68,58.59,91.8,4276.91,0.548065
42588.7,29331,95158.5,19009.2,15019,82947.4,1375.92,354.06,463.68,8.37,171,10284.9,0.550211
66322.9,34427,126254,32762.5,21670,99082.8,1328.04,207.06,207.9,93.93,328.5,5709.43,0.550211
40658.8,22571,118055,63268.8,26054,159146,4458.72,433.86,462.84,101.37,368.1,9473.63,0.551283
72720.9,47357,100636,26031.6,19776,86266.5,1170.12,215.46,170.94,59.52,307.8,8058.81,0.552356
45021.9,30954,95320.6,28182,17175,107536,1362.48,167.58,213.78,54.87,213.3,3732.93,0.553428
75175.1,50262,98019.9,18942.8,13842,89686.3,874.44,349.44,367.5,45.57,153,12748.1,0.553428
79537.5,47619,109464,52568,24335,141570,1207.92,891.66,1013.46,57.66,260.1,30871.7,0.559863
40463.5,28817,92022.6,17680.3,13813,83884.6,735.84,162.96,209.16,-3.72,20.7,5152.47,0.562008
59815,32132,121998,48949.3,22592,141995,5645.64,595.56,697.62,99.51,359.1,19111.3,0.562008
63900.2,44435,94244.7,17701.3,13207,87837.8,396.48,103.32,13.44,57.66,118.8,2849.7,0.566299
87240.3,46554,122812,50284.1,25082,131386,2867.76,476.28,350.7,142.29,167.4,14751.8,0.568444
55251,38613,93774.9,20535.5,15157,88791.5,769.44,299.88,358.26,48.36,146.7,11801.8,0.570589
86044.7,50510,111642,20716.9,14359,94554.2,1405.32,504.42,484.68,91.14,207.9,18464,0.572734
74832.8,47991,102191,22400.3,15667,93701.7,937.44,271.74,298.2,52.08,158.4,9009.3,0.581314
72744,54497,87479.1,25279,19185,86353,1428.84,252.42,264.18,65.1,148.5,7441.67,0.586677
68553.1,42455,105823,50768.8,28003,118815,4700.64,702.66,928.62,83.7,234,24491.5,0.587749
72085.3,40771,115871,33613.4,21707,101483,2234.4,803.88,814.8,101.37,273.6,25162.9,0.590967
84662.9,56980,97375.7,22087.8,15520,93269.7,1870.68,63.84,22.68,72.54,98.1,97.94,0.592039
50594.6,29897,110906,27904,17988,101663,2768.64,513.24,517.86,86.49,127.8,17913.6,0.592039
61980.8,33023,123004,32611.3,21996,97163.8,1247.4,551.46,585.9,55.8,310.5,15740.6,0.594185
72751.7,45676,104384,26497.8,17448,99527.7,830.76,72.66,79.8,34.41,188.1,2763.56,0.594185
55958.7,32374,113279,47061,30082,102526,304.08,193.2,238.56,87.42,279,7867.65,0.595257
51191,31410,106808,34782.7,17194,132576,1897.56,391.02,540.12,49.29,181.8,13767.1,0.595257
43666.7,22184,129000,61502.3,30513,132095,3827.88,516.18,437.64,105.09,357.3,11862.5,0.60062
52310.3,31903,107457,35997.4,24770,95241.1,2932.44,288.96,326.34,60.45,268.2,9775.12,0.60062
41717.2,34471,79312.4,46042.9,30039,100452,184.8,1879.92,2054.22,13.95,152.1,64300,0.601692
49655.2,33567,96946.5,14218.7,10818,86137.5,549.36,120.96,169.68,14.88,66.6,5095.24,0.601692
90550.6,48511,122329,33293.4,14226,153375,1338.96,249.06,270.9,81.84,272.7,8651.76,0.602765
63077.7,43618,94774.2,21045.4,16458,83802.9,678.72,109.2,179.34,40.92,27.9,3367.13,0.602765
88464.6,51150,113345,36913,20647,117166,1018.92,692.58,651.84,90.21,199.8,21113.7,0.603837
49961.8,31027,105531,24157.6,17139,92373.5,972.72,118.86,104.58,93,239.4,2995.43,0.60491
77024.5,47097,107180,41432.2,29049,93473,922.32,1060.5,1088.22,62.31,170.1,34491.4,0.60491
55203.4,37408,96712.2,15523.2,11764,86478.1,547.68,125.16,39.06,55.8,105.3,2850.29,0.605982
83727,47679,115085,50238.7,24111,136554,5402.04,933.66,1115.52,159.03,439.2,31134.9,0.607055
98147.7,51978,123749,36999.5,24046,100840,1402.8,312.48,356.58,132.06,259.2,10259.5,0.607055
44382.8,22551,128982,36480.4,17683,135202,2482.2,325.5,404.04,41.85,142.2,9558.59,0.607055
41966.4,31428,87511.5,13067,10056,85159.3,1139.88,529.2,647.64,8.37,52.2,19028.1,0.608127
56627.9,37598,98706.5,27330.2,17011,105292,1632.12,269.22,215.46,67.89,216,7591.53,0.6092
57792,35566,106491,38596.3,21847,115780,1062.6,177.24,149.52,74.4,135,4161.86,0.610273
68747.7,40723,110636,26381,18795,91987.6,1523.76,254.52,289.8,59.52,159.3,8176.22,0.611345
59518.9,35386,110231,40922.3,17155,156332,2302.44,244.86,185.22,102.3,336.6,4597.87,0.611345
107745,61765,114324,30230.8,20437,96942,1328.04,84.42,49.56,125.55,179.1,28.32,0.612418
41527.5,26974,100895,31579,22494,92004.9,2874.48,273,258.3,38.13,206.1,9106.06,0.615635
101310,58571,113358,25126.1,19430,84748.5,1832.04,690.48,856.38,93,375.3,26056.8,0.620998
33926.2,19754,112554,30744.8,21895,92025.3,1024.8,215.46,187.32,24.18,138.6,6867.01,0.62207
54436.9,34690,102842,22822,15934,93865.9,2287.32,281.4,220.92,61.38,174.6,10037.7,0.623143
81729.9,50417,106239,24731.3,17237,94029.7,969.36,168,122.22,44.64,175.5,5098.78,0.623143
103430,69420,97643.1,24208,17240,92023.9,3086.16,494.76,574.56,81.84,181.8,18504.8,0.629578
72678.2,50007,95247.4,17358.6,13531,84074.6,307.44,86.1,73.5,52.08,112.5,2804.86,0.630651
30973.6,21323,95197,49692.7,30059,108342,1656.48,530.04,639.66,8.37,308.7,18131.3,0.634941
72159.5,44103,107227,37783.2,23439,105643,2819.04,625.38,761.46,103.23,311.4,23953.4,0.642449
82695.2,47519,114049,29165.6,19803,96520.7,4762.8,839.16,1039.92,71.61,254.7,30712.4,0.643521
74449.2,45381,107514,21748.4,15577,91500.7,847.56,471.24,591.36,63.24,195.3,18094.1,0.643521
50300.6,23802,138497,43263.4,23923,118518,6842.64,818.16,849.66,41.85,247.5,25360,0.648884
70324.1,38191,120677,30745.7,17903,112548,794.64,310.8,252.42,98.58,262.8,7036.34,0.649956
45752.7,32354,92676.3,32704.6,22782,94079.8,1008,195.3,157.5,39.06,110.7,4403.17,0.651029
39197.2,25068,102474,20968.9,13720,100162,1982.4,433.86,483.42,42.78,159.3,16017.3,0.652101
70614.6,43270,106952,28212.2,17930,103119,3885.84,1365.42,1574.58,63.24,237.6,44287.2,0.654246
67287.5,45614,96675.4,26186.2,19063,90024.5,1380.12,194.46,260.82,20.46,194.4,7130.74,0.655319
47712.7,27190,115002,38261.2,24821,101023,5059.32,577.08,644.7,90.21,204.3,19778,0.655319
37975.7,25897,96102.9,19793.8,14297,90732.6,392.28,107.52,136.5,68.82,101.7,2991.89,0.68964
79226,58924,88116.1,20002.1,15692,83536.6,750.12,194.04,189.84,14.88,114.3,5509.42,0.691785
69887.3,37609,121783,34926.4,20852,109770,1711.08,492.24,459.06,76.26,288.9,16291.7,0.691785
38839.5,29474,86360.4,15073.8,12166,81199.8,1224.72,480.06,614.88,-8.37,94.5,12841.9,0.692858
105227,57943,119016,73393.3,35483,135555,4126.92,781.2,637.56,239.94,752.4,17823.3,0.692858
64008,44490,94287,20668.2,14819,91403.7,2309.16,276.78,295.26,46.5,176.4,9550.92,0.695003
79321.2,44986,115556,27594.8,18366,98467.6,2803.92,797.16,832.02,82.77,162,29298.8,0.696075
52425.8,30455,112815,27944.3,18107,101141,3677.52,454.44,623.28,63.24,171.9,18181.4,0.696075
35966.7,21030,112083,27893.9,16334,111917,83.16,746.76,955.92,23.25,27,27262.1,0.697148
66119.2,40414,107220,43108.8,29193,96775.9,301.56,96.18,84.42,93.93,180,181.13,0.697148
76730.5,43112,116641,36910.4,19701,122784,5017.32,531.72,591.78,78.12,264.6,18116.5,0.697148
74393.9,47817,101961,20284.3,14900,89218.3,687.96,156.66,163.8,67.89,174.6,4698.17,0.699293
57047.9,27789,134539,78435,26377,194879,10793.2,1250.76,1568.7,142.29,675,42894.8,0.699293
78515.5,45470,113165,29420.2,21502,89669.8,905.52,111.72,85.68,91.14,272.7,4317.03,0.700366
70482.3,37270,123937,61111.7,26266,152479,3349.08,608.58,482.58,127.41,310.5,15974.2,0.701438
36432.9,25318,94307.1,33864.6,21550,102986,1520.4,666.12,774.9,24.18,171.9,25468.5,0.717526
84308,50803,108758,33314.4,22627,96490.6,914.76,223.44,333.48,119.04,198.9,6988.55,0.722889
78822.8,45819,112742,26789.3,19515,89964.8,614.04,268.38,244.02,80.91,124.2,8300.12,0.722889
49615.3,34076,95421.7,28124,21516,85663.6,1059.24,144.48,81.06,49.29,156.6,3349.43,0.723961
38173.1,27084,92368.6,20667.4,15496,87406.8,1073.52,208.74,223.44,67.89,234.9,6041.01,0.723961
71701.7,38085,123383,32726.4,20557,104332,1827,467.46,507.78,129.27,324.9,14574.2,0.723961
86545.9,52072,108924,40630.8,26536,100346,2980.32,467.88,475.86,67.89,183.6,16689.3,0.726106
61781.3,39389,102793,22336.4,15776,92789.1,1924.44,604.8,710.64,49.29,242.1,18203.3,0.730396
67417.7,38649,114318,31799.9,20125,103555,1682.52,337.68,297.36,48.36,207,7933.14,0.730396
66945.9,42886,102303,16126.3,12182,86755.4,745.08,7.56,-6.3,16.74,84.6,4.13,0.731469
73329.9,51229,93809.1,19343.5,14880,85194.7,415.8,59.22,42.84,23.25,94.5,2470.33,0.734687
80151.4,44289,118603,57232.6,23745,157961,2168.88,551.04,597.66,156.24,459,11722.7,0.735759
82494.3,49283,109700,68481,37151,120804,5439.84,408.24,488.04,114.39,420.3,12597.1,0.736832
105013,58192,118266,44002.6,29436,97966.8,3901.8,769.44,779.1,155.31,314.1,22985.8,0.737904
82981.5,49877,109034,26167.7,18693,91741.6,2945.04,615.72,952.14,66.96,192.6,22647.1,0.738977
52265.5,33498,102253,22703.5,16654,89341.8,1186.08,262.5,340.62,20.46,86.4,10177.5,0.740049
86434.6,46199,122613,43081.1,28379,99487.7,2403.24,382.2,426.72,132.99,302.4,11847.8,0.740049
72784.6,42424,112437,41790,20892,131091,2821.56,67.2,76.86,124.62,205.2,96.17,0.741122
60491.2,36228,109428,30468.5,19300,103460,3382.68,390.6,408.24,79.98,174.6,14023.1,0.741122
88305.7,50044,115642,36639.1,23336,102896,3304.56,1387.68,1534.68,170.19,403.2,41348.4,0.741122
55544.3,32979,110378,28475.2,19979,93405.5,1614.48,192.78,193.2,113.46,258.3,4253.31,0.743267
67281.9,43818,100630,38115.8,26958,92661.2,1186.92,101.64,88.2,51.15,81.9,2264.42,0.743267
74611.6,42823,114185,33731.9,21607,102312,1413.72,317.94,456.96,146.01,401.4,9647.68,0.744339
39988.9,26569,98638,24696.8,18297,88458.9,563.64,442.26,531.72,19.53,52.2,16828,0.745412
44512.3,28415,102663,20608.6,15211,88791.2,842.52,207.48,167.16,25.11,81.9,6775.56,0.750775
31377.5,20500,100310,56382.5,30132,122630,1935.36,446.04,257.88,4.65,198,11939.2,0.753992
44339.4,37099,78326.3,32227.4,26886,78556,83889.1,172.2,210.84,14.88,195.3,21.24,0.755065
35108.5,21926,104938,38408.2,17106,147148,5573.4,516.6,563.22,8.37,172.8,14760,0.759355
69161.4,42786,105936,25090,18802,87453.2,1108.8,367.92,404.46,44.64,140.4,11585.2,0.7615
72740.5,42819,111332,49992.6,30791,106405,4588.08,888.72,903,108.81,273.6,29642.8,0.762573
56424.2,36426,101516,29540.3,22670,85397.1,336.84,133.98,181.02,63.24,200.7,2807.22,0.763645
45448.2,23270,127997,27796.4,15774,115485,4308.36,294.42,294,49.29,143.1,7881.81,0.764718
69496,45615,99846.3,31618.4,21467,96527,2931.6,438.06,339.36,14.88,172.8,16082.2,0.764718
35301.7,19883,116357,29780.5,15046,129715,2142.84,359.1,406.14,44.64,135,9300.17,0.766863
69144.6,48906,92656.5,38281.3,23395,107237,1377.6,553.98,598.92,1.86,191.7,17071.1,0.771153
80255,45104,116610,63293.2,25040,165654,1863.12,640.08,709.38,103.23,300.6,20531.4,0.772225
29946,15780,124369,36309.8,17080,139321,1915.2,401.94,348.18,0.93,184.5,12968.8,0.77437
109423,59716,120088,111769,44444,164811,8087.52,1007.16,1181.46,227.85,438.3,31501.9,0.777588
90694.1,48391,122827,72946.4,34099,140198,2044.56,354.06,396.9,150.66,443.7,7929.6,0.777588
