"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
57885.1,40766,93056.9,36843.2,22506,107285,3408.72,572.04,527.1,69.75,63,23802.4,0.370231
66031.7,45499,95111,28673.4,21919,85731.1,3625.44,894.6,1085.28,68.82,60.3,34291.4,0.371259
93620.1,65149,94176.2,50550.4,36432,90932.9,5435.64,821.52,1008,21.39,132.3,32896,0.372288
85383.9,51766,108096,52148,36198,94413.3,2142,1094.1,1292.76,55.8,78.3,44972.2,0.373316
85603.7,59514,94265.6,26120.6,18835,90886.2,3634.68,803.04,973.14,33.48,79.2,39707,0.374345
61761.7,44134,91711.9,19068,14330,87204.5,947.52,378,455.28,51.15,46.8,17687.6,0.374345
80688.3,54437,97139.6,60083.5,37661,104555,12375.7,1430.94,2004.66,110.67,304.2,53233.9,0.374345
72578.8,50096,94948.2,30721.3,22904,87904,3885,632.1,749.28,13.02,61.2,26609,0.374345
89124.7,58074,100576,24497.8,18062,88887.5,2535.12,714.42,932.4,18.6,41.4,26008.4,0.376402
49629.3,41051,79230.9,29700.7,22694,85770.1,2047.92,457.8,462.42,-25.11,52.2,20430.5,0.376402
72089.5,52326,90288.9,23059.7,18230,82898.5,1541.4,246.54,359.1,12.09,43.2,11087.9,0.376402
67471.6,50867,86929,27877.9,22807,80107.3,2065.56,236.46,274.68,35.34,56.7,9328.49,0.37743
38423.7,33313,75590.2,22799.3,16669,89637.9,459.48,381.78,307.44,-17.67,85.5,15756.5,0.37743
37825.2,25758,96238.5,38212.4,24638,101643,1702.68,502.32,669.48,7.44,101.7,22542.1,0.378458
74952.5,48447,101391,33944.4,20386,109123,785.4,295.26,380.94,26.97,90,8824.63,0.378458
71161.3,48063,97031.5,37810.9,24434,101415,1739.64,332.22,314.16,70.68,119.7,9893.71,0.379487
83091.4,58227,93521.5,30457.6,21591,92449,4530.12,439.74,462.42,50.22,96.3,18429.8,0.379487
44854.6,23058,127487,75962,38554,129124,2593.08,1560.3,1634.64,32.55,134.1,64167.8,0.380515
65441.6,47921,89496.9,12523.6,9997,82099,1217.16,726.18,1045.8,7.44,67.5,30917.8,0.3836
68402.6,49474,90609.9,26101.3,18574,92095.2,7670.04,417.9,310.8,77.19,167.4,14863.9,0.385657
64708,48393,87630.5,22392.7,17172,85460.6,3296.16,771.96,942.48,24.18,61.2,31740.2,0.387714
82315.1,51909,103924,33195.1,24409,89125.9,1580.88,244.44,275.1,90.21,98.1,9447.67,0.389771
78283.8,54571,94013.4,25266.4,19499,84920.1,969.36,194.04,119.7,80.91,37.8,6373.77,0.389771
45633,36157,82711.6,11665.1,9536,80168.1,454.44,82.74,63.42,42.78,66.6,2758.25,0.401084
97686.4,67820,94396.6,43169.3,30673,92235.6,1426.32,295.26,324.66,55.8,52.2,8012.79,0.401084
38754.1,36259,70045.8,17566.1,14639,78640,738.36,60.48,-4.62,36.27,15.3,90.27,0.401084
119110,77089,101259,29004.4,21081,90167.9,1779.12,457.38,538.44,102.3,85.5,19096.5,0.402112
97106.1,63946,99520.6,32209,23470,89938.1,709.8,262.08,168,59.52,39.6,8490.69,0.40314
51282.7,37885,88712.2,15605.5,12528,81635,8098.44,460.32,560.7,1.86,72.9,19614,0.40314
91469,68149,87961.9,23055.5,16941,89189.8,1475.04,135.66,157.92,72.54,63.9,5321.8,0.405197
81714.5,60173,88997.4,29407.6,21552,89423.4,3026.52,55.86,73.92,78.12,90,153.99,0.405197
79318.4,53062,97964.8,34435,25846,87314.5,4828.32,1081.5,1399.86,58.59,261.9,40022.6,0.405197
58639.7,38040,101026,30693.6,23208,86674.2,522.48,128.52,152.46,76.26,103.5,4627.37,0.407254
61224.1,45439,88302.6,23189,17442,87129.8,1581.72,271.32,372.96,15.81,19.8,9552.69,0.408283
80339.7,57089,92226.9,21426.7,14937,94009.6,1209.6,254.52,280.14,15.81,43.2,8772.71,0.408283
74760.7,52213,93837.1,28889.3,21593,87680.6,3159.24,656.04,811.02,48.36,52.2,29684.1,0.409311
76013,49089,101481,31685.6,22513,92237.8,1328.88,307.86,281.4,44.64,101.7,10358,0.415481
58198,43773,87132.8,26677.6,19792,88335.7,2333.52,44.94,42.42,26.97,87.3,98.53,0.419595
81338.6,59768,89188.3,29568,21393,90579.6,3773.28,776.16,1081.5,67.89,71.1,34254.8,0.421652
60963,44147,90499.3,23179.8,18407,82529,1439.76,164.64,231.42,26.04,31.5,10398.2,0.427822
63534.8,46786,88997.1,21756.8,16502,86405.1,534.24,241.5,191.1,85.56,55.8,10958.1,0.438107
63189,43810,94525.3,28039.2,21090,87130.2,3315.48,675.78,718.2,71.61,54,27766.6,0.438107
96511.1,65906,95969.3,55785.2,41390,88329.1,1647.24,587.58,703.08,64.17,157.5,22317.9,0.439135
59660.3,44407,88046.9,14941.1,11719,83554.8,609.84,304.92,317.52,47.43,45.9,14604.3,0.441192
91185.5,53178,112376,49104.7,30158,106709,3112.2,221.34,304.08,84.63,162,7046.37,0.441192
88774.7,60119,96773.7,22564.9,16847,87779.1,1842.12,455.28,452.76,77.19,73.8,16230.3,0.44222
69596.1,52959,86124.2,22213,17743,82046.4,3691.8,501.06,699.3,55.8,90,23090.8,0.443249
45609.9,38810,77018.6,11559.2,9706,78049.3,367.92,59.22,32.76,88.35,41.4,229.51,0.443249
66987.2,51371,85458.2,16310.3,12374,86383.6,2853.48,359.94,462.42,20.46,30.6,18166.1,0.444277
57102.5,42261,88551.4,15857.5,12813,81108.1,2496.48,246.12,309.12,17.67,42.3,9550.92,0.446334
76552,57967,86547.7,27158,20546,86626.6,5008.08,679.14,912.66,8.37,63,32751.5,0.448391
90604.5,55339,107300,34241.8,23867,94023.9,3832.08,1019.34,1210.86,80.91,128.7,39127.6,0.448391
47880,34489,90981.6,16212.8,12948,82060.9,1788.36,270.9,241.5,12.09,28.8,10500.2,0.450448
66976,50819,86372,25478,19015,87811.1,3878.28,694.68,739.62,61.38,44.1,28742.4,0.451476
82071.5,61803,87028.8,27067.3,20347,87181.6,1094.52,93.24,150.36,50.22,36.9,3990.76,0.456618
69561.8,62283,73195,34927.2,30443,75189.3,1637.16,76.02,34.44,49.29,67.5,276.12,0.456618
97575.1,65895,97043.5,43706,33419,85709.3,1795.92,203.7,312.06,63.24,108,8608.69,0.457647
50857.1,32932,101208,34023.4,23612,94433.1,2990.4,397.74,239.82,53.01,99,14266.2,0.459704
98821.8,61318,105620,36479.5,20162,118576,930.72,510.3,556.92,53.01,146.7,23404.1,0.46176
70940.8,47894,97072.2,22576.7,17418,84945.8,912.24,277.2,354.9,22.32,97.2,10839.5,0.46176
57617,43265,87275.8,36430.8,29593,80678.9,428.4,50.4,-3.78,46.5,75.6,138.65,0.46176
43249.5,31821,89073.2,40892.9,27648,96931.3,2905.56,910.56,1045.38,1.86,73.8,41199.1,0.466902
39683,30468,85357.3,17829,13788,84743.4,2168.04,494.34,567.84,82.77,66.6,16849.2,0.469988
42715.4,32046,87355.6,20426.3,15774,84864.8,3628.8,457.8,586.32,27.9,44.1,19791.5,0.471016
79888.9,57657,90806,27811.6,20948,87008.7,6816.6,931.56,1286.46,51.15,141.3,43990.4,0.473073
70055.3,52269,87836.9,16436.3,12512,86090.8,2362.08,166.74,170.52,60.45,54,5804.42,0.474101
85122.1,62641,89056.1,46405.8,34738,87548.2,5502,823.2,896.7,46.5,89.1,33107.8,0.477187
49439.6,39471,82087.5,15797,12415,83389,3291.12,563.22,724.5,23.25,132.3,20100.7,0.477187
44753.1,30636,95735.1,27335.3,21308,84073.8,981.12,55.44,9.24,19.53,69.3,68.44,0.479243
84034.3,54171,101665,36342.6,24815,95980.2,1198.68,160.86,62.58,49.29,37.8,3985.45,0.4813
85729.7,55087,101991,27733.4,18267,99498.5,1912.68,641.34,777.42,23.25,95.4,27273.3,0.4813
103704,70823,95962,40563.6,29479,90178.6,2516.64,559.44,641.34,47.43,45.9,21343.8,0.482329
42676.9,28374,98571.7,32704.6,24138,88794.7,3967.32,45.36,4.2,39.06,100.8,106.2,0.484386
136480,89217,100254,90661.2,51597,115153,16951.2,1746.78,2141.16,232.5,311.4,71542.8,0.484386
64104.6,48844,86011.8,26604.5,21432,81352.7,1265.88,387.24,579.18,33.48,36.9,17342.5,0.485414
112538,80349,91790.4,53938.9,38350,92175.8,7812.84,1331.4,1660.26,58.59,75.6,62760.1,0.486442
83511.4,62033,88227.3,24715.3,19117,84727.9,2290.68,327.6,359.94,47.43,18,15040.9,0.486442
82331.2,56741,95092.8,29329.4,19857,96798.8,559.44,141.96,96.18,98.58,41.4,2685.68,0.487471
47026,37554,82065.7,15587,13026,78421,654.36,190.26,246.12,56.73,77.4,6926.01,0.490556
63761.6,49178,84970.5,24790.1,20186,80483.6,326.76,90.72,57.54,21.39,87.3,-66.67,0.49467
101662,67397,98854.6,32479.4,23181,91824,4729.2,746.76,878.22,89.28,109.8,32884.2,0.498783
90379.8,54173,109337,39228,16944,151726,3300.36,1365.42,1713.6,21.39,118.8,64159.5,0.505982
85827,57871,97194.8,62410.3,44907,91079.8,3188.64,624.12,670.74,85.56,184.5,20575.7,0.511124
76680.1,44219,113646,42598.9,18587,150200,1541.4,1521.24,1593.9,60.45,60.3,64038.6,0.511124
60557,42967,92365.4,20622.8,15812,85475.5,2081.52,44.52,-0.84,53.94,27.9,51.33,0.51421
60237.8,41622,94847.5,24431.4,19330,82831.7,1786.68,336.84,362.04,65.1,72.9,14747,0.515238
50227.1,28046,117367,32765.9,18538,115835,1892.52,504,492.24,107.88,56.7,14709.9,0.515238
71887.2,44975,104752,47510.4,30162,103231,787.92,78.96,-3.78,73.47,81,253.11,0.516267
52834.6,34211,101212,32024.2,23603,88918.2,2905.56,391.02,496.44,60.45,138.6,19372.6,0.517295
51583,38838,87042.2,32483.6,21734,97950.1,3722.88,640.92,721.98,40.92,61.2,26594.8,0.518323
60889.5,48185,82815.3,19601.4,16644,77180.8,2525.04,554.82,668.22,47.43,57.6,27366,0.518323
123709,77406,104738,73130.4,43034,111369,3596.88,1173.06,1248.66,86.49,220.5,42769.7,0.518323
83002.5,60118,90482.9,42342.7,29234,94922.8,1763.16,254.94,317.94,65.1,84.6,8342.6,0.519352
78493.8,55065,93420,22322.2,16500,88660.9,7050.12,853.86,913.5,53.94,162,37714,0.519352
100016,62499,104876,43995,28695,100479,3738.84,785.4,849.24,56.73,143.1,30073.5,0.52038
76444.2,59310,84468.8,19952.5,15950,81981.7,431.76,111.72,126.84,39.99,61.2,3701.66,0.52038
58401.7,43469,88049.3,25746,20192,83562.3,835.8,241.92,299.88,47.43,59.4,11292,0.521409
65809.1,47376,91034.8,21121.8,16460,84097.1,1332.24,333.48,359.94,47.43,14.4,14329.9,0.521409
64404.2,54145,77953.5,16740.4,13917,78831.4,471.24,133.56,78.96,46.5,38.7,5988.5,0.524494
70664.3,56884,81412.3,14107.8,11620,79567,3311.28,488.88,593.88,55.8,57.6,22562.2,0.525522
46853.1,28743,106828,31594.1,21119,98042,298.2,1009.26,1217.16,-2.79,11.7,48027.2,0.526551
46991.7,36687,83943.9,17080.6,12754,87767.9,1138.2,406.56,479.22,0.93,25.2,18472.9,0.526551
82590.9,53321,101511,36338.4,26468,89975.6,3066,595.56,720.72,90.21,103.5,21400.5,0.530664
87831.1,62521,92066.7,20187.7,14836,89176.5,1311.24,507.78,786.24,57.66,91.8,23708,0.531693
74688.6,52393,93424.5,24526.3,15556,103327,1029.84,731.64,903,50.22,103.5,31768,0.532721
69167,39474,114833,67286.5,36634,120371,10572.2,1187.34,1263.78,111.6,279,44583.9,0.534778
40446,26827,98806,24725.4,17238,94001.8,1618.68,885.36,1145.76,40.92,67.5,38202.5,0.535807
102257,75062,89279.5,55443.4,39126,92867.6,8725.08,1278.9,1414.56,83.7,148.5,58200.5,0.536835
72026.5,51035,92492,25532.6,19067,87759.3,4209.24,667.38,772.8,57.66,75.6,32035.8,0.537863
100855,63375,104294,32760,20322,105647,7528.92,1168.44,1416.66,117.18,150.3,49386.5,0.538892
78985.2,61431,84263.2,20308.7,15871,83860.5,468.72,109.62,161.28,68.82,39.6,3507.55,0.538892
