date,tube_number,tube_id,expt,cell_bkgd,recombined_construct,plate_well,pseudovirus_env,pseudovirus_vec,pseudovirus_inoc,cell_number,live_singlets,pct_grn,pct_red,pct_grn_gvn_red,pct_nir,pct_grn_gvn_nir,mfi_grn,mfi_grn_gvn_red,comment
200724,13,Tube_013,Two_color,G542Ac3,G752A/G758A,24-well,SARS1,G699A,100,24-well,112146,NA,28.135645,0.006339,64.001391,3.570881,NA,NA,
200724,14,Tube_014,Two_color,G542Ac3,G752A/G758A,24-well,SARS1,G699A,1300,24-well,55266,NA,42.682662,0.614693,41.262259,80.757762,NA,NA,
200724,15,Tube_015,Two_color,G542Ac3,G752A/G758A,24-well,SARS2,G699A,1400,24-well,96603,NA,29.831372,0.01041,55.824353,0.320798,NA,NA,
200724,16,Tube_016,Two_color,G542Ac3,G752A/G758A,24-well,WIV1,G699A,1400,24-well,76043,NA,28.529911,0.018437,56.545639,1.046536,NA,NA,
200724,17,Tube_017,Two_color,G542Ac3,G752A/G758A,24-well,NL63,G699A,1400,24-well,79593,NA,29.441031,0.029872,56.930886,0.013241,NA,NA,
200724,18,Tube_018,Two_color,G542Ac3,G752A/G758A,24-well,MERS,G699A,1400,24-well,82874,NA,29.937013,0.036276,57.406424,0.025223,NA,NA,
200724,19,Tube_019,Two_color,G542Ac3,G752A/G758A,24-well,HKU4,G699A,1400,24-well,77310,NA,28.785409,0.026961,57.316001,0.004514,NA,NA,
200724,20,Tube_020,Two_color,G542Ac3,G752A/G758A,24-well,ZdM,G699A,100,24-well,127416,NA,28.98694,0.043321,62.087964,0.018961,NA,NA,
200724,21,Tube_021,Two_color,G542Ac3,G752A/G758A,24-well,ZdM,G699A,1300,24-well,85120,NA,29.460761,0.634047,56.986607,0.597852,NA,NA,
200724,22,Tube_022,Two_color,G542Ac3,G752A/G758A,24-well,Marb,G699A,100,24-well,119587,NA,28.507279,0.222933,62.992633,0.254875,NA,NA,
200724,23,Tube_023,Two_color,G542Ac3,G752A/G758A,24-well,Marb,G699A,1300,24-well,88926,NA,30.435418,6.502863,56.8259,5.734866,NA,NA,
200724,24,Tube_024,Two_color,G542Ac3,G752A/G758A,24-well,LFV,G699A,1400,24-well,76176,NA,29.679952,2.454775,54.486978,2.257505,NA,NA,
200724,25,Tube_025,Two_color,G542Ac3,G752A/G758A,24-well,LCMV,G699A,100,24-well,138434,NA,29.823598,0.111418,61.942153,0.071138,NA,NA,
200724,26,Tube_026,Two_color,G542Ac3,G752A/G758A,24-well,LCMV,G699A,1300,24-well,91981,NA,30.537828,2.798248,55.698459,2.178326,NA,NA,
200724,27,Tube_027,Two_color,G542Ac3,G752A/G758A,24-well,Junin,G699A,1400,24-well,85955,NA,30.022686,0.038751,56.171252,0.039352,NA,NA,
200724,28,Tube_028,Two_color,G542Ac3,G752A/G758A,24-well,G740D,G699A,1400,24-well,78412,NA,33.701474,0.117309,50.536908,31.556767,NA,NA,
200724,29,Tube_029,Two_color,G542Ac3,G752A/G758A,24-well,G764B,G699A,100,24-well,130875,NA,30.335053,0.017632,60.818338,4.109503,NA,NA,
200724,30,Tube_030,Two_color,G542Ac3,G752A/G758A,24-well,G764B,G699A,1300,24-well,50287,NA,53.258297,0.780375,32.316503,72.358624,NA,NA,
200724,31,Tube_031,Two_color,G542Ac3,G752A/G758A,24-well,G776C,G699A,1400,24-well,79009,NA,30.118088,0.046226,54.79882,0.009239,NA,NA,
200724,32,Tube_032,Two_color,G542Ac3,G752A/G758A,24-well,G778B,G699A,1400,24-well,85449,NA,31.041908,0.03393,53.58635,0.404027,NA,NA,
200724,33,Tube_033,Two_color,G542Ac3,G752A/G758A,24-well,VSVG,G699A,150,24-well,136641,NA,29.774372,16.751057,61.561318,17.45643,NA,NA,
200724,34,Tube_034,Two_color,G542Ac3,G752A/G758A,24-well,VSVG,G699A,100,24-well,141293,NA,30.286709,10.476012,60.605975,10.535781,NA,NA,
200724,38,Tube_038,S1_v_S2,G542Ac3,G627B,24-well,SARS2,G699A,1400,400000,125717,0.184541,93.086854,0.192265,NA,NA,NA,NA,
200724,39,Tube_039,S1_v_S2,G542Ac3,G627B,24-well,SARS1,G699A,150,400000,177754,0.31898,94.509266,0.33394,NA,NA,NA,NA,
200724,40,Tube_040,S1_v_S2,G542Ac3,G627B,24-well,SARS1,G699A,1250,400000,139366,26.668628,93.034887,28.083666,NA,NA,NA,NA,
